Cusip,Company_Name,Ticker,Eps-actual,eps_forecast,anndats,transcript_date
88579Y10,3M CO,MMM,2.02,2.0,2015-07-23,2015-07-23
88579Y10,3M CO,MMM,2.05,2.0,2015-10-22,2015-10-22
88579Y10,3M CO,MMM,7.58,7.55,2016-01-26,2016-01-26
88579Y10,3M CO,MMM,2.05,1.93,2016-04-26,2016-04-26
88579Y10,3M CO,MMM,2.08,2.06,2016-07-26,2016-07-26
88579Y10,3M CO,MMM,2.15,2.15,2016-10-25,2016-10-25
88579Y10,3M CO,MMM,8.16,8.15,2017-01-24,2017-01-24
88579Y10,3M CO,MMM,2.16,2.06,2017-04-25,2017-04-25
88579Y10,3M CO,MMM,2.25,2.59,2017-07-25,2017-07-25
88579Y10,3M CO,MMM,2.33,2.21,2017-10-24,2017-10-24
88579Y10,3M CO,MMM,9.17,9.1,2018-01-25,2018-01-25
88579Y10,3M CO,MMM,2.5,2.5,2018-04-24,2018-04-24
88579Y10,3M CO,MMM,2.59,2.58,2018-07-24,2018-07-24
88579Y10,3M CO,MMM,2.58,2.7,2018-10-23,2018-10-23
88579Y10,3M CO,MMM,10.46,9.95,2019-01-29,2019-01-29
88579Y10,3M CO,MMM,2.23,2.49,2019-04-25,2019-04-25
88579Y10,3M CO,MMM,2.2,2.05,2019-07-25,2019-07-25
88579Y10,3M CO,MMM,2.58,2.49,2019-10-24,2019-10-24
88579Y10,3M CO,MMM,9.08,9.05,2020-01-28,2020-01-28
88579Y10,3M CO,MMM,1.78,1.76,2020-07-28,2020-07-28
88579Y10,3M CO,MMM,8.74,8.5,2021-01-26,2021-01-26
88579Y10,3M CO,MMM,2.77,2.28,2021-04-27,2021-04-27
88579Y10,3M CO,MMM,2.59,2.31,2021-07-27,2021-07-27
88579Y10,3M CO,MMM,2.45,2.21,2021-10-26,2021-10-26
88579Y10,3M CO,MMM,10.12,9.82,2022-01-25,2022-01-25
88579Y10,3M CO,MMM,2.65,2.31,2022-04-26,2022-04-26
88579Y10,3M CO,MMM,2.48,2.44,2022-07-26,2022-07-26
88579Y10,3M CO,MMM,2.69,2.59,2022-10-25,2022-10-25
88579Y10,3M CO,MMM,10.1,10.19,2023-01-24,2023-01-24
88579Y10,3M CO,MMM,1.97,1.6,2023-04-25,2023-04-25
88579Y10,3M CO,MMM,2.17,1.71,2023-07-25,2023-07-25
88579Y10,3M CO,MMM,2.68,2.35,2023-10-24,2023-10-24
88580F10,3PAR INC,PAR,-0.02,-0.06,2008-01-31,2008-01-31
88580F10,3PAR INC,PAR,-0.19,-0.21,2008-05-06,2008-05-06
88580F10,3PAR INC,PAR,0.04,0.01,2009-01-29,2009-01-29
88580F10,3PAR INC,PAR,0.0,-0.01,2009-08-03,2009-08-03
88580F10,3PAR INC,PAR,0.03,0.01,2010-01-28,2010-01-28
88580F10,3PAR INC,PAR,0.1,0.08,2010-05-04,2010-05-04
35104E10,4D MOLECULAR THERAPEUTICS INC,FDMT,-0.88,-0.93,2023-05-10,2023-05-09
33829R10,500.COM LTD,WBAI,0.15,0.07,2014-05-07,2014-05-07
31682710,51JOB INC,JOBS,0.3,0.34,2005-03-14,2005-03-14
31682710,51JOB INC,JOBS,0.07,0.07,2005-11-08,2005-11-08
31682710,51JOB INC,JOBS,0.27,0.25,2006-02-27,2006-02-27
31682710,51JOB INC,JOBS,0.15,0.12,2008-11-14,2008-11-14
31682710,51JOB INC,JOBS,0.19,0.1,2009-11-23,2009-11-23
31682710,51JOB INC,JOBS,1.25,1.21,2011-02-28,2011-02-28
31682710,51JOB INC,JOBS,1.16,3.0,2017-08-04,2017-08-04
31682710,51JOB INC,JOBS,15.16,14.18,2018-03-02,2018-03-02
31682710,51JOB INC,JOBS,3.76,3.4,2018-05-04,2018-05-04
31682710,51JOB INC,JOBS,5.09,4.21,2018-11-12,2018-11-09
31682710,51JOB INC,JOBS,5.33,4.87,2019-05-14,2019-05-10
31682710,51JOB INC,JOBS,5.9,4.78,2019-08-06,2019-08-06
31682710,51JOB INC,JOBS,5.28,4.86,2020-08-11,2020-08-11
31680Q10,58.COM INC,WUBA,0.49,0.29,2017-11-13,2017-11-13
28255910,89BIO INC,ETNB,-1.26,-1.32,2022-05-11,2022-05-10
28253910,8POINT3 ENERGY PARTNERS LP,CAFD,0.3,-0.05,2016-04-06,2016-04-06
28253910,8POINT3 ENERGY PARTNERS LP,CAFD,0.5,-0.02,2016-06-29,2016-06-29
28253910,8POINT3 ENERGY PARTNERS LP,CAFD,0.38,0.51,2016-09-20,2016-09-20
28253910,8POINT3 ENERGY PARTNERS LP,CAFD,1.27,1.12,2017-01-26,2017-01-26
28253910,8POINT3 ENERGY PARTNERS LP,CAFD,0.03,-0.14,2017-04-05,2017-04-05
28253910,8POINT3 ENERGY PARTNERS LP,CAFD,0.12,0.15,2017-06-29,2017-06-29
28253910,8POINT3 ENERGY PARTNERS LP,CAFD,0.27,0.56,2017-10-04,2017-10-04
28253910,8POINT3 ENERGY PARTNERS LP,CAFD,0.41,0.51,2018-02-05,2018-02-05
28291410,8X8 INC,EGHT,-0.43,-0.42,2006-05-25,2006-05-25
28291410,8X8 INC,EGHT,-0.09,-0.1,2006-07-27,2006-07-27
28291410,8X8 INC,EGHT,-0.04,-0.08,2006-10-26,2006-10-26
28291410,8X8 INC,EGHT,-0.05,-0.02,2007-02-01,2007-02-01
28291410,8X8 INC,EGHT,-0.22,-0.22,2007-05-07,2007-05-07
28291410,8X8 INC,EGHT,0.01,-0.03,2007-08-02,2007-08-02
28291410,8X8 INC,EGHT,-0.04,-0.03,2007-11-01,2007-11-01
28291410,8X8 INC,EGHT,0.02,-0.02,2008-01-30,2008-01-30
28291410,8X8 INC,EGHT,0.0,-0.01,2008-05-21,2008-05-21
28291410,8X8 INC,EGHT,0.02,0.0,2008-07-31,2008-07-31
28291410,8X8 INC,EGHT,0.0,0.01,2008-10-30,2008-10-30
28291410,8X8 INC,EGHT,0.0,0.0,2009-01-29,2009-01-29
28291410,8X8 INC,EGHT,-0.04,0.04,2009-05-21,2009-05-21
28291410,8X8 INC,EGHT,0.01,0.0,2009-07-29,2009-07-29
28291410,8X8 INC,EGHT,0.02,0.01,2009-10-28,2009-10-28
28291410,8X8 INC,EGHT,0.02,0.01,2010-01-27,2010-01-27
28291410,8X8 INC,EGHT,0.06,0.06,2010-05-19,2010-05-19
28291410,8X8 INC,EGHT,0.02,0.01,2010-07-28,2010-07-28
28291410,8X8 INC,EGHT,0.03,0.02,2010-10-20,2010-10-20
28291410,8X8 INC,EGHT,0.03,0.03,2011-01-26,2011-01-26
28291410,8X8 INC,EGHT,0.11,0.12,2011-05-11,2011-05-11
28291410,8X8 INC,EGHT,0.03,0.03,2011-07-20,2011-07-20
28291410,8X8 INC,EGHT,0.01,0.03,2011-10-19,2011-10-19
28291410,8X8 INC,EGHT,0.04,0.03,2012-01-18,2012-01-18
28291410,8X8 INC,EGHT,0.11,0.11,2012-05-16,2012-05-16
28291410,8X8 INC,EGHT,0.05,0.03,2012-07-18,2012-07-18
28291410,8X8 INC,EGHT,0.05,0.05,2012-10-24,2012-10-24
28291410,8X8 INC,EGHT,0.05,0.05,2013-01-24,2013-01-24
28291410,8X8 INC,EGHT,0.2,0.2,2013-05-22,2013-05-22
28291410,8X8 INC,EGHT,0.06,0.06,2013-07-24,2013-07-24
28291410,8X8 INC,EGHT,0.05,0.06,2013-10-23,2013-10-23
28291410,8X8 INC,EGHT,0.03,0.04,2014-01-22,2014-01-22
28291410,8X8 INC,EGHT,0.17,0.16,2014-05-21,2014-05-21
28291410,8X8 INC,EGHT,0.03,0.03,2014-07-23,2014-07-23
28291410,8X8 INC,EGHT,0.05,0.03,2014-10-22,2014-10-22
28291410,8X8 INC,EGHT,0.04,0.04,2015-01-22,2015-01-22
28291410,8X8 INC,EGHT,0.18,0.16,2015-05-20,2015-05-20
28291410,8X8 INC,EGHT,0.04,0.03,2015-07-22,2015-07-22
28291410,8X8 INC,EGHT,0.03,0.03,2015-10-22,2015-10-22
28291410,8X8 INC,EGHT,0.05,0.03,2016-01-21,2016-01-21
28291410,8X8 INC,EGHT,0.16,0.16,2016-05-19,2016-05-19
28291410,8X8 INC,EGHT,0.06,0.03,2016-07-21,2016-07-21
28291410,8X8 INC,EGHT,0.06,0.03,2016-10-26,2016-10-26
28291410,8X8 INC,EGHT,0.06,0.04,2017-01-25,2017-01-25
28291410,8X8 INC,EGHT,0.23,0.21,2017-05-25,2017-05-25
28291410,8X8 INC,EGHT,0.02,0.03,2017-07-27,2017-07-27
28291410,8X8 INC,EGHT,0.03,0.02,2017-10-26,2017-10-26
28291410,8X8 INC,EGHT,0.02,0.01,2018-01-25,2018-01-25
28291410,8X8 INC,EGHT,0.06,0.07,2018-05-24,2018-05-24
28291410,8X8 INC,EGHT,-0.04,-0.05,2018-07-26,2018-07-26
28291410,8X8 INC,EGHT,-0.04,-0.05,2018-10-29,2018-10-29
28291410,8X8 INC,EGHT,-0.06,-0.06,2019-01-29,2019-01-29
28291410,8X8 INC,EGHT,-0.22,-0.21,2019-05-14,2019-05-14
28291410,8X8 INC,EGHT,-0.14,-0.18,2019-07-30,2019-07-30
28291410,8X8 INC,EGHT,-0.16,-0.17,2019-10-30,2019-10-30
28291410,8X8 INC,EGHT,-0.17,-0.17,2020-02-04,2020-02-04
28291410,8X8 INC,EGHT,-0.59,-0.62,2020-05-12,2020-05-12
28291410,8X8 INC,EGHT,-0.07,-0.12,2020-07-30,2020-07-30
28291410,8X8 INC,EGHT,-0.03,-0.07,2020-10-28,2020-10-28
28291410,8X8 INC,EGHT,-0.02,-0.03,2021-01-28,2021-01-28
28291410,8X8 INC,EGHT,-0.13,-0.14,2021-05-10,2021-05-10
28291410,8X8 INC,EGHT,0.01,0.0,2021-08-04,2021-08-04
28291410,8X8 INC,EGHT,0.01,0.01,2021-11-02,2021-11-02
28291410,8X8 INC,EGHT,0.02,0.02,2022-02-02,2022-02-02
28291410,8X8 INC,EGHT,0.08,0.04,2022-05-10,2022-05-10
28291410,8X8 INC,EGHT,0.09,0.03,2022-07-27,2022-07-27
28291410,8X8 INC,EGHT,0.05,0.03,2022-10-27,2022-10-27
28291410,8X8 INC,EGHT,0.07,0.02,2023-02-01,2023-02-01
28291410,8X8 INC,EGHT,0.33,0.31,2023-05-11,2023-05-11
28291410,8X8 INC,EGHT,0.13,0.12,2023-08-08,2023-08-08
28291410,8X8 INC,EGHT,0.14,0.09,2023-11-01,2023-11-01
65443P10,908 DEVICES INC.,MASS,-0.22,-0.22,2021-05-13,2021-05-13
65443P10,908 DEVICES INC.,MASS,-0.27,-0.21,2021-08-04,2021-08-04
65443P10,908 DEVICES INC.,MASS,-0.19,-0.15,2021-11-04,2021-11-04
65443P10,908 DEVICES INC.,MASS,-0.79,-0.86,2022-03-07,2022-03-07
65443P10,908 DEVICES INC.,MASS,-0.3,-0.31,2022-05-10,2022-05-10
65443P10,908 DEVICES INC.,MASS,-0.26,-0.28,2022-08-09,2022-08-09
65443P10,908 DEVICES INC.,MASS,-0.2,-0.23,2022-11-14,2022-11-14
65443P10,908 DEVICES INC.,MASS,-1.07,-1.03,2023-03-07,2023-03-07
65443P10,908 DEVICES INC.,MASS,-0.39,-0.38,2023-05-09,2023-05-09
65443P10,908 DEVICES INC.,MASS,-0.29,-0.35,2023-08-08,2023-08-08
65443P10,908 DEVICES INC.,MASS,-0.22,-0.31,2023-11-07,2023-11-07
65440K10,99 CENTS ONLY STORES,NDN,0.01,0.05,2005-11-15,2005-11-10
00212110,A10 NETWORKS INC,ATEN,-0.09,-0.08,2014-07-30,2014-07-30
00212110,A10 NETWORKS INC,ATEN,-0.15,-0.12,2014-10-30,2014-10-30
00212110,A10 NETWORKS INC,ATEN,-0.51,-0.47,2015-02-10,2015-02-10
00212110,A10 NETWORKS INC,ATEN,-0.15,-0.2,2015-05-04,2015-05-04
00212110,A10 NETWORKS INC,ATEN,-0.09,-0.15,2015-07-30,2015-07-30
00212110,A10 NETWORKS INC,ATEN,-0.07,-0.1,2015-10-29,2015-10-29
00212110,A10 NETWORKS INC,ATEN,-0.36,-0.38,2016-02-09,2016-02-09
00212110,A10 NETWORKS INC,ATEN,-0.06,-0.08,2016-04-28,2016-04-28
00212110,A10 NETWORKS INC,ATEN,-0.02,-0.05,2016-07-28,2016-07-28
00212110,A10 NETWORKS INC,ATEN,0.0,-0.01,2016-10-27,2016-10-27
00212110,A10 NETWORKS INC,ATEN,-0.04,-0.06,2017-02-09,2017-02-09
00212110,A10 NETWORKS INC,ATEN,0.01,0.0,2017-04-27,2017-04-27
00212110,A10 NETWORKS INC,ATEN,-0.04,-0.06,2017-07-27,2017-07-27
00212110,A10 NETWORKS INC,ATEN,0.03,0.0,2017-10-26,2017-10-26
00212110,A10 NETWORKS INC,ATEN,-0.1,-0.02,2018-08-30,2018-08-30
00212110,A10 NETWORKS INC,ATEN,0.03,-0.01,2018-10-30,2018-10-30
00212110,A10 NETWORKS INC,ATEN,0.01,-0.04,2019-02-07,2019-02-07
00212110,A10 NETWORKS INC,ATEN,-0.1,-0.07,2019-04-25,2019-04-25
00212110,A10 NETWORKS INC,ATEN,0.0,-0.04,2019-07-30,2019-07-30
00212110,A10 NETWORKS INC,ATEN,0.03,0.0,2020-02-11,2020-02-11
00212110,A10 NETWORKS INC,ATEN,0.05,0.02,2020-05-07,2020-05-07
00212110,A10 NETWORKS INC,ATEN,0.09,0.05,2020-07-28,2020-07-28
00212110,A10 NETWORKS INC,ATEN,0.13,0.1,2020-10-27,2020-10-27
00212110,A10 NETWORKS INC,ATEN,0.44,0.42,2021-02-09,2021-02-09
00212110,A10 NETWORKS INC,ATEN,0.12,0.11,2021-04-27,2021-04-27
00212110,A10 NETWORKS INC,ATEN,0.13,0.11,2021-07-27,2021-07-27
00212110,A10 NETWORKS INC,ATEN,0.17,0.14,2021-10-28,2021-10-28
00212110,A10 NETWORKS INC,ATEN,0.13,0.1,2022-05-03,2022-05-03
00212110,A10 NETWORKS INC,ATEN,0.17,0.16,2022-08-02,2022-08-02
00212110,A10 NETWORKS INC,ATEN,0.17,0.18,2022-11-01,2022-11-01
00212110,A10 NETWORKS INC,ATEN,0.74,0.69,2023-02-07,2023-02-07
00212110,A10 NETWORKS INC,ATEN,0.13,0.13,2023-05-04,2023-05-04
00212110,A10 NETWORKS INC,ATEN,0.19,0.17,2023-07-26,2023-07-26
00212110,A10 NETWORKS INC,ATEN,0.16,0.13,2023-11-07,2023-11-07
00030710,AAC HOLDINGS INC,AAC,0.09,0.2,2018-08-02,2018-08-02
00030710,AAC HOLDINGS INC,AAC,-0.08,0.22,2018-11-06,2018-11-06
00030710,AAC HOLDINGS INC,AAC,-1.06,-0.04,2019-04-16,2019-04-16
00030710,AAC HOLDINGS INC,AAC,-0.79,-0.13,2019-05-09,2019-05-09
00030710,AAC HOLDINGS INC,AAC,-0.5,-0.1,2019-08-30,2019-08-30
00032Q10,AADI BIOSCIENCE INC,AADI,-0.66,-0.78,2022-05-12,2022-05-12
00032Q10,AADI BIOSCIENCE INC,AADI,-0.87,-0.73,2022-08-10,2022-08-10
00032Q10,AADI BIOSCIENCE INC,AADI,-0.68,-0.75,2022-11-09,2022-11-09
00032Q10,AADI BIOSCIENCE INC,AADI,-2.69,-2.92,2023-03-28,2023-03-28
00032Q10,AADI BIOSCIENCE INC,AADI,-0.57,-0.6,2023-05-10,2023-05-10
00032Q10,AADI BIOSCIENCE INC,AADI,-0.67,-0.62,2023-08-09,2023-08-09
00032Q10,AADI BIOSCIENCE INC,AADI,-0.6,-0.73,2023-11-08,2023-11-08
00036020,AAON INC,AAON,0.25,0.28,2003-07-22,2003-07-22
00036020,AAON INC,AAON,0.27,0.31,2003-10-21,2003-10-21
00036020,AAON INC,AAON,1.07,1.05,2004-02-11,2004-02-11
00036020,AAON INC,AAON,0.18,0.22,2004-04-19,2004-04-19
00036020,AAON INC,AAON,0.12,0.12,2004-07-20,2004-07-20
00036020,AAON INC,AAON,0.12,0.15,2004-10-19,2004-10-19
00036020,AAON INC,AAON,0.58,0.58,2005-02-14,2005-02-14
00036020,AAON INC,AAON,0.26,0.14,2005-04-19,2005-04-19
00036020,AAON INC,AAON,0.24,0.3,2005-08-02,2005-08-02
00036020,AAON INC,AAON,0.22,0.33,2005-10-25,2005-10-25
00036020,AAON INC,AAON,0.9,0.95,2006-02-15,2006-02-15
00036020,AAON INC,AAON,0.3,0.25,2006-04-25,2006-04-25
00036020,AAON INC,AAON,0.27,0.33,2006-08-08,2006-08-08
00036020,AAON INC,AAON,0.43,0.35,2006-11-08,2006-11-08
00036020,AAON INC,AAON,1.35,1.35,2007-03-14,2007-03-14
00036020,AAON INC,AAON,0.5,0.34,2007-05-09,2007-05-09
00036020,AAON INC,AAON,0.54,0.51,2007-08-02,2007-08-02
00036020,AAON INC,AAON,0.28,0.35,2007-11-07,2007-11-07
00036020,AAON INC,AAON,1.22,1.22,2008-03-12,2008-03-12
00036020,AAON INC,AAON,0.35,0.32,2008-05-07,2008-05-07
00036020,AAON INC,AAON,0.43,0.38,2008-08-06,2008-08-06
00036020,AAON INC,AAON,0.47,0.39,2008-11-05,2008-11-05
00036020,AAON INC,AAON,1.6,1.57,2009-03-11,2009-03-11
00036020,AAON INC,AAON,0.39,0.34,2009-05-06,2009-05-06
00036020,AAON INC,AAON,0.41,0.41,2009-08-10,2009-08-10
00036020,AAON INC,AAON,0.45,0.39,2009-11-02,2009-11-02
00036020,AAON INC,AAON,1.6,1.52,2010-03-15,2010-03-15
00036020,AAON INC,AAON,0.3,0.35,2010-05-06,2010-05-06
00036020,AAON INC,AAON,0.34,0.37,2010-08-06,2010-08-06
00036020,AAON INC,AAON,0.31,0.35,2010-11-08,2010-11-08
00036020,AAON INC,AAON,1.3,1.25,2011-03-10,2011-03-10
00036020,AAON INC,AAON,0.22,0.27,2011-05-05,2011-05-05
00036020,AAON INC,AAON,0.15,0.27,2011-08-04,2011-08-04
00036020,AAON INC,AAON,0.23,0.25,2011-11-08,2011-11-08
00036020,AAON INC,AAON,0.62,0.75,2012-03-14,2012-03-14
00036020,AAON INC,AAON,0.2,0.19,2012-05-08,2012-05-08
00036020,AAON INC,AAON,0.38,0.23,2012-08-08,2012-08-08
00036020,AAON INC,AAON,0.24,0.23,2012-11-08,2012-11-08
00036020,AAON INC,AAON,0.19,0.21,2017-05-04,2017-05-04
00036020,AAON INC,AAON,0.26,0.29,2017-08-03,2017-08-03
00036020,AAON INC,AAON,0.28,0.28,2017-11-02,2017-11-02
00036020,AAON INC,AAON,0.95,0.97,2018-02-27,2018-02-27
00036020,AAON INC,AAON,0.08,0.24,2018-05-03,2018-05-03
00036020,AAON INC,AAON,0.22,0.21,2018-08-02,2018-08-02
00036020,AAON INC,AAON,0.27,0.29,2018-11-01,2018-11-01
00036020,AAON INC,AAON,0.81,0.83,2019-02-28,2019-02-28
00036020,AAON INC,AAON,0.21,0.24,2019-05-02,2019-05-02
00036020,AAON INC,AAON,0.25,0.27,2019-08-01,2019-08-01
00036020,AAON INC,AAON,0.26,0.28,2019-10-31,2019-10-31
00036020,AAON INC,AAON,1.02,1.01,2020-02-27,2020-02-27
00036020,AAON INC,AAON,0.41,0.35,2020-05-07,2020-05-07
00036020,AAON INC,AAON,0.34,0.38,2020-08-06,2020-08-06
00036020,AAON INC,AAON,0.38,0.33,2020-11-05,2020-11-05
00036020,AAON INC,AAON,1.41,1.44,2021-02-25,2021-02-25
00036020,AAON INC,AAON,0.3,0.26,2021-05-06,2021-05-06
00036020,AAON INC,AAON,0.29,0.39,2021-11-04,2021-11-04
00036020,AAON INC,AAON,1.16,1.25,2022-02-28,2022-02-28
00036020,AAON INC,AAON,0.33,0.3,2022-05-05,2022-05-05
00036020,AAON INC,AAON,0.3,0.42,2022-08-08,2022-08-08
00036020,AAON INC,AAON,0.51,0.41,2022-11-07,2022-11-07
00036020,AAON INC,AAON,1.86,1.7,2023-02-27,2023-02-27
00036020,AAON INC,AAON,0.67,0.54,2023-05-04,2023-05-04
00036020,AAON INC,AAON,0.5467,0.65,2023-08-03,2023-08-03
00036020,AAON INC,AAON,0.641,0.56,2023-11-06,2023-11-06
00258W10,AARON'S COMPANY INC,AAN,3.02,3.19,2021-02-23,2021-02-23
00258W10,AARON'S COMPANY INC,AAN,1.24,0.57,2021-04-27,2021-04-27
00258W10,AARON'S COMPANY INC,AAN,1.05,0.66,2021-07-27,2021-07-27
00258W10,AARON'S COMPANY INC,AAN,0.83,0.57,2021-10-26,2021-10-26
00253520,AARON'S INC,AAN,0.45,0.43,2009-10-21,2009-10-21
00253520,AARON'S INC,AAN,2.07,2.04,2010-02-16,2010-02-16
00253520,AARON'S INC,AAN,0.45,0.65,2010-04-26,2010-04-26
00253520,AARON'S INC,AAN,0.3,0.37,2010-07-26,2010-07-26
00253520,AARON'S INC,AAN,0.32,0.3,2010-10-25,2010-10-25
00253520,AARON'S INC,AAN,1.44,1.41,2011-02-15,2011-02-15
00253530,AARON'S INC,AAN,0.55,0.51,2011-04-25,2011-04-25
00253530,AARON'S INC,AAN,0.41,0.41,2011-07-25,2011-07-25
00253530,AARON'S INC,AAN,0.36,0.38,2011-10-24,2011-10-24
00253530,AARON'S INC,AAN,0.47,0.47,2012-07-24,2012-07-24
00253530,AARON'S INC,AAN,2.04,2.07,2013-02-07,2013-02-07
00253530,AARON'S INC,AAN,1.86,1.86,2014-02-07,2014-02-07
00253530,AARON'S INC,AAN,0.53,0.53,2014-04-25,2014-04-25
00253530,AARON'S INC,AAN,0.37,0.36,2014-07-25,2014-07-25
00253530,AARON'S INC,AAN,0.39,0.37,2014-10-24,2014-10-24
00253530,AARON'S INC,AAN,1.69,1.65,2015-02-06,2015-02-06
00253530,AARON'S INC,AAN,0.73,0.58,2015-04-24,2015-04-24
00253530,AARON'S INC,AAN,0.61,0.45,2015-07-24,2015-07-24
00253530,AARON'S INC,AAN,0.39,0.48,2015-10-30,2015-10-30
00253530,AARON'S INC,AAN,2.15,2.12,2016-02-18,2016-02-18
00253530,AARON'S INC,AAN,0.71,0.75,2016-04-29,2016-04-29
00253530,AARON'S INC,AAN,0.59,0.57,2016-07-29,2016-07-29
00253530,AARON'S INC,AAN,0.5,0.47,2016-10-28,2016-10-28
00253530,AARON'S INC,AAN,2.3,2.25,2017-02-17,2017-02-17
00253530,AARON'S INC,AAN,0.8,0.67,2017-04-28,2017-04-28
00253530,AARON'S INC,AAN,0.68,0.59,2017-07-28,2017-07-28
00253530,AARON'S INC,AAN,0.43,0.54,2017-10-27,2017-10-27
00253530,AARON'S INC,AAN,2.56,2.45,2018-02-15,2018-02-15
00253530,AARON'S INC,AAN,0.81,0.95,2018-04-26,2018-04-26
00253530,AARON'S INC,AAN,0.84,0.78,2018-07-26,2018-07-26
00253530,AARON'S INC,AAN,0.69,0.76,2018-10-25,2018-10-25
00253530,AARON'S INC,AAN,3.36,3.37,2019-02-14,2019-02-14
00253530,AARON'S INC,AAN,1.08,0.93,2019-04-25,2019-04-25
00253530,AARON'S INC,AAN,0.93,0.88,2019-07-25,2019-07-25
00253530,AARON'S INC,AAN,0.73,0.82,2019-11-04,2019-11-04
00253530,AARON'S INC,AAN,3.89,3.81,2020-02-20,2020-02-20
00253530,AARON'S INC,AAN,0.85,0.87,2020-05-07,2020-05-07
00253530,AARON'S INC,AAN,1.18,0.82,2020-07-29,2020-07-29
00036110,AAR CORP,AIR,-0.08,-0.05,2002-03-20,2002-03-20
00036110,AAR CORP,AIR,-0.26,-0.13,2002-06-27,2002-06-27
00036110,AAR CORP,AIR,-0.15,-0.02,2002-09-26,2002-09-26
00036110,AAR CORP,AIR,-0.06,-0.06,2003-09-17,2003-09-17
00036110,AAR CORP,AIR,0.03,0.01,2003-12-18,2003-12-18
00036110,AAR CORP,AIR,0.09,0.06,2004-03-17,2004-03-17
00036110,AAR CORP,AIR,0.14,0.14,2004-06-29,2004-06-29
00036110,AAR CORP,AIR,0.07,0.06,2004-09-22,2004-09-22
00036110,AAR CORP,AIR,0.15,0.1,2004-12-17,2004-12-17
00036110,AAR CORP,AIR,0.15,0.11,2005-03-16,2005-03-16
00036110,AAR CORP,AIR,0.55,0.54,2005-07-13,2005-07-13
00036110,AAR CORP,AIR,0.15,0.14,2005-09-21,2005-09-21
00036110,AAR CORP,AIR,0.22,0.2,2005-12-22,2005-12-22
00036110,AAR CORP,AIR,0.27,0.22,2006-03-22,2006-03-22
00036110,AAR CORP,AIR,0.94,0.92,2006-07-12,2006-07-12
00036110,AAR CORP,AIR,0.29,0.27,2006-09-20,2006-09-20
00036110,AAR CORP,AIR,0.33,0.32,2006-12-20,2006-12-20
00036110,AAR CORP,AIR,0.37,0.36,2007-03-21,2007-03-21
00036110,AAR CORP,AIR,1.42,1.4,2007-07-11,2007-07-11
00036110,AAR CORP,AIR,0.36,0.38,2007-09-19,2007-09-19
00036110,AAR CORP,AIR,0.44,0.4,2012-12-18,2012-12-18
00036110,AAR CORP,AIR,0.46,0.44,2013-03-19,2013-03-19
00036110,AAR CORP,AIR,1.85,1.81,2013-07-25,2013-07-25
00036110,AAR CORP,AIR,0.45,0.43,2013-09-24,2013-09-24
00036110,AAR CORP,AIR,0.5,0.47,2013-12-19,2013-12-19
00036110,AAR CORP,AIR,0.45,0.49,2014-03-20,2014-03-20
00036110,AAR CORP,AIR,0.36,0.38,2014-09-23,2014-09-23
00036110,AAR CORP,AIR,0.38,0.36,2014-12-18,2014-12-18
00036110,AAR CORP,AIR,0.49,0.45,2015-03-30,2015-03-30
00036110,AAR CORP,AIR,0.28,0.22,2015-09-24,2015-09-24
00036110,AAR CORP,AIR,0.26,0.26,2016-03-22,2016-03-22
00036110,AAR CORP,AIR,1.13,1.27,2016-07-12,2016-07-12
00036110,AAR CORP,AIR,0.29,0.25,2016-09-22,2016-09-22
00036110,AAR CORP,AIR,0.35,0.35,2016-12-21,2016-12-21
00036110,AAR CORP,AIR,0.39,0.36,2017-03-21,2017-03-21
00036110,AAR CORP,AIR,1.52,1.45,2017-07-11,2017-07-11
00036110,AAR CORP,AIR,0.27,0.29,2017-09-19,2017-09-19
00036110,AAR CORP,AIR,0.35,0.36,2017-12-21,2017-12-21
00036110,AAR CORP,AIR,0.49,0.49,2018-03-20,2018-03-20
00036110,AAR CORP,AIR,1.79,1.68,2018-07-10,2018-07-10
00036110,AAR CORP,AIR,0.54,0.52,2018-09-25,2018-09-25
00036110,AAR CORP,AIR,0.59,0.64,2018-12-18,2018-12-18
00036110,AAR CORP,AIR,0.79,0.7,2019-03-19,2019-03-19
00036110,AAR CORP,AIR,2.36,2.54,2019-07-10,2019-07-10
00036110,AAR CORP,AIR,0.64,0.6,2019-12-19,2019-12-19
00036110,AAR CORP,AIR,2.15,1.75,2020-07-21,2020-07-21
00036110,AAR CORP,AIR,0.17,0.05,2020-09-24,2020-09-24
00036110,AAR CORP,AIR,0.37,0.4,2021-03-23,2021-03-23
00036110,AAR CORP,AIR,1.31,1.29,2021-07-20,2021-07-20
00036110,AAR CORP,AIR,0.52,0.49,2021-09-23,2021-09-23
00036110,AAR CORP,AIR,0.53,0.55,2021-12-21,2021-12-21
00036110,AAR CORP,AIR,0.63,0.57,2022-03-22,2022-03-22
00036110,AAR CORP,AIR,2.38,2.42,2022-07-21,2022-07-21
00036110,AAR CORP,AIR,0.69,0.69,2022-12-20,2022-12-20
00036110,AAR CORP,AIR,0.75,0.7,2023-03-21,2023-03-21
00036110,AAR CORP,AIR,2.86,2.84,2023-07-18,2023-07-18
00256710,ABAXIS INC,ABAX,0.07,0.06,2004-07-22,2004-07-22
00256710,ABAXIS INC,ABAX,0.06,0.07,2004-10-18,2004-10-18
00256710,ABAXIS INC,ABAX,0.04,0.04,2005-01-31,2005-01-31
