CUSIP,fiscal_year,quarter,actual_eps,forecast_eps,cusip,eps_name,transcript_name,confidence_level,filepath,transcript_date,eps_date,eps_value,eps_date_from_mapping,confidence_level_from_mapping
04079010,2013.0,4.0,0.38,0.16,04079010,ARKANSAS BEST CORP,Arkansas Best Corporation,high,transcripts_by_company/Arkansas_Best_Corporation_2013Q4.txt,2013-11-11,2013-11-11,0.52,2013-11-11,high
23585110,2007.0,2.0,0.94,0.93,23585110,DANAHER CORP,Danaher Corporation,high,transcripts_by_company/Danaher_Corporation_2007Q2.txt,2007-04-19,2007-04-19,0.78,2007-04-19,high
46014610,2013.0,3.0,1.05,1.22,46014610,INTERNATIONAL PAPER CO,International Paper Co,high,transcripts_by_company/International_Paper_Co_2013Q3.txt,2013-07-25,2013-07-25,0.64,2013-07-25,high
04302A10,2023.0,4.0,-0.18,-0.12,04302A10,ARTERIS INC,"Arteris, Inc.",high,transcripts_by_company/Arteris_Inc_CurrentQ4.txt,2023-11-07,2023-11-07,-0.12,2023-11-07,high
94268310,2012.0,4.0,1.59,1.38,94268310,WATSON PHARMACEUTICALS INC,"Watson Pharmaceuticals, Inc.",high,transcripts_by_company/Watson_Pharmaceuticals_Inc_2012Q4.txt,2012-11-14,2012-11-01,1.35,2012-11-01,high
98074510,2014.0,3.0,0.77,0.75,98074510,WOODWARD GOVERNO,Woodward Inc,high,transcripts_by_company/Woodward_Inc_2014Q3.txt,2014-07-21,2014-07-21,0.69,2014-07-21,high
94974610,2008.0,2.0,0.53,0.69,94974610,WELLS FARGO  CO,Wells Fargo,high,transcripts_by_company/Wells_Fargo_2008Q2.txt,2008-05-29,2008-07-16,0.53,2008-07-16,high
56790810,2008.0,2.0,0.18,0.45,56790810,MARINEMAX INC,"MarineMax, Inc.",high,transcripts_by_company/MarineMax_Inc_2008Q2.txt,2008-05-01,2008-05-01,-0.19,2008-05-01,high
14149Y10,2007.0,3.0,0.86,0.91,14149Y10,CARDINAL HEALTH INC,Cardinal Health,high,transcripts_by_company/Cardinal_Health_2007Q3.txt,2007-09-19,2007-11-05,0.86,2007-11-05,high
33761N10,2006.0,1.0,0.06,0.09,33761N10,FIRSTSERVICE CORP,FirstService Corporation,high,transcripts_by_company/FirstService_Corporation_2006Q1.txt,2006-01-31,2006-01-31,0.32,2006-01-31,high
07589610,2008.0,3.0,0.46,0.55,07589610,BED BATH  BEYOND INC,Bed Bath &amp; Beyond Inc.,high,transcripts_by_company/Bed_Bath_and_Beyond_Inc_2008Q3.txt,2008-09-24,2008-09-24,0.46,2008-09-24,high
42194610,2009.0,4.0,0.07,0.05,42194610,HEALTHCARE REALTY TRUST INC,Healthcare Realty Trust,high,transcripts_by_company/Healthcare_Realty_Trust_2009Q4.txt,2009-11-10,2009-11-09,0.15,2009-11-09,high
34958B10,2011.0,2.0,0.09,0.15,34958B10,FORTRESS INVESTMENT GROUP LLC,Fortress Investment Group,high,transcripts_by_company/Fortress_Investment_Group_2011Q2.txt,2011-06-07,2011-08-04,0.09,2011-08-04,high
Y1108210,2014.0,2.0,0.04,0.1,Y1108210,CAPITAL PRODUCT PARTNERS LP,Capital Product Partners L.P.,high,transcripts_by_company/Capital_Product_Partners_LP_2014Q2.txt,2014-04-30,2014-04-30,0.08,2014-04-30,high
31573A10,2016.0,1.0,1.76,1.16,31573A10,FIBRIA CELULOSE SA,Fibria Celulose S.A.,high,transcripts_by_company/Fibria_Celulose_SA_2016Q1.txt,2016-01-28,2016-01-28,0.62,2016-01-28,high
23284F10,2020.0,3.0,-0.32,-0.57,23284F10,CYTOMX THERAPEUTICS INC,"CytomX Therapeutics, Inc.",high,transcripts_by_company/CytomX_Therapeutics_Inc_2020Q3.txt,2020-08-06,2020-08-06,-0.34,2020-08-06,high
80067710,2011.0,2.0,-0.2,-0.23,80067710,SANGAMO BIOSCIENCES INC,"Sangamo Biosciences, Inc.",high,transcripts_by_company/Sangamo_Biosciences_Inc_2011Q2.txt,2011-04-26,2011-04-26,-0.21,2011-04-26,high
67104410,2021.0,3.0,1.16,1.19,67104410,OSI SYSTEMS INC,"OSI Systems, Inc.",high,transcripts_by_company/OSI_Systems_Inc_2021Q3.txt,2021-08-18,2021-08-18,5.32,2021-08-18,high
70432610,2004.0,3.0,0.23,0.24,70432610,PAYCHEX INC,"Paychex, Inc.",high,transcripts_by_company/Paychex_Inc_2004Q3.txt,2004-09-22,2004-09-21,0.23,2004-09-21,high
10467410,2006.0,1.0,0.43,0.43,10467410,BRADY CORP,Brady Corporation,high,transcripts_by_company/Brady_Corporation_2006Q1.txt,2006-02-17,2006-02-17,0.43,2006-02-17,high
03236M10,2011.0,1.0,-0.66,-0.4,03236M10,AMYRIS INC,"Lyris, Inc.",high,transcripts_by_company/Lyris_Inc_2011Q1.txt,2011-02-09,2011-02-28,-4.25,2011-02-28,high
29258Y1X,2010.0,4.0,0.09,0.09,29258Y1X,ENDEAVOUR SILVER CORP,ENDEAVOUR SILVER CORP,high,transcripts_by_company/ENDEAVOUR_SILVER_CORP_2010Q4.txt,2010-11-12,2010-11-10,0.0,2010-11-10,high
50060P10,2015.0,4.0,0.13,0.51,50060P10,KOPPERS HOLDINGS INC,Koppers Holdings Inc.,high,transcripts_by_company/Koppers_Holdings_Inc_2015Q4.txt,2015-11-05,2015-11-05,0.67,2015-11-05,high
71019810,2007.0,2.0,,0.31,71019810,PEOPLES BANK BRIDGEPORT CONN,People's Bank,high,transcripts_by_company/Peoples_Bank_2007Q2.txt,2007-04-20,2007-04-19,0.11,2007-04-19,high
54352430,2009.0,3.0,0.09,0.1,54352430,LOOPNET INC,LoopNet,high,transcripts_by_company/LoopNet_2009Q3.txt,2009-09-16,2009-10-28,0.09,2009-10-28,high
74346Y10,2010.0,4.0,0.08,0.07,74346Y10,PROS HOLDINGS INC,"PROS Holdings, Inc.",high,transcripts_by_company/PROS_Holdings_Inc_2010Q4.txt,2010-11-04,2010-11-04,0.06,2010-11-04,high
59101M10,2006.0,1.0,-0.3,-0.5,59101M10,METABASIS THERAPEUTICS INC,Metabasis Therapeutics Incorporated,high,transcripts_by_company/Metabasis_Therapeutics_Incorporated_2006Q1.txt,2006-03-23,2006-03-23,-1.2,2006-03-23,high
44984A10,2015.0,2.0,0.53,0.62,44984A10,IPC THE HOSPITALIST COMPANY INC,"IPC The Hospitalist Company, Inc.",high,transcripts_by_company/IPC_The_Hospitalist_Company_Inc_2015Q2.txt,2015-04-29,2015-04-29,0.53,2015-04-29,high
67802610,2013.0,3.0,1.44,1.84,67802610,OIL STATES INTERNATIONAL INC,Oil States International,high,transcripts_by_company/Oil_States_International_2013Q3.txt,2013-07-31,2013-07-30,1.5,2013-07-30,high
25278430,2013.0,3.0,0.04,0.08,25278430,DIAMONDROCK HOSPITALITY CO,DiamondRock Hospitality Company,high,transcripts_by_company/DiamondRock_Hospitality_Company_2013Q3.txt,2013-08-09,2013-08-09,0.08,2013-08-09,high
28745610,2005.0,3.0,0.51,0.74,28745610,ELKCORP,ELKCORP,high,transcripts_by_company/ELKCORP_2005Q3.txt,2005-08-09,2005-08-08,2.16,2005-08-08,high
71327810,2006.0,4.0,-0.14,0.0,71327810,PEP BOYS - MANNY MOE & JACK,Pep Boys,high,transcripts_by_company/Pep_Boys_2006Q4.txt,2006-11-15,2006-11-14,-0.14,2006-11-14,high
41135V10,2014.0,2.0,,-0.27,41135V10,HANWHA SOLARONE CO LTD,Hanwha SolarOne Co Ltd,high,transcripts_by_company/Hanwha_SolarOne_Co_Ltd_2014Q2.txt,2014-05-14,2014-05-14,,2014-05-14,high
83364L10,2013.0,3.0,,,83364L10,SOCIETE GENERALE SA,Societe Generale,high,transcripts_by_company/Societe_Generale_2013Q3.txt,2013-08-01,2013-08-01,,2013-08-01,high
65473P10,2018.0,2.0,0.07,0.14,65473P10,NISOURCE INC,NiSource Inc.,high,transcripts_by_company/NiSource_Inc_2018Q2.txt,2018-05-02,2018-05-02,0.77,2018-05-02,high
12685J10,2016.0,4.0,4.23,4.74,12685J10,CABLE ONE INC,Cable One Inc,high,transcripts_by_company/Cable_One_Inc_2016Q4.txt,2016-11-03,2016-11-02,3.63,2016-11-02,high
28414H10,2023.0,3.0,0.18,0.16,28414H10,ELANCO ANIMAL HEALTH INC,Elanco Animal Health Incorporated,high,transcripts_by_company/Elanco_Animal_Health_Incorporated_2023Q3.txt,2023-08-07,2023-08-07,0.18,2023-08-07,high
15129088,2018.0,1.0,0.02,0.09,15129088,CEMEX SAB DE CV,"Mexichem, S.A.B. de C.V.",high,transcripts_by_company/Mexichem_SAB_de_CV_2018Q1.txt,2018-01-31,2018-02-08,0.4,2018-02-08,high
22410J10,2020.0,3.0,-0.85,2.63,22410J10,CRACKER BARREL OLD COUNTRY STORE,"Cracker Barrel Old Country Store, Inc.",high,transcripts_by_company/Cracker_Barrel_Old_Country_Store_Inc_2020Q3.txt,2020-09-15,2020-09-15,2.04,2020-09-15,high
44919F10,2008.0,3.0,-0.13,-0.12,44919F10,HYTHIAM INC,"Hythiam, Inc.",high,transcripts_by_company/Hythiam_Inc_2008Q3.txt,2008-08-11,2008-08-11,-0.26,2008-08-11,high
55377710,2007.0,4.0,0.47,0.55,55377710,MTS SYSTEMS CORP,MTS Systems,high,transcripts_by_company/MTS_Systems_2007Q4.txt,2007-11-16,2007-11-15,2.29,2007-11-15,high
71942710,2007.0,2.0,-0.01,0.19,71942710,PHYSICIANS FORMULA HOLDINGS INC,"Physicians Formula Holdings, Inc.",high,transcripts_by_company/Physicians_Formula_Holdings_Inc_2007Q2.txt,2007-05-08,2007-05-08,0.31,2007-05-08,high
64026810,2021.0,3.0,-0.7,-0.77,64026810,NEKTAR THERAPEUTICS,Nektar Therapeutics,high,transcripts_by_company/Nektar_Therapeutics_2021Q3.txt,2021-08-05,2021-08-05,-0.69,2021-08-05,high
12480510,2017.0,1.0,0.45,0.45,12480510,CBIZ INC,CBIZ Inc.,high,transcripts_by_company/CBIZ_Inc_2017Q1.txt,2017-02-16,2017-02-16,0.76,2017-02-16,high
45245A10,2008.0,1.0,0.33,0.38,45245A10,IMATION CORPORATION,Imation Corp.,high,transcripts_by_company/Imation_Corp_2008Q1.txt,2008-01-30,2008-01-30,1.22,2008-01-30,high
16990510,2005.0,4.0,0.32,0.63,16990510,CHOICE HOTELS INTERNATIONAL INC,"Choice Hotels International, Inc.",high,transcripts_by_company/Choice_Hotels_International_Inc_2005Q4.txt,2005-10-28,2005-10-27,0.43,2005-10-27,high
29266S10,2015.0,4.0,-0.08,-0.14,29266S10,ENDOLOGIX INC,"Endologix, Inc.",high,transcripts_by_company/Endologix_Inc_2015Q4.txt,2015-10-26,2015-10-26,-0.13,2015-10-26,high
96332010,2011.0,1.0,2.11,1.9,96332010,WHIRLPOOL CORP,Whirlpool Corporation,high,transcripts_by_company/Whirlpool_Corporation_2011Q1.txt,2011-02-02,2011-02-02,9.65,2011-02-02,high
00825210,2016.0,3.0,3.02,3.2,00825210,AFFILIATED MANAGERS GROUP INC,"Affiliated Managers Group, Inc.",high,transcripts_by_company/Affiliated_Managers_Group_Inc_2016Q3.txt,2016-08-01,2016-08-01,3.06,2016-08-01,high
78467J10,2019.0,4.0,1.08,1.04,78467J10,SS&C TECHNOLOGIES HOLDINGS INC,"SS&amp;C Technologies Holdings, Inc.",high,transcripts_by_company/SSandC_Technologies_Holdings_Inc_2019Q4.txt,2019-10-31,2019-10-31,0.93,2019-10-31,high
21887F10,2003.0,2.0,-0.15,-0.49,21887F10,CORIXA CORP,Corixa,high,transcripts_by_company/Corixa_2003Q2.txt,2003-05-12,2003-05-12,-0.37,2003-05-12,high
85472N1X,2006.0,4.0,0.29,0.22,85472N1X,STANTEC INC,"Stantec, Inc.",high,transcripts_by_company/Stantec_Inc_2006Q4.txt,2006-11-02,2006-11-02,0.32,2006-11-02,high
66987V10,2008.0,3.0,0.92,0.98,66987V10,NOVARTIS AG,Novartis Corporation,high,transcripts_by_company/Novartis_Corporation_2008Q3.txt,2008-07-17,2008-07-17,0.98,2008-07-17,high
43644010,2011.0,1.0,0.29,0.31,43644010,HOLOGIC INC,Hologic,high,transcripts_by_company/Hologic_2011Q1.txt,2011-01-31,2011-01-31,0.3,2011-01-31,high
25271C10,2014.0,1.0,0.93,1.14,25271C10,DIAMOND OFFSHORE DRILLING INC,Diamond Offshore Drilling Inc,high,transcripts_by_company/Diamond_Offshore_Drilling_Inc_2014Q1.txt,2014-02-06,2014-02-06,4.78,2014-02-06,high
87874R10,2008.0,4.0,0.03,0.15,87874R10,TECHTARGET INC,TechTarget,high,transcripts_by_company/TechTarget_2008Q4.txt,2008-11-06,2008-11-06,0.06,2008-11-06,high
70553610,2004.0,2.0,-0.26,-0.2,70553610,PEERLESS SYSTEMS CP,Peerless Systems Corporation,high,transcripts_by_company/Peerless_Systems_Corporation_2004Q2.txt,2004-05-27,2004-05-27,-0.26,2004-05-27,high
45781K20,2020.0,4.0,-0.81,0.45,45781K20,INNATE PHARMA SA,NattoPharma ASA,low,transcripts_by_company/NattoPharma_ASA_2020Q4.txt,2020-11-11,2020-11-17,,2020-11-17,low
48248010,2005.0,3.0,0.5,0.5,48248010,KLA-TENCOR CORP,KLA-Tencor,high,transcripts_by_company/KLA-Tencor_2005Q3.txt,2005-07-13,2005-07-28,2.32,2005-07-28,high
Y8166910,2020.0,4.0,0.03,0.06,Y8166910,STEALTHGAS INC,StealthGas Inc.,high,transcripts_by_company/StealthGas_Inc_2020Q4.txt,2020-11-25,2020-11-25,0.08,2020-11-25,high
N8769510,2010.0,1.0,,,N8769510,TOMTOM NV,TomTom,high,transcripts_by_company/TomTom_2010Q1.txt,2010-02-18,2010-02-18,,2010-02-18,high
62733520,2018.0,1.0,,,62733520,MUSCLEPHARM CORP,MusclePharm Corporation,high,transcripts_by_company/MusclePharm_Corporation_2018Q1.txt,2018-03-28,2018-03-28,,2018-03-28,high
38455610,2020.0,4.0,0.11,0.12,38455610,GRAHAM CORP,Graham Corporation,high,transcripts_by_company/Graham_Corporation_2020Q4.txt,2020-10-28,2020-10-28,0.27,2020-10-28,high
76680R20,2014.0,2.0,-0.14,-0.14,76680R20,RINGCENTRAL INC,RingCentral Inc,high,transcripts_by_company/RingCentral_Inc_2014Q2.txt,2014-04-29,2014-04-29,-0.15,2014-04-29,high
43644010,2021.0,3.0,1.61,1.59,43644010,HOLOGIC INC,"Hologic, Inc.",high,transcripts_by_company/Hologic_Inc_2021Q3.txt,2021-07-28,2021-07-28,1.33,2021-07-28,high
91704710,2019.0,4.0,0.56,0.68,91704710,"URBAN OUTFITTERS, INC.","Urban Outfitters, Inc.",high,transcripts_by_company/Urban_Outfitters_Inc_2019Q4.txt,2019-11-19,2019-11-19,0.56,2019-11-19,high
12719030,2021.0,2.0,5.74,3.98,12719030,CACI INTERNATIONAL INC,CACI International Inc,high,transcripts_by_company/CACI_International_Inc_2021Q2.txt,2019-05-02,2019-05-01,2.69,2019-05-01,high
48242W10,2014.0,1.0,-0.29,0.72,48242W10,KBR INC,KBR Inc,high,transcripts_by_company/KBR_Inc_2014Q1.txt,2014-02-28,2014-02-27,2.16,2014-02-27,high
46978310,2008.0,4.0,-0.17,,46978310,JACO ELECTRONICS INC,Jaco Electronics,high,transcripts_by_company/Jaco_Electronics_2008Q4.txt,2008-10-01,2008-11-18,-2.4,2008-11-18,high
12328X10,2005.0,4.0,0.42,0.38,12328X10,BUSINESS OBJECTS SA,Business Objects,high,transcripts_by_company/Business_Objects_2005Q4.txt,2005-10-27,2005-10-27,0.3,2005-10-27,high
23754510,2008.0,2.0,0.56,0.64,23754510,DASSAULT SYSTEMES SE,Dassault Systemes,high,transcripts_by_company/Dassault_Systemes_2008Q2.txt,2008-04-29,2008-04-29,0.51,2008-04-29,high
58013510,2016.0,3.0,1.62,1.47,58013510,MCDONALD'S CORP,McDonald's Corporation,high,transcripts_by_company/McDonalds_Corporation_2016Q3.txt,2016-07-26,2016-07-26,1.45,2016-07-26,high
53814L10,2020.0,4.0,-0.02,0.04,53814L10,LIVENT CORP,Livent Corporation,high,transcripts_by_company/Livent_Corporation_2020Q4.txt,2020-11-05,2020-11-05,-0.05,2020-11-05,high
45258D10,2022.0,3.0,12.0,-85.01,45258D10,IMMUNOCORE HOLDINGS PLC,Immunocore Holdings PLC,high,transcripts_by_company/Immunocore_Holdings_PLC_2022Q3.txt,2022-09-09,2022-11-09,12.0,2022-11-09,high
05858610,2019.0,3.0,-0.04,-0.04,05858610,BALLARD POWER SYSTEMS INC,Ballard Power Systems Inc.,high,transcripts_by_company/Ballard_Power_Systems_Inc_2019Q3.txt,2019-08-01,2019-10-31,-0.04,2019-10-31,high
75025X10,2020.0,4.0,0.17,0.13,75025X10,RADIANT LOGISTICS INC,"Radiant Logistics, Inc.",high,transcripts_by_company/Radiant_Logistics_Inc_2020Q4.txt,2020-11-09,2020-11-09,0.13,2020-11-09,high
00439710,2019.0,2.0,-0.02,0.04,00439710,ACCURAY INC,Accuray Incorporated,high,transcripts_by_company/Accuray_Incorporated_2019Q2.txt,2019-04-23,2019-04-23,-0.01,2019-04-23,high
41387510,2011.0,2.0,1.24,1.29,41387510,HARRIS CORP,Harris Interactive,high,transcripts_by_company/Harris_Interactive_2011Q2.txt,2011-04-28,2011-05-03,1.16,2011-05-03,high
14279520,2020.0,2.0,,,14279520,CARLSBERG A/S,Carlsberg A/S,high,transcripts_by_company/Carlsberg_AS_2020Q2.txt,2020-04-30,2020-05-14,,2020-05-14,high
28414H10,2019.0,3.0,0.3,0.29,28414H10,ELANCO ANIMAL HEALTH INC,Elanco Animal Health Incorporated,high,transcripts_by_company/Elanco_Animal_Health_Incorporated_2019Q3.txt,2019-08-13,2019-08-13,0.28,2019-08-13,high
05252830,2015.0,4.0,,,05252830,AUSTRALIA & NEW ZEALAND BANKING,Australia and New Zealand Banking Group Limited,high,transcripts_by_company/Australia_and_New_Zealand_Banking_Group_Limited_2015Q4.txt,2015-10-28,2015-10-29,1.93,2015-10-29,high
29970N10,2023.0,3.0,-0.11,-0.13,29970N10,EVE HOLDING INC,"Eve Holding, Inc.",high,transcripts_by_company/Eve_Holding_Inc_2023Q3.txt,2023-08-08,2023-08-08,-0.11,2023-08-08,high
G2004520,2003.0,1.0,-0.64,,G2004520,CENTRAL EUROPEAN MEDIA ENTERPRIS,Central European Media Enterprises,high,transcripts_by_company/Central_European_Media_Enterprises_2003Q1.txt,2003-03-11,2003-05-07,,2003-05-07,high
45230810,2007.0,2.0,0.9,0.87,45230810,ILLINOIS TOOL WORKS INC,Illinois Tool Works Inc.,high,transcripts_by_company/Illinois_Tool_Works_Inc_2007Q2.txt,2007-04-18,2007-04-18,0.71,2007-04-18,high
M6240T10,2014.0,4.0,0.05,0.03,M6240T10,KAMADA LTD,Kamada Ltd.,high,transcripts_by_company/Kamada_Ltd_2014Q4.txt,2014-11-12,2014-11-13,-0.09,2014-11-13,high
68232V10,2015.0,3.0,-0.26,-0.62,68232V10,ONCONOVA THERAPEUTICS INC,"Onconova Therapeutics, Inc.",high,transcripts_by_company/Onconova_Therapeutics_Inc_2015Q3.txt,2015-07-08,2015-08-13,-0.41,2015-08-13,high
62853010,2009.0,1.0,0.33,0.24,62853010,MYLAN INC,Mylan Inc.,high,transcripts_by_company/Mylan_Inc_2009Q1.txt,2009-02-19,2009-02-19,0.8,2009-02-19,high
02156B10,2017.0,3.0,0.02,-0.09,02156B10,ALTERYX INC,"Alteryx, Inc.",high,transcripts_by_company/Alteryx_Inc_2017Q3.txt,2017-08-02,2017-08-02,-0.09,2017-08-02,high
67010C10,2002.0,3.0,-0.2,0.29,67010C10,NOVOSTE CORP,Novoste,high,transcripts_by_company/Novoste_2002Q3.txt,2002-07-30,2002-07-30,-0.08,2002-07-30,high
23294610,2004.0,3.0,0.21,0.2,23294610,CYTYC CORPORATION,Cytyc Corporation,high,transcripts_by_company/Cytyc_Corporation_2004Q3.txt,2004-07-29,2004-07-29,0.19,2004-07-29,high
91391510,2008.0,3.0,0.02,0.09,91391510,UNIVERSAL TECHNICAL INSTITUTE IN,"Universal Technical Institute, Inc.",high,transcripts_by_company/Universal_Technical_Institute_Inc_2008Q3.txt,2008-08-06,2008-08-06,-0.03,2008-08-06,high
41069310,2014.0,1.0,,,41069310,HANNOVER RUECK SE,Hannover Rueck SE,high,transcripts_by_company/Hannover_Rueck_SE_2014Q1.txt,2014-03-12,2014-03-11,,2014-03-11,high
G491BT10,2020.0,4.0,0.72,0.43,G491BT10,INVESCO HOLDING COMPANY LTD,Invesco Ltd.,high,transcripts_by_company/Invesco_Ltd_2020Q4.txt,2020-10-27,2020-10-27,0.53,2020-10-27,high
G8147710,2013.0,3.0,0.42,0.25,G8147710,SINA CORP,Sina Corporation,high,transcripts_by_company/Sina_Corporation_2013Q3.txt,2013-08-13,2013-08-12,0.21,2013-08-12,high
23636310,2008.0,4.0,-0.75,,23636310,DANSKE BANK A/S,Danske Bank,high,transcripts_by_company/Danske_Bank_2008Q4.txt,2008-10-28,2008-10-28,0.16,2008-10-28,high
67107W10,2008.0,4.0,-0.11,0.17,67107W10,O2MICRO INTERNATIONAL LTD,02Micro International Limited,high,transcripts_by_company/02Micro_International_Limited_2008Q4.txt,2008-10-29,2008-10-29,0.09,2008-10-29,high
G3435Y10,2013.0,1.0,,,G3435Y10,FERREXPO PLC,Ferrexpo PLC,high,transcripts_by_company/Ferrexpo_PLC_2013Q1.txt,2013-03-13,2013-03-13,,2013-03-13,high
45811810,2002.0,3.0,0.01,0.03,45811810,INTEGRATED DEVICE TECHNOLOGY INC,Integrated Device Technology Inc.,high,transcripts_by_company/Integrated_Device_Technology_Inc_2002Q3.txt,2002-07-18,2002-07-18,-0.03,2002-07-18,high
51280710,2023.0,3.0,6.85,5.88,51280710,LAM RESEARCH CORP,Lam Research Corporation,high,transcripts_by_company/Lam_Research_Corporation_2023Q3.txt,2023-07-26,2023-07-26,34.16,2023-07-26,high
00489Q10,2022.0,1.0,-0.25,0.38,00489Q10,ACRES COMMERCIAL REALTY CORP,ACRES Commercial Realty Corp.,high,transcripts_by_company/ACRES_Commercial_Realty_Corp_2022Q1.txt,2022-03-03,2022-03-03,-0.05,2022-03-03,high
49427F10,2018.0,1.0,0.36,0.33,49427F10,KILROY REALTY CORP,Kilroy Realty Corporation,high,transcripts_by_company/Kilroy_Realty_Corporation_2018Q1.txt,2018-02-01,2018-04-25,0.36,2018-04-25,high
12738710,2022.0,2.0,1.08,0.86,12738710,CADENCE DESIGN SYSTEMS INC,"Cadence Design Systems, Inc.",high,transcripts_by_company/Cadence_Design_Systems_Inc_2022Q2.txt,2022-04-25,2022-04-25,1.17,2022-04-25,high
89652210,2018.0,2.0,0.48,0.36,89652210,TRINITY INDUSTRIES INC,"Trinity Industries, Inc.",high,transcripts_by_company/Trinity_Industries_Inc_2018Q2.txt,2018-04-26,2018-04-25,0.3,2018-04-25,high
29674410,2004.0,2.0,0.03,0.01,29674410,ESSEX CORP,Superior Essex Inc.,high,transcripts_by_company/Superior_Essex_Inc_2004Q2.txt,2004-05-05,2004-05-04,0.02,2004-05-04,high
55609910,2022.0,2.0,-0.67,-0.48,55609910,MACROGENICS INC,"MacroGenics, Inc.",high,transcripts_by_company/MacroGenics_Inc_2022Q2.txt,2022-05-03,2022-05-03,-1.08,2022-05-03,high
16307210,2013.0,4.0,0.57,0.58,16307210,CHEESECAKE FACTORY INC,The Cheesecake Factory Inc.,high,transcripts_by_company/The_Cheesecake_Factory_Inc_2013Q4.txt,2013-10-23,2013-10-23,0.52,2013-10-23,high
67066G10,2018.0,1.0,1.57,0.83,67066G10,NVIDIA CORP,NVIDIA Corporation,high,transcripts_by_company/NVIDIA_Corporation_2018Q1.txt,2018-02-08,2018-02-08,4.65,2018-02-08,high
14166510,2006.0,2.0,0.36,0.56,14166510,CAREER EDUCATION CORP,Career Education,high,transcripts_by_company/Career_Education_2006Q2.txt,2006-05-03,2006-05-03,0.59,2006-05-03,high
83269640,2020.0,1.0,2.35,2.39,83269640,J M SMUCKER CO,The J. M. Smucker Company,high,transcripts_by_company/The_J_M_Smucker_Company_2020Q1.txt,2020-02-26,2020-02-26,2.35,2020-02-26,high
92849710,2009.0,3.0,,0.03,92849710,VITESSE SEMICONDUCTOR CORP,Vitesse Semiconductor,high,transcripts_by_company/Vitesse_Semiconductor_2009Q3.txt,2009-08-10,2009-08-10,0.05,2009-08-10,high
98156L30,2008.0,2.0,-0.05,0.01,98156L30,WORLDGATE COMMUNICATIONS INC,WorldGate Communications,high,transcripts_by_company/WorldGate_Communications_2008Q2.txt,2008-04-22,2008-04-17,-0.32,2008-04-17,high
21871D10,2019.0,4.0,0.77,0.55,21871D10,CORELOGIC INC,"CoreLogic, Inc.",high,transcripts_by_company/CoreLogic_Inc_2019Q4.txt,2019-10-24,2019-10-23,0.82,2019-10-23,high
85254J10,2019.0,3.0,0.07,0.08,85254J10,STAG INDUSTRIAL INC,"STAG Industrial, Inc.",high,transcripts_by_company/STAG_Industrial_Inc_2019Q3.txt,2019-07-31,2019-07-30,0.1,2019-07-30,high
69515610,2006.0,3.0,0.42,0.41,69515610,PACKAGING CORP OF AMERICA,Packaging Corporation of America,high,transcripts_by_company/Packaging_Corporation_of_America_2006Q3.txt,2006-07-19,2006-07-18,0.31,2006-07-18,high
52977110,2002.0,4.0,0.86,0.74,52977110,LEXMARK INTERNATIONAL GROUP INC,Lexmark,high,transcripts_by_company/Lexmark_2002Q4.txt,2002-10-21,2002-10-21,0.79,2002-10-21,high
89687P10,2004.0,2.0,-0.91,,89687P10,TRIZEC PROPERTIES INC,Trizec Properties,high,transcripts_by_company/Trizec_Properties_2004Q2.txt,2004-05-06,2004-05-06,0.55,2004-05-06,high
57479510,2016.0,3.0,0.52,0.39,57479510,MASIMO CORP,Masimo Corp,high,transcripts_by_company/Masimo_Corp_2016Q3.txt,2016-08-03,2016-08-03,0.57,2016-08-03,high
39138C1X,2014.0,3.0,0.695,,39138C1X,GREAT-WEST LIFECO INC,Great-West Lifeco,high,transcripts_by_company/Great-West_Lifeco_2014Q3.txt,2014-08-07,2014-08-06,0.623,2014-08-06,high
60740910,2018.0,1.0,16.26,13.85,60740910,MOBILE TELESYSTEMS,Public Joint-Stock Company Mobile TeleSystems,high,transcripts_by_company/Public_Joint-Stock_Company_Mobile_TeleSystems_2018Q1.txt,2018-03-19,2018-03-19,57.32,2018-03-19,high
58470H10,2014.0,1.0,0.45,0.52,58470H10,MEDIFAST INC,Medifast Inc.,high,transcripts_by_company/Medifast_Inc_2014Q1.txt,2014-01-14,2014-03-10,1.73,2014-03-10,high
61033510,2022.0,3.0,0.29,0.25,61033510,MONROE CAPITAL CORP,Monroe Capital Corporation,high,transcripts_by_company/Monroe_Capital_Corporation_2022Q3.txt,2022-08-03,2022-08-02,0.23,2022-08-02,high
