CUSIP,fiscal_year,quarter,actual_eps,forecast_eps,cusip,eps_name,transcript_name,confidence_level,filepath,transcript_date,eps_date,eps_value,eps_date_from_mapping,confidence_level_from_mapping
92974010,2007.0,1.0,0.52,0.48,92974010,WABTEC CORPORATION,Wabtec Corporation,high,transcripts_by_company/Wabtec_Corporation_2007Q1.txt,2007-02-22,2007-02-22,1.76,2007-02-22,high
45678410,2007.0,4.0,-0.07,0.09,45678410,INFOSONICS CORP,InfoSonics Corporation,high,transcripts_by_company/InfoSonics_Corporation_2007Q4.txt,2007-11-08,2007-11-08,0.02,2007-11-08,high
04315B10,2010.0,1.0,0.46,0.42,04315B10,ARTIO GLOBAL INVESTORS INC,Artio Global Investors,high,transcripts_by_company/Artio_Global_Investors_2010Q1.txt,2010-02-02,2010-02-02,1.75,2010-02-02,high
44109J10,2023.0,3.0,,0.27,44109J10,HOSTESS BRANDS INC,"Hostess Brands, Inc.",high,transcripts_by_company/Hostess_Brands_Inc_2023Q3.txt,2023-08-08,2023-08-08,0.28,2023-08-08,high
G9456A10,2021.0,1.0,-0.08,-0.02,G9456A10,GOLAR LNG LTD,Golar LNG Limited,high,transcripts_by_company/Golar_LNG_Limited_2021Q1.txt,2021-02-25,2021-02-25,-2.35,2021-02-25,high
87154310,2009.0,3.0,0.05,0.08,87154310,SYMMETRICOM INCORPORATED,Symmetricom,high,transcripts_by_company/Symmetricom_2009Q3.txt,2009-08-11,2009-08-11,0.39,2009-08-11,high
80862K10,2007.0,4.0,-0.08,-0.07,80862K10,SCICLONE PHARMACEUTICALS INCORPO,"SciClone Pharmaceuticals, Inc.",high,transcripts_by_company/SciClone_Pharmaceuticals_Inc_2007Q4.txt,2007-11-13,2007-11-13,-0.07,2007-11-13,high
23258P10,2018.0,2.0,0.08,0.11,23258P10,CYNERGISTEK INC,"Cynergistek, Inc.",high,transcripts_by_company/Cynergistek_Inc_2018Q2.txt,2018-05-14,2018-05-14,0.05,2018-05-14,high
54866110,2020.0,2.0,1.77,1.49,54866110,LOWE'S COMPANIES INC,"Lowe's Companies, Inc.",high,transcripts_by_company/Lowes_Companies_Inc_2020Q2.txt,2020-05-20,2020-05-20,1.77,2020-05-20,high
12950010,2023.0,4.0,1.37,1.25,12950010,CALERES INC,"Caleres, Inc.",high,transcripts_by_company/Caleres_Inc_2023Q4.txt,2023-10-05,2023-11-21,1.37,2023-11-21,high
46120210,2003.0,2.0,1.05,1.06,46120210,INTUIT INC,Intuit,high,transcripts_by_company/Intuit_2003Q2.txt,2003-05-14,2003-05-14,1.05,2003-05-14,high
86853210,2012.0,2.0,0.05,0.07,86853210,SUPERTEX INC,Supertex Inc,high,transcripts_by_company/Supertex_Inc_2012Q2.txt,2012-05-09,2012-05-09,0.38,2012-05-09,high
25156130,2004.0,2.0,,,25156130,DEUTSCHE LUFTHANSA AG,Deutsche Lufthansa AG,high,transcripts_by_company/Deutsche_Lufthansa_AG_2004Q2.txt,2004-05-12,2004-05-15,,2004-05-15,high
01438T10,2019.0,4.0,-0.47,-0.57,01438T10,ALDEYRA THERAPEUTICS INC,"Aldeyra Therapeutics, Inc.",high,transcripts_by_company/Aldeyra_Therapeutics_Inc_2019Q4.txt,2019-10-31,2019-11-07,-0.69,2019-11-07,high
83304A10,2022.0,2.0,-0.02,0.09,83304A10,SNAP INC,Snap Inc.,high,transcripts_by_company/Snap_Inc_2022Q2.txt,2022-04-28,2022-04-21,-0.02,2022-04-21,high
56501R1X,2020.0,4.0,0.74,0.69,56501R1X,MANULIFE FINANCIAL CORP,Manulife Financial Corporation,high,transcripts_by_company/Manulife_Financial_Corporation_2020Q4.txt,2020-11-12,2020-11-11,0.73,2020-11-11,high
51476K10,2013.0,1.0,0.54,0.86,51476K10,LANDAUER INC,Landauer Inc,high,transcripts_by_company/Landauer_Inc_2013Q1.txt,2013-02-12,2013-02-11,0.52,2013-02-11,high
62942810,2008.0,2.0,,0.19,62942810,NUCO2,NuCO2,high,transcripts_by_company/NuCO2_2008Q2.txt,2008-05-09,2008-05-08,0.13,2008-05-08,high
40414L10,2017.0,3.0,0.12,0.23,40414L10,HCP INC,"HCP, Inc.",high,transcripts_by_company/HCP_Inc_2017Q3.txt,2017-08-01,2017-08-01,0.16,2017-08-01,high
76564130,2013.0,3.0,0.27,0.33,76564130,"RICK'S CABARET INTERNATIONAL, IN","Rick's Cabaret International, Inc.",high,transcripts_by_company/Ricks_Cabaret_International_Inc_2013Q3.txt,2013-08-08,2013-08-08,0.34,2013-08-08,high
86805910,2007.0,2.0,0.19,-0.05,86805910,SUPERGEN INC,SuperGen,high,transcripts_by_company/SuperGen_2007Q2.txt,2007-05-02,2007-05-02,-0.06,2007-05-02,high
54352430,2010.0,2.0,0.07,0.06,54352430,LOOPNET INC,"LoopNet, Inc.",high,transcripts_by_company/LoopNet_Inc_2010Q2.txt,2010-04-28,2010-04-28,0.05,2010-04-28,high
10218310,2003.0,1.0,-0.9,-0.2,10218310,BOWATER INC,Bowater Incorporated,high,transcripts_by_company/Bowater_Incorporated_2003Q1.txt,2003-01-28,2003-01-28,-2.96,2003-01-28,high
22540110,2007.0,3.0,0.98,1.47,22540110,CREDIT SUISSE GROUP AG,Credit Suisse Group,high,transcripts_by_company/Credit_Suisse_Group_2007Q3.txt,2007-08-02,2007-08-02,2.31,2007-08-02,high
M2079110,2011.0,4.0,-0.02,0.12,M2079110,CAMTEK LTD,Camtek Ltd.,high,transcripts_by_company/Camtek_Ltd_2011Q4.txt,2011-11-03,2011-11-03,0.11,2011-11-03,high
14047520,2021.0,2.0,23.49,-1.56,14047520,SONIDA SENIOR LIVING INC,Sienna Senior Living Inc.,high,transcripts_by_company/Sienna_Senior_Living_Inc_2021Q2.txt,2021-06-02,2021-08-12,23.49,2021-08-12,high
70806210,2013.0,3.0,0.26,0.28,70806210,PENNANTPARK INVESTMENT CORP,PennantPark Investment Corporation,high,transcripts_by_company/PennantPark_Investment_Corporation_2013Q3.txt,2013-08-08,2013-08-07,0.27,2013-08-07,high
28139T10,2006.0,1.0,0.52,0.51,28139T10,EDUCATION MANAGEMENT,Education Management Corporation,high,transcripts_by_company/Education_Management_Corporation_2006Q1.txt,2006-02-09,2006-02-08,0.62,2006-02-08,high
53633A10,2014.0,3.0,-0.09,-0.1,53633A10,LIQUID HOLDINGS GROUP INC,"Liquid Holdings Group, Inc.",high,transcripts_by_company/Liquid_Holdings_Group_Inc_2014Q3.txt,2014-07-31,2014-07-31,-0.1,2014-07-31,high
12612L10,2003.0,3.0,-1.14,0.21,12612L10,CNA SURETY CP,CNA Surety,high,transcripts_by_company/CNA_Surety_2003Q3.txt,2003-08-05,2003-08-04,0.22,2003-08-04,high
03718910,2012.0,1.0,,,03718910,ANTOFAGASTA PLC,Antofagasta plc,high,transcripts_by_company/Antofagasta_plc_2012Q1.txt,2012-03-13,2012-03-13,,2012-03-13,high
00129977,2004.0,3.0,-0.79,,00129977,CONVERIUM HOLDING,Converium Holding,high,transcripts_by_company/Converium_Holding_2004Q3.txt,2004-08-31,2004-10-26,,2004-10-26,high
87157B10,2021.0,4.0,0.06,0.03,87157B10,SYNCHRONOSS TECHNOLOGIES INC,"Synchronoss Technologies, Inc.",high,transcripts_by_company/Synchronoss_Technologies_Inc_2021Q4.txt,2021-11-08,2021-11-08,0.09,2021-11-08,high
69329V10,2011.0,1.0,-0.04,0.06,69329V10,PDI INC,"PDI, Inc.",high,transcripts_by_company/PDI_Inc_2011Q1.txt,2011-03-22,2011-03-21,-0.08,2011-03-21,high
90273710,2003.0,4.0,0.52,0.46,90273710,UICI,UICI,high,transcripts_by_company/UICI_2003Q4.txt,2003-11-06,2003-11-05,0.29,2003-11-05,high
17240610,2014.0,2.0,-0.14,-0.09,17240610,CINEDIGM CORP,Cegedim SA,high,transcripts_by_company/Cegedim_SA_2014Q2.txt,2014-06-25,2014-06-25,-0.46,2014-06-25,high
45685K10,2020.0,3.0,0.14,0.03,45685K10,INFUSYSTEM HOLDINGS INC,InfuSystem Holdings Inc.,high,transcripts_by_company/InfuSystem_Holdings_Inc_2020Q3.txt,2020-08-13,2020-08-13,0.19,2020-08-13,high
82263410,2020.0,2.0,0.32,0.45,82263410,SHELL MIDSTREAM PARTNERS LP,"Shell Midstream Partners, L.P.",high,transcripts_by_company/Shell_Midstream_Partners_LP_2020Q2.txt,2020-05-07,2020-05-07,0.36,2020-05-07,high
64110W10,2022.0,1.0,7.7,7.58,64110W10,"NETEASE, INC","NetEase, Inc.",high,transcripts_by_company/NetEase_Inc_2022Q1.txt,2022-02-24,2022-02-24,29.35,2022-02-24,high
00174410,2017.0,4.0,0.63,0.66,00174410,AMN HEALTHCARE SERVICES  INC,"AMN Healthcare Services, Inc.",high,transcripts_by_company/AMN_Healthcare_Services_Inc_2017Q4.txt,2017-11-02,2017-11-02,0.63,2017-11-02,high
98885E10,2018.0,2.0,-0.57,-0.39,98885E10,ZAFGEN INC,"Zafgen, Inc.",high,transcripts_by_company/Zafgen_Inc_2018Q2.txt,2018-06-25,2018-08-07,-0.57,2018-08-07,high
40416E10,2023.0,1.0,1.5,0.03,40416E10,HCI GROUP INC,"HCI Group, Inc.",high,transcripts_by_company/HCI_Group_Inc_2023Q1.txt,2023-03-09,2023-03-09,-5.48,2023-03-09,high
52186520,2015.0,1.0,2.28,2.09,52186520,LEAR CORP,Lear Corporation,high,transcripts_by_company/Lear_Corporation_2015Q1.txt,2015-01-13,2015-01-30,8.15,2015-01-30,high
01880210,2009.0,1.0,0.3,0.57,01880210,ALLIANT ENERGY CORP,Alliant Energy,high,transcripts_by_company/Alliant_Energy_2009Q1.txt,2009-02-05,2009-02-05,2.43,2009-02-05,high
45681710,2006.0,3.0,-0.01,,45681710,INFOVISTA SA,InfoVista,high,transcripts_by_company/InfoVista_2006Q3.txt,2006-07-27,2006-07-27,0.04,2006-07-27,high
00108J10,2018.0,3.0,0.23,0.21,00108J10,ACM RESEARCH INC,"ACM Research, Inc.",high,transcripts_by_company/ACM_Research_Inc_2018Q3.txt,2018-08-07,2018-08-07,0.19,2018-08-07,high
Y1108210,2015.0,1.0,0.09,0.11,Y1108210,CAPITAL PRODUCT PARTNERS LP,Capital Product Partners L.P.,high,transcripts_by_company/Capital_Product_Partners_LP_2015Q1.txt,2015-01-30,2015-01-30,0.31,2015-01-30,high
63110310,2005.0,4.0,0.15,0.11,63110310,NASDAQ OMX GROUP INC,OMX AB,high,transcripts_by_company/OMX_AB_2005Q4.txt,2005-10-20,2005-10-26,0.16,2005-10-26,high
46116X10,2018.0,4.0,-0.75,-1.04,46116X10,INTRA-CELLULAR THERAPIES INC,"Intra-Cellular Therapies, Inc.",high,transcripts_by_company/Intra-Cellular_Therapies_Inc_2018Q4.txt,2018-11-07,2018-11-07,-0.76,2018-11-07,high
64118P10,2008.0,2.0,-0.11,-0.07,64118P10,NETLIST INC,"Netlist, Inc.",high,transcripts_by_company/Netlist_Inc_2008Q2.txt,2008-05-08,2008-05-08,-0.03,2008-05-08,high
35952310,2005.0,3.0,0.05,0.08,35952310,FUEL TECH INC,QUANTUM FUEL SYS TECH WORLDWDE,high,transcripts_by_company/QUANTUM_FUEL_SYS_TECH_WORLDWDE_2005Q3.txt,2005-09-08,2005-11-02,0.05,2005-11-02,high
24802N10,2012.0,2.0,0.09,0.07,24802N10,DEMAND MEDIA INC,Demand Media Inc,high,transcripts_by_company/Demand_Media_Inc_2012Q2.txt,2012-05-08,2012-05-08,0.07,2012-05-08,high
01858110,2014.0,1.0,2.83,2.94,01858110,ALLIANCE DATA SYSTEMS CORP,Alliance Data Systems,high,transcripts_by_company/Alliance_Data_Systems_2014Q1.txt,2014-03-10,2014-04-17,2.83,2014-04-17,high
67066G10,2009.0,3.0,0.07,-0.06,67066G10,NVIDIA CORP,NVIDIA Corporation,high,transcripts_by_company/NVIDIA_Corporation_2009Q3.txt,2009-08-06,2009-08-06,0.07,2009-08-06,high
67079A1X,2023.0,3.0,0.39,0.57,67079A1X,NUVEI CORP,Nuvei Corporation,high,transcripts_by_company/Nuvei_Corporation_2023Q3.txt,2023-08-09,2023-08-09,0.39,2023-08-09,high
49446R10,2010.0,2.0,0.04,0.06,49446R10,KIMCO REALTY CORP,Kimco Realty Corporation,high,transcripts_by_company/Kimco_Realty_Corporation_2010Q2.txt,2010-05-06,2010-05-05,0.1,2010-05-05,high
38045R10,2014.0,2.0,-0.28,-0.13,38045R10,GOL LINHAS AEREAS INTELIGENTES S,GOL Linhas Aereas Inteligentes S.A.,high,transcripts_by_company/GOL_Linhas_Aereas_Inteligentes_SA_2014Q2.txt,2014-05-15,2014-05-15,-0.201,2014-05-15,high
90147610,2017.0,4.0,0.04,-0.13,90147610,TWIN DISC INC,"Twin Disc, Incorporated",high,transcripts_by_company/Twin_Disc_Incorporated_2017Q4.txt,2017-10-27,2017-10-27,-0.04,2017-10-27,high
39312210,2012.0,1.0,0.64,0.78,39312210,GREEN MOUNTAIN COFFEE INC.,"Green Mountain Coffee Roasters, Inc.",high,transcripts_by_company/Green_Mountain_Coffee_Roasters_Inc_2012Q1.txt,2012-02-21,2012-02-01,0.6,2012-02-01,high
G0176J10,2016.0,1.0,0.61,0.66,G0176J10,ALLEGION PLC,Allegion plc,high,transcripts_by_company/Allegion_plc_2016Q1.txt,2016-03-15,2016-04-28,0.61,2016-04-28,high
78463M10,2019.0,4.0,0.35,0.55,78463M10,SPS COMMERCE INC,"SPS Commerce, Inc.",high,transcripts_by_company/SPS_Commerce_Inc_2019Q4.txt,2019-10-24,2019-10-24,0.33,2019-10-24,high
50189K10,2019.0,1.0,1.38,2.02,50189K10,LCI INDUSTRIES,LCI Industries,high,transcripts_by_company/LCI_Industries_2019Q1.txt,2019-02-07,2019-02-07,5.86,2019-02-07,high
52324W10,2011.0,3.0,0.26,0.26,52324W10,LECROY CORPORATION,LeCroy Corp,high,transcripts_by_company/LeCroy_Corp_2011Q3.txt,2011-08-16,2011-08-16,1.1,2011-08-16,high
78025910,2017.0,4.0,0.6,0.58,78025910,ROYAL DUTCH SHELL PLC,Royal Dutch Shell plc,high,transcripts_by_company/Royal_Dutch_Shell_plc_2017Q4.txt,2017-11-28,2017-11-02,0.493,2017-11-02,high
39322210,2023.0,4.0,0.12,0.39,39322210,GREEN PLAINS INC,Green Plains Inc.,high,transcripts_by_company/Green_Plains_Inc_CurrentQ4.txt,2023-10-31,2023-10-31,0.35,2023-10-31,high
97415510,2018.0,3.0,0.21,0.2,97415510,WINGSTOP INC,Wingstop Inc.,high,transcripts_by_company/Wingstop_Inc_2018Q3.txt,2018-08-02,2018-08-02,0.23,2018-08-02,high
35966410,2017.0,4.0,-0.06,0.07,35966410,FULGENT GENETICS INC,"Fulgent Genetics, Inc.",high,transcripts_by_company/Fulgent_Genetics_Inc_2017Q4.txt,2017-11-06,2017-11-06,-0.02,2017-11-06,high
88033G40,2023.0,1.0,1.42,1.7,88033G40,TENET HEALTHCARE CORP,Tenet Healthcare Corporation,high,transcripts_by_company/Tenet_Healthcare_Corporation_2023Q1.txt,2023-02-09,2023-02-09,6.8,2023-02-09,high
82489T10,2020.0,3.0,-0.38,-0.51,82489T10,SHOCKWAVE MEDICAL INC,"ShockWave Medical, Inc.",high,transcripts_by_company/ShockWave_Medical_Inc_2020Q3.txt,2020-08-11,2020-08-11,-0.56,2020-08-11,high
20440T20,2009.0,4.0,0.88,0.65,20440T20,COMPANHIA BRASILEIRA DE DISTRIBC,Companhia Brasileira de Distribuicao,high,transcripts_by_company/Companhia_Brasileira_de_Distribuicao_2009Q4.txt,2009-11-13,2009-11-12,0.72,2009-11-12,high
12487Q10,2004.0,1.0,0.22,0.23,12487Q10,CCC INFORMATION SERVICES GROUP,CCC Information Services Inc.,high,transcripts_by_company/CCC_Information_Services_Inc_2004Q1.txt,2004-02-04,2004-02-04,0.91,2004-02-04,high
94352610,2004.0,1.0,-0.05,,94352610,WAVE SYSTEMS CORPORATION,Wave Systems Corporation,high,transcripts_by_company/Wave_Systems_Corporation_2004Q1.txt,2004-03-11,2004-03-11,-0.39,2004-03-11,high
53803410,2007.0,2.0,0.15,0.14,53803410,LIVE NATION ENTERTAINMENT INC,"Live Nation, Inc.",high,transcripts_by_company/Live_Nation_Inc_2007Q2.txt,2007-05-10,2007-05-10,-0.69,2007-05-10,high
09057220,2021.0,2.0,3.54,2.73,09057220,BIO-RAD LABORATORIES INC,"Bio-Rad Laboratories, Inc.",high,transcripts_by_company/Bio-Rad_Laboratories_Inc_2021Q2.txt,2021-04-27,2021-04-29,5.21,2021-04-29,high
46088S10,2004.0,1.0,-0.03,-0.02,46088S10,INTERSTATE HOTELS & RESORTS INC,Interstate Hotels &amp; Resorts,high,transcripts_by_company/Interstate_Hotels_and_Resorts_2004Q1.txt,2004-02-04,2004-02-04,0.07,2004-02-04,high
17163B10,2013.0,1.0,0.03,0.04,17163B10,CIBER INC,"Ciber, Inc.",high,transcripts_by_company/Ciber_Inc_2013Q1.txt,2013-02-21,2013-02-21,0.05,2013-02-21,high
55303A10,2018.0,1.0,0.22,0.24,55303A10,MGM GROWTH PROPERTIES LLC,MGM Growth Properties LLC,high,transcripts_by_company/MGM_Growth_Properties_LLC_2018Q1.txt,2018-02-20,2018-02-20,0.67,2018-02-20,high
45168D10,2011.0,3.0,0.66,0.67,45168D10,IDEXX LABORATORIES INC,IDEXX Laboratories Inc,high,transcripts_by_company/IDEXX_Laboratories_Inc_2011Q3.txt,2011-07-22,2011-07-22,0.83,2011-07-22,high
55261F10,2017.0,4.0,2.66,2.42,55261F10,MT BANK CORP,ING Bank Slaski S.A.,low,transcripts_by_company/ING_Bank_Slaski_SA_2017Q4.txt,2017-11-02,2018-01-18,9.34,2018-01-18,low
45672H10,2014.0,2.0,0.07,0.14,45672H10,INFOBLOX INC,Infoblox Inc,high,transcripts_by_company/Infoblox_Inc_2014Q2.txt,2014-05-29,2014-05-29,0.07,2014-05-29,high
67018T10,2023.0,1.0,0.37,0.92,67018T10,NU SKIN ENTERPRISES INC,"Nu Skin Enterprises, Inc.",high,transcripts_by_company/Nu_Skin_Enterprises_Inc_2023Q1.txt,2023-02-15,2023-02-15,2.9,2023-02-15,high
69149730,2021.0,1.0,0.13,0.73,69149730,OXFORD INDUSTRIES INC,"Oxford Industries, Inc.",high,transcripts_by_company/Oxford_Industries_Inc_2021Q1.txt,2021-03-25,2021-03-25,-1.81,2021-03-25,high
85858610,2013.0,3.0,0.92,1.12,85858610,STEPAN CO,Stepan Co,high,transcripts_by_company/Stepan_Co_2013Q3.txt,2013-07-24,2013-07-24,0.89,2013-07-24,high
11704310,2008.0,1.0,0.12,0.28,11704310,BRUNSWICK CORP,Brunswick Corporation,high,transcripts_by_company/Brunswick_Corporation_2008Q1.txt,2008-01-31,2008-01-31,1.25,2008-01-31,high
64125510,2009.0,2.0,-0.13,-0.11,64125510,NEUROMETRIX INC,"NeuroMetrix, Inc.",high,transcripts_by_company/NeuroMetrix_Inc_2009Q2.txt,2009-05-06,2009-05-06,-0.09,2009-05-06,high
69663910,2007.0,1.0,-0.19,0.19,69663910,PALM HARBOR HOMES INC,"Palm Harbor Homes, Inc.",high,transcripts_by_company/Palm_Harbor_Homes_Inc_2007Q1.txt,2007-01-24,2007-01-23,-0.11,2007-01-23,high
52186N10,2015.0,3.0,-0.46,0.02,52186N10,LEAPFROG ENTERPRISES INC,"LeapFrog Enterprises, Inc.",high,transcripts_by_company/LeapFrog_Enterprises_Inc_2015Q3.txt,2015-08-04,2015-08-04,-0.35,2015-08-04,high
88031M10,2007.0,1.0,0.81,0.82,88031M10,TENARIS SA,Tenaris,high,transcripts_by_company/Tenaris_2007Q1.txt,2007-02-12,2007-02-28,3.3,2007-02-28,high
45773Y10,2008.0,4.0,0.01,0.18,45773Y10,INNERWORKINGS INC,"InnerWorkings, Inc.",high,transcripts_by_company/InnerWorkings_Inc_2008Q4.txt,2008-11-06,2008-11-06,0.12,2008-11-06,high
60338010,2016.0,3.0,-0.24,-0.28,60338010,MINERVA NEUROSCIENCES INC,Minerva SA,high,transcripts_by_company/Minerva_SA_2016Q3.txt,2016-08-03,2016-08-04,-0.18,2016-08-04,high
21075110,2021.0,3.0,0.54,0.27,21075110,CONTAINER STORE GROUP INC,"The Container Store Group, Inc.",high,transcripts_by_company/The_Container_Store_Group_Inc_2021Q3.txt,2021-08-03,2021-08-03,0.36,2021-08-03,high
G5753U11,2013.0,1.0,0.29,0.3,G5753U11,MAIDEN HOLDINGS LTD,"Maiden Holdings, Ltd.",high,transcripts_by_company/Maiden_Holdings_Ltd_2013Q1.txt,2013-02-21,2013-02-20,0.66,2013-02-20,high
03937R10,2004.0,3.0,0.25,0.15,03937R10,ARCH CHEMICALS INC,"Arch Chemicals, Inc.",high,transcripts_by_company/Arch_Chemicals_Inc_2004Q3.txt,2004-07-27,2004-07-27,1.07,2004-07-27,high
41619610,2012.0,2.0,0.13,0.18,41619610,HARTE-HANKS COMMUNICATIONS,"Harte-Hanks, Inc.",high,transcripts_by_company/Harte-Hanks_Inc_2012Q2.txt,2012-04-26,2012-04-26,0.11,2012-04-26,high
58937810,2003.0,2.0,0.2,0.29,58937810,MERCURY COMPUTER SYSTEMS,Mercury Computer Systems,high,transcripts_by_company/Mercury_Computer_Systems_2003Q2.txt,2003-04-17,2003-04-17,0.35,2003-04-17,high
75991610,2018.0,1.0,0.17,0.17,75991610,REPLIGEN CORP,Repligen Corporation,high,transcripts_by_company/Repligen_Corporation_2018Q1.txt,2018-01-10,2018-02-22,0.69,2018-02-22,high
08860610,2014.0,3.0,,,08860610,BHP BILLITON LIMITED,BHP Billiton Plc,high,transcripts_by_company/BHP_Billiton_Plc_2014Q3.txt,2014-08-19,2014-08-19,5.038,2014-08-19,high
94676010,2013.0,2.0,,,94676010,WAYSIDE TECHNOLOGY GROUP INC,"Wayside Technology Group, Inc.",high,transcripts_by_company/Wayside_Technology_Group_Inc_2013Q2.txt,2013-04-26,2013-04-25,,2013-04-25,high
68212810,2002.0,3.0,0.07,0.03,68212810,OMNIVISION TECHNOLOGIES INC,Omnivision,high,transcripts_by_company/Omnivision_2002Q3.txt,2002-08-20,2002-08-20,0.07,2002-08-20,high
85837510,2020.0,2.0,,,85837510,STEIN MART INC,Maire Tecnimont S.p.A.,high,transcripts_by_company/Maire_Tecnimont_SpA_2020Q2.txt,2020-05-07,2020-06-30,,2020-06-30,high
68235C10,2021.0,1.0,-0.05,-0.08,68235C10,ONCOCYTE CORP,OncoCyte Corporation,high,transcripts_by_company/OncoCyte_Corporation_2021Q1.txt,2021-03-16,2021-03-16,-0.46,2021-03-16,high
91911K10,2013.0,2.0,1.34,1.22,91911K10,VALEANT PHARMACEUTICALS INTERNAT,Valeant Pharmaceuticals International Inc,high,transcripts_by_company/Valeant_Pharmaceuticals_International_Inc_2013Q2.txt,2013-05-28,2013-05-02,1.3,2013-05-02,high
31190010,2018.0,4.0,0.59,0.58,31190010,FASTENAL CO,Fastenal Company,high,transcripts_by_company/Fastenal_Company_2018Q4.txt,2018-10-10,2018-10-10,0.69,2018-10-10,high
45253H10,2021.0,4.0,-0.17,-0.23,45253H10,IMMUNOGEN INC,"ImmunoGen, Inc.",high,transcripts_by_company/ImmunoGen_Inc_2021Q4.txt,2020-11-06,2020-11-06,-0.13,2020-11-06,high
45884X10,2006.0,3.0,-0.67,-0.32,45884X10,INTERMUNE INC,"InterMune, Inc.",high,transcripts_by_company/InterMune_Inc_2006Q3.txt,2006-07-27,2006-07-27,-0.42,2006-07-27,high
36357610,2015.0,4.0,0.59,0.68,36357610,ARTHUR J GALLAGHER & CO,Arthur J Gallagher &amp; Company,high,transcripts_by_company/Arthur_J_Gallagher_and_Company_2015Q4.txt,2015-10-28,2015-10-27,0.77,2015-10-27,high
92922P10,2007.0,1.0,0.29,1.21,92922P10,W&T OFFSHORE INC,"W&amp;T Offshore, Inc.",high,transcripts_by_company/WandT_Offshore_Inc_2007Q1.txt,2007-03-08,2007-03-08,2.71,2007-03-08,high
65473P10,2004.0,2.0,0.13,0.16,65473P10,NISOURCE INC,NiSource Incorporated,high,transcripts_by_company/NiSource_Incorporated_2004Q2.txt,2004-04-30,2004-04-30,0.82,2004-04-30,high
38268T10,2021.0,4.0,0.41,0.42,38268T10,GOPRO INC,"GoPro, Inc.",high,transcripts_by_company/GoPro_Inc_2021Q4.txt,2021-11-04,2021-11-04,0.34,2021-11-04,high
98377210,2011.0,4.0,0.09,0.05,98377210,XO GROUP INC,"XO Group, Inc.",high,transcripts_by_company/XO_Group_Inc_2011Q4.txt,2011-11-03,2011-11-03,0.05,2011-11-03,high
58463J30,2009.0,3.0,0.13,0.13,58463J30,MEDICAL PROPERTIES TRUST INC,"Medical Properties Trust, Inc.",high,transcripts_by_company/Medical_Properties_Trust_Inc_2009Q3.txt,2009-08-06,2009-08-06,0.09,2009-08-06,high
86923310,2007.0,2.0,0.37,0.24,86923310,SUSSER HOLDINGS CORP,Susser Holdings Corp.,high,transcripts_by_company/Susser_Holdings_Corp_2007Q2.txt,2007-05-17,2007-05-16,-0.14,2007-05-16,high
23292B10,2023.0,3.0,,,23292B10,D MARKET ELEKTRONIK HIZMETLER VE,D-Market Elektronik Hizmetler ve Ticaret A.S.,high,transcripts_by_company/D-Market_Elektronik_Hizmetler_ve_Ticaret_AS_2023Q3.txt,2023-08-24,2023-08-24,,2023-08-24,high
48517030,2006.0,3.0,0.32,0.17,48517030,KANSAS CITY SOUTHERN,Kansas City Southern,high,transcripts_by_company/Kansas_City_Southern_2006Q3.txt,2006-08-02,2006-08-02,0.24,2006-08-02,high
88162420,2023.0,2.0,0.56,0.58,88162420,TEVA PHARMACEUTICAL INDUSTRIES L,Teva Pharmaceutical Industries Limited,high,transcripts_by_company/Teva_Pharmaceutical_Industries_Limited_2023Q2.txt,2023-05-10,2023-05-10,0.4,2023-05-10,high
29384R10,2012.0,4.0,0.08,0.08,29384R10,ENTROPIC COMMUNICATIONS INC,"Entropic Communications, Inc.",high,transcripts_by_company/Entropic_Communications_Inc_2012Q4.txt,2012-10-24,2012-10-24,0.09,2012-10-24,high
55336V10,2023.0,4.0,1.1,0.91,55336V10,MPLX LP,MPLX LP,high,transcripts_by_company/MPLX_LP_2023Q4.txt,2023-10-31,2023-10-31,0.89,2023-10-31,high
45254P10,2006.0,2.0,0.27,0.31,45254P10,IMPAC MORTGAGE HOLDINGS INC,"Impac Mortgage Holdings, Inc.",high,transcripts_by_company/Impac_Mortgage_Holdings_Inc_2006Q2.txt,2006-05-11,2006-05-10,0.36,2006-05-10,high
03820C10,2010.0,1.0,0.39,0.3,03820C10,APPLIED INDUSTRIAL TECHNOLOGIES,Applied Industrial Technologies,high,transcripts_by_company/Applied_Industrial_Technologies_2010Q1.txt,2010-01-20,2010-01-20,0.24,2010-01-20,high
74968510,2015.0,1.0,0.2,0.15,74968510,RPM INTERNATIONAL INC,RPM International Inc,high,transcripts_by_company/RPM_International_Inc_2015Q1.txt,2015-01-07,2015-01-07,0.53,2015-01-07,high
87628710,2005.0,4.0,1.35,,87628710,TARRAGON CORPORATION,Tarragon,high,transcripts_by_company/Tarragon_2005Q4.txt,2005-11-09,2005-11-09,1.01,2005-11-09,high
66977W10,2008.0,4.0,-2.3,0.77,66977W10,NOVA CHEMICALS CORP,NOVA Chemicals,high,transcripts_by_company/NOVA_Chemicals_2008Q4.txt,2008-10-23,2008-10-23,1.18,2008-10-23,high
21683110,2007.0,3.0,0.29,0.31,21683110,COOPER TIRE & RUBBER CO,Cooper Tire &amp; Rubber,high,transcripts_by_company/Cooper_Tire_and_Rubber_2007Q3.txt,2007-08-06,2007-08-06,0.27,2007-08-06,high
