filepath,cusip,ticker,company_name,eps_actual,eps_forecast
/Users/vazea/Desktop/NNW/transcripts_by_company/MARRIOTT_VACATIONS_WORLDWIDE_COR_2017Q2.txt,57164Y10,VAC,MARRIOTT VACATIONS WORLDWIDE COR,1.6,1.3
/Users/vazea/Desktop/NNW/transcripts_by_company/PINNACLE_WEST_CAPITAL_CORP_2006Q3.txt,72348410,PNW,PINNACLE WEST CAPITAL CORP,1.84,1.63
/Users/vazea/Desktop/NNW/transcripts_by_company/VITA_COCO_COMPANY_INC_2022Q3.txt,92846Q10,COCO,VITA COCO COMPANY INC,0.13,0.15
/Users/vazea/Desktop/NNW/transcripts_by_company/SAGE_THERAPEUTICS_INC_2021Q2.txt,78667J10,SAGE,SAGE THERAPEUTICS INC,-1.83,-1.7
/Users/vazea/Desktop/NNW/transcripts_by_company/CRACKER_BARREL_OLD_COUNTRY_STORE_2010Q2.txt,22410J10,CBRL,CRACKER BARREL OLD COUNTRY STORE,1.09,0.9
/Users/vazea/Desktop/NNW/transcripts_by_company/CHILDRENS_PLACE_INC_2007Q2.txt,16890510,PLCE,CHILDREN'S PLACE INC,-0.53,-0.62
/Users/vazea/Desktop/NNW/transcripts_by_company/FLUOR_CORP_2009Q4.txt,34341210,FLR,FLUOR CORP,3.75,3.83
/Users/vazea/Desktop/NNW/transcripts_by_company/INTERDIGITAL_COMMUNICATIONS_2006Q2.txt,45866A10,IDCC,INTERDIGITAL COMMUNICATIONS,2.98,2.93
/Users/vazea/Desktop/NNW/transcripts_by_company/MARATHON_PETROLEUM_CORP_2017Q1.txt,56585A10,MPC,MARATHON PETROLEUM CORP,0.06,-0.06
/Users/vazea/Desktop/NNW/transcripts_by_company/INTERNATIONAL_SPEEDWAY_CORP_2004Q2.txt,46033520,ISCA,INTERNATIONAL SPEEDWAY CORP,0.36,0.33
/Users/vazea/Desktop/NNW/transcripts_by_company/ANDERSONS_INC_2012Q3.txt,03416410,ANDE,ANDERSONS INC,0.9,0.28
/Users/vazea/Desktop/NNW/transcripts_by_company/MACYS_INC_2023Q3.txt,55616P10,M,MACY'S INC,0.52,0.18
/Users/vazea/Desktop/NNW/transcripts_by_company/PULTEGROUP_INC_2021Q4.txt,74586710,PHM,PULTEGROUP INC,7.33,7.14
/Users/vazea/Desktop/NNW/transcripts_by_company/CHIPOTLE_MEXICAN_GRILL_INC_2018Q2.txt,16965610,CMG,CHIPOTLE MEXICAN GRILL INC,2.87,2.76
/Users/vazea/Desktop/NNW/transcripts_by_company/CLEARWATER_PAPER_CORP_2013Q4.txt,18538R10,CLW,CLEARWATER PAPER CORP,1.96,1.68
/Users/vazea/Desktop/NNW/transcripts_by_company/SOLARWINDS_CORP_2019Q4.txt,83417Q10,SWI,SOLARWINDS CORP,0.85,0.83
/Users/vazea/Desktop/NNW/transcripts_by_company/ANIXTER_INTERNATIONAL_INC_2003Q3.txt,03529010,AXE,ANIXTER INTERNATIONAL INC,0.31,0.3
/Users/vazea/Desktop/NNW/transcripts_by_company/SOUTHWEST_AIRLINES_CO_2018Q3.txt,84474110,LUV,SOUTHWEST AIRLINES CO,1.08,1.07
/Users/vazea/Desktop/NNW/transcripts_by_company/VEEVA_SYSTEMS_INC_2016Q4.txt,92247510,VEEV,VEEVA SYSTEMS INC,0.51,0.47
/Users/vazea/Desktop/NNW/transcripts_by_company/MCKESSON_CORP_2007Q3.txt,58155Q10,MCK,MCKESSON CORP,0.79,0.68
/Users/vazea/Desktop/NNW/transcripts_by_company/IPG_PHOTONICS_CORP_2019Q1.txt,44980X10,IPGP,IPG PHOTONICS CORP,1.1,1.1
/Users/vazea/Desktop/NNW/transcripts_by_company/VASCO_DATA_SECURITY_INTL_INC_2006Q1.txt,92230Y10,VDSI,VASCO DATA SECURITY INTL INC,0.05,0.05
/Users/vazea/Desktop/NNW/transcripts_by_company/SONOCO_PRODUCTS_CO_2008Q4.txt,83549510,SON,SONOCO PRODUCTS CO,2.24,2.25
/Users/vazea/Desktop/NNW/transcripts_by_company/ROYAL_CARIBBEAN_CRUISES_LTD_2020Q2.txt,V7780T10,RCL,ROYAL CARIBBEAN CRUISES LTD,-6.13,-4.8
/Users/vazea/Desktop/NNW/transcripts_by_company/BRAEMAR_HOTELS_RESORTS_INC_2023Q1.txt,10482B10,BHR,BRAEMAR HOTELS & RESORTS INC,0.01,0.01
/Users/vazea/Desktop/NNW/transcripts_by_company/WCI_COMMUNITIES_INC_2014Q4.txt,92923C80,WCIC,WCI COMMUNITIES INC,0.85,0.69
/Users/vazea/Desktop/NNW/transcripts_by_company/APOLLO_EDUCATION_GROUP_INC_2013Q1.txt,03760410,APOL,APOLLO EDUCATION GROUP INC,1.22,0.87
/Users/vazea/Desktop/NNW/transcripts_by_company/MGM_RESORTS_INTERNATIONAL_2021Q4.txt,55295310,MGM,MGM RESORTS INTERNATIONAL,-0.67,-0.73
/Users/vazea/Desktop/NNW/transcripts_by_company/KIMBERLYCLARK_CORP_2019Q4.txt,49436810,KMB,KIMBERLY-CLARK CORP,6.89,6.87
/Users/vazea/Desktop/NNW/transcripts_by_company/ARCHROCK_INC_2017Q2.txt,03957W10,AROC,ARCHROCK INC,-0.03,-0.11
/Users/vazea/Desktop/NNW/transcripts_by_company/LUMINEX_CORP_2002Q2.txt,55027E10,LMNX,LUMINEX CORP,-0.21,-0.19
/Users/vazea/Desktop/NNW/transcripts_by_company/QUEST_DIAGNOSTICS_INC_2008Q2.txt,74834L10,DGX,QUEST DIAGNOSTICS INC,0.83,0.78
/Users/vazea/Desktop/NNW/transcripts_by_company/WESTINGHOUSE_AIR_BRAKE_TECHNOLOG_2021Q2.txt,92974010,WAB,WESTINGHOUSE AIR BRAKE TECHNOLOG,1.06,0.96
/Users/vazea/Desktop/NNW/transcripts_by_company/NUSTAR_ENERGY_LP_2020Q4.txt,67058H10,NS,NUSTAR ENERGY LP,-1.51,-1.74
/Users/vazea/Desktop/NNW/transcripts_by_company/ESCO_TECHNOLOGIES_INC_2022Q2.txt,29631510,ESE,ESCO TECHNOLOGIES INC,0.65,0.57
/Users/vazea/Desktop/NNW/transcripts_by_company/BAZAARVOICE_INC_2014Q3.txt,07327110,BV,BAZAARVOICE INC,-0.04,-0.06
/Users/vazea/Desktop/NNW/transcripts_by_company/L3_TECHNOLOGIES_INC_2018Q4.txt,50241310,LLL,L3 TECHNOLOGIES INC,10.75,10.35
/Users/vazea/Desktop/NNW/transcripts_by_company/ARGENX_SE_2020Q1.txt,04016X10,ARGX,ARGENX SE,-1.87,-1.73
/Users/vazea/Desktop/NNW/transcripts_by_company/BARRACUDA_NETWORKS_INC_2017Q3.txt,06832310,CUDA,BARRACUDA NETWORKS INC,0.22,0.14
/Users/vazea/Desktop/NNW/transcripts_by_company/SILGAN_HOLDINGS_INC_2020Q3.txt,82704810,SLGN,SILGAN HOLDINGS INC,1.04,0.94
/Users/vazea/Desktop/NNW/transcripts_by_company/PPL_CORP_2013Q4.txt,69351T10,PPL,PPL CORP,2.45,2.35
/Users/vazea/Desktop/NNW/transcripts_by_company/TUTOR_PERINI_CORP_2012Q2.txt,90110910,TPC,TUTOR PERINI CORP,0.16,0.4
/Users/vazea/Desktop/NNW/transcripts_by_company/WEC_ENERGY_GROUP_INC_2021Q2.txt,92939U10,WEC,WEC ENERGY GROUP INC,0.87,0.77
/Users/vazea/Desktop/NNW/transcripts_by_company/GENPROBE_INC_2008Q1.txt,36866T10,GPRO,GEN-PROBE INC,0.58,0.5
/Users/vazea/Desktop/NNW/transcripts_by_company/ANALOG_DEVICES_INC_2014Q1.txt,03265410,ADI,ANALOG DEVICES INC,0.49,0.48
/Users/vazea/Desktop/NNW/transcripts_by_company/XILINX_INC_2013Q4.txt,98391910,XLNX,XILINX INC,1.79,1.77
/Users/vazea/Desktop/NNW/transcripts_by_company/CALIFORNIA_AMPLIFIER_INC_2005Q1.txt,12990010,CAMP,CALIFORNIA AMPLIFIER INC,0.07,0.08
/Users/vazea/Desktop/NNW/transcripts_by_company/DREAMWORKS_ANIMATION_SKG_INC_2005Q3.txt,26153C10,DWA,DREAMWORKS ANIMATION SKG INC,-0.01,0.02
/Users/vazea/Desktop/NNW/transcripts_by_company/DEMANDWARE_INC_2013Q2.txt,24802Y10,DWRE,DEMANDWARE INC,-0.17,-0.21
/Users/vazea/Desktop/NNW/transcripts_by_company/SEALED_AIR_CORPORATION_2022Q3.txt,81211K10,SEE,SEALED AIR CORPORATION,0.98,0.9
/Users/vazea/Desktop/NNW/transcripts_by_company/BIDZCOM_INC_2007Q2.txt,08883T20,BIDZ,BIDZ.COM INC,0.12,0.11
/Users/vazea/Desktop/NNW/transcripts_by_company/AVON_PRODUCTS_INC_2010Q4.txt,05430310,AVP,AVON PRODUCTS INC,1.8,1.9
/Users/vazea/Desktop/NNW/transcripts_by_company/BOJANGLES_INC_2017Q4.txt,09748810,BOJA,BOJANGLES INC,0.83,0.79
/Users/vazea/Desktop/NNW/transcripts_by_company/CME_GROUP_INC_2009Q2.txt,12572Q10,CME,CME GROUP INC,3.37,3.21
/Users/vazea/Desktop/NNW/transcripts_by_company/ALTISOURCE_PORTFOLIO_SOLUTIONS_S_2020Q3.txt,L0175J10,ASPS,ALTISOURCE PORTFOLIO SOLUTIONS S,-0.24,-0.79
/Users/vazea/Desktop/NNW/transcripts_by_company/WERNER_ENTERPRISES_INC_2023Q1.txt,95075510,WERN,WERNER ENTERPRISES INC,0.6,0.72
/Users/vazea/Desktop/NNW/transcripts_by_company/QUIDEL_CORP_2020Q4.txt,74838J10,QDEL,QUIDEL CORP,19.92,19.09
/Users/vazea/Desktop/NNW/transcripts_by_company/NEKTAR_THERAPEUTICS_2008Q3.txt,64026810,NKTR,NEKTAR THERAPEUTICS,-0.4,-0.27
/Users/vazea/Desktop/NNW/transcripts_by_company/PINNACLE_WEST_CAPITAL_CORP_2023Q1.txt,72348410,PNW,PINNACLE WEST CAPITAL CORP,-0.03,0.1
/Users/vazea/Desktop/NNW/transcripts_by_company/FIFTH_THIRD_BANCORP_2007Q3.txt,31677310,FITB,FIFTH THIRD BANCORP,0.61,0.68
/Users/vazea/Desktop/NNW/transcripts_by_company/SALESFORCE_INC_2012Q3.txt,79466L30,CRM,SALESFORCE INC,0.34,0.31
/Users/vazea/Desktop/NNW/transcripts_by_company/MATTSON_TECHNOLOGY_INC_2006Q1.txt,57722310,MTSN,MATTSON TECHNOLOGY INC,0.07,0.09
/Users/vazea/Desktop/NNW/transcripts_by_company/MORGAN_STANLEY_2007Q4.txt,61744644,MS,MORGAN STANLEY,2.37,5.91
/Users/vazea/Desktop/NNW/transcripts_by_company/LSI_CORP_2002Q4.txt,50216110,LSI,LSI CORP,-0.11,-0.12
/Users/vazea/Desktop/NNW/transcripts_by_company/VISHAY_INTERTECHNOLOGY_INC_2022Q1.txt,92829810,VSH,VISHAY INTERTECHNOLOGY INC,0.71,0.57
/Users/vazea/Desktop/NNW/transcripts_by_company/CA_INC_2017Q4.txt,12673P10,CA,CA INC,2.48,2.44
/Users/vazea/Desktop/NNW/transcripts_by_company/CGI_2009Q4.txt,39945C1X,GIB,CGI,1.02,0.97
/Users/vazea/Desktop/NNW/transcripts_by_company/NEWS_CORP_2023Q4.txt,65249B10,NWSA,NEWS CORP,0.49,0.44
/Users/vazea/Desktop/NNW/transcripts_by_company/VERTEX_PHARMACEUTICALS_INC_2012Q2.txt,92532F10,VRTX,VERTEX PHARMACEUTICALS INC,0.06,0.62
/Users/vazea/Desktop/NNW/transcripts_by_company/PLYMOUTH_INDUSTRIAL_REIT_INC_2022Q3.txt,72964010,PLYM,PLYMOUTH INDUSTRIAL REIT INC,-0.19,-0.16
/Users/vazea/Desktop/NNW/transcripts_by_company/ATI_PHYSICAL_THERAPY_INC_2023Q2.txt,00216W20,ATIP,ATI PHYSICAL THERAPY INC,-17.74,-3.5
/Users/vazea/Desktop/NNW/transcripts_by_company/APPIAN_CORP_2018Q2.txt,03782L10,APPN,APPIAN CORP,-0.14,-0.17
/Users/vazea/Desktop/NNW/transcripts_by_company/W_R_BERKLEY_CORP_2016Q1.txt,08442310,WRB,W R BERKLEY CORP,0.89,0.85
/Users/vazea/Desktop/NNW/transcripts_by_company/ATLAS_AIR_WORLDWIDE_HOLDINGS_INC_2011Q4.txt,04916420,AAWW,ATLAS AIR WORLDWIDE HOLDINGS INC,4.13,4.3
/Users/vazea/Desktop/NNW/transcripts_by_company/CINCINNATI_FINANCIAL_CORP_2002Q2.txt,17206210,CINF,CINCINNATI FINANCIAL CORP,0.25,0.28
/Users/vazea/Desktop/NNW/transcripts_by_company/SINOVAC_BIOTECH_LTD_2011Q1.txt,P8696W10,SVA,SINOVAC BIOTECH LTD,-0.05,-0.05
/Users/vazea/Desktop/NNW/transcripts_by_company/RPC_INC_2018Q2.txt,74966010,RES,RPC INC,0.28,0.29
/Users/vazea/Desktop/NNW/transcripts_by_company/EATON_CORP_2003Q2.txt,27805810,ETN,EATON CORP,1.36,1.34
/Users/vazea/Desktop/NNW/transcripts_by_company/CISCO_SYSTEMS_INC_2015Q3.txt,17275R10,CSCO,CISCO SYSTEMS INC,0.54,0.53
/Users/vazea/Desktop/NNW/transcripts_by_company/ZEBRA_TECHNOLOGIES_CORP_2021Q4.txt,98920710,ZBRA,ZEBRA TECHNOLOGIES CORP,18.45,18.3
/Users/vazea/Desktop/NNW/transcripts_by_company/LUFKIN_INDS_INC_2010Q2.txt,54976410,LUFK,LUFKIN INDS INC,0.35,0.32
/Users/vazea/Desktop/NNW/transcripts_by_company/CTS_CORP_2020Q3.txt,12650110,CTS,CTS CORP,0.34,0.19
/Users/vazea/Desktop/NNW/transcripts_by_company/TEXTAINER_GROUP_HOLDINGS_LTD_2022Q4.txt,G8766E10,TGH,TEXTAINER GROUP HOLDINGS LTD,6.13,6.17
/Users/vazea/Desktop/NNW/transcripts_by_company/FIVE9_INC_2020Q4.txt,33830710,FIVN,FIVE9 INC,0.99,0.88
/Users/vazea/Desktop/NNW/transcripts_by_company/CHECK_POINT_SOFTWARE_TECHNOLOGIE_2010Q4.txt,M2246510,CHKP,CHECK POINT SOFTWARE TECHNOLOGIE,2.48,2.44
/Users/vazea/Desktop/NNW/transcripts_by_company/FIRST_INDUSTRIAL_REALTY_TRUST_IN_2016Q2.txt,32054K10,FR,FIRST INDUSTRIAL REALTY TRUST IN,0.43,0.1
/Users/vazea/Desktop/NNW/transcripts_by_company/AGENUS_INC_2019Q1.txt,00847G70,AGEN,AGENUS INC,0.12,-0.3
/Users/vazea/Desktop/NNW/transcripts_by_company/ACRES_COMMERCIAL_REALTY_CORP_2021Q1.txt,00489Q10,ACR,ACRES COMMERCIAL REALTY CORP,-0.01,0.1
/Users/vazea/Desktop/NNW/transcripts_by_company/IMAGEWARE_SYSTEMS_INC_2018Q3.txt,45245S10,IWSY,IMAGEWARE SYSTEMS INC,-0.05,-0.03
/Users/vazea/Desktop/NNW/transcripts_by_company/VERICEL_CORP_2020Q2.txt,92346J10,VCEL,VERICEL CORP,-0.18,-0.21
/Users/vazea/Desktop/NNW/transcripts_by_company/CITIGROUP_INCORPORATED_2008Q4_1.txt,17296710,C,CITIGROUP INCORPORATED,-4.6,-3.34
/Users/vazea/Desktop/NNW/transcripts_by_company/MANTECH_INTERNATIONAL_CORP_2021Q4.txt,56456310,MANT,MANTECH INTERNATIONAL CORP,3.71,3.71
/Users/vazea/Desktop/NNW/transcripts_by_company/WALGREENS_BOOTS_ALLIANCE_INC_2016Q1.txt,93142710,WBA,WALGREENS BOOTS ALLIANCE INC,1.03,0.96
/Users/vazea/Desktop/NNW/transcripts_by_company/WEATHERFORD_INTERNATIONAL_LTD_2003Q1.txt,G9508910,WFT,WEATHERFORD INTERNATIONAL LTD,0.27,0.27
/Users/vazea/Desktop/NNW/transcripts_by_company/CREDIT_ACCEPTANCE_CORP_2022Q4.txt,22531010,CACC,CREDIT ACCEPTANCE CORP,39.32,34.98
/Users/vazea/Desktop/NNW/transcripts_by_company/VEECO_INSTRUMENTS_INC_2002Q1.txt,92241710,VECO,VEECO INSTRUMENTS INC,0.0,-0.06
/Users/vazea/Desktop/NNW/transcripts_by_company/VCA_INC_2010Q2.txt,91819410,WOOF,VCA INC,0.44,0.49
/Users/vazea/Desktop/NNW/transcripts_by_company/REGENXBIO_INC_2021Q1.txt,75901B10,RGNX,REGENXBIO INC,-1.2,-1.3
/Users/vazea/Desktop/NNW/transcripts_by_company/UNITED_TECHNOLOGIES_CORP_2010Q3.txt,91301710,UTX,UNITED TECHNOLOGIES CORP,1.3,1.28
/Users/vazea/Desktop/NNW/transcripts_by_company/ARAMARK_2021Q4.txt,03852U10,ARMK,ARAMARK,-0.3,-0.32
/Users/vazea/Desktop/NNW/transcripts_by_company/AVEO_PHARMACEUTICALS_INC_2021Q2.txt,05358830,AVEO,AVEO PHARMACEUTICALS INC,-0.4,-0.52
/Users/vazea/Desktop/NNW/transcripts_by_company/ACUITY_BRANDS_INC_2016Q3.txt,00508Y10,AYI,ACUITY BRANDS INC,2.06,2.05
/Users/vazea/Desktop/NNW/transcripts_by_company/TANGER_INC_2019Q4.txt,87546510,SKT,TANGER INC,0.93,1.28
/Users/vazea/Desktop/NNW/transcripts_by_company/INTREPID_POTASH_INC_2017Q4.txt,46121Y10,IPI,INTREPID POTASH INC,-0.18,-0.15
/Users/vazea/Desktop/NNW/transcripts_by_company/CINCINNATI_BELL_INC_2009Q2.txt,17187110,CBB,CINCINNATI BELL INC,0.11,0.1
/Users/vazea/Desktop/NNW/transcripts_by_company/HAWAIIAN_HOLDINGS_INC_2020Q3.txt,41987910,HA,HAWAIIAN HOLDINGS INC,-3.76,-3.3
/Users/vazea/Desktop/NNW/transcripts_by_company/BALLANTYNE_STRONG_INC_2009Q1.txt,05851610,BTN,BALLANTYNE STRONG INC,0.04,-0.02
/Users/vazea/Desktop/NNW/transcripts_by_company/FTI_CONSULTING_INC_2017Q2.txt,30294110,FCN,FTI CONSULTING INC,0.4,0.51
/Users/vazea/Desktop/NNW/transcripts_by_company/LUFKIN_INDS_INC_2006Q1.txt,54976410,LUFK,LUFKIN INDS INC,1.01,0.92
/Users/vazea/Desktop/NNW/transcripts_by_company/SYNCHRONY_FINANCIAL_2015Q1.txt,87165B10,SYF,SYNCHRONY FINANCIAL,0.66,0.63
/Users/vazea/Desktop/NNW/transcripts_by_company/ARCTIC_CAT_INC_2015Q2.txt,03967010,ACAT,ARCTIC CAT INC,1.44,1.19
/Users/vazea/Desktop/NNW/transcripts_by_company/GASLOG_PARTNERS_LP_2016Q3.txt,Y2687W10,GLOP,GASLOG PARTNERS LP,0.56,0.55
/Users/vazea/Desktop/NNW/transcripts_by_company/ROCKWELL_MEDICAL_INC_2022Q2.txt,77437430,RMTI,ROCKWELL MEDICAL INC,-0.56,-0.81
/Users/vazea/Desktop/NNW/transcripts_by_company/MOODYS_CORP_2011Q1.txt,61536910,MCO,MOODY'S CORP,0.67,0.54
/Users/vazea/Desktop/NNW/transcripts_by_company/BENEFITFOCUS_INC_2015Q4.txt,08180D10,BNFT,BENEFITFOCUS INC,-1.79,-1.93
/Users/vazea/Desktop/NNW/transcripts_by_company/LANDMARK_INFRASTRUCTURE_PARTNERS_2020Q4.txt,51508J10,LMRK,LANDMARK INFRASTRUCTURE PARTNERS,0.65,0.6
/Users/vazea/Desktop/NNW/transcripts_by_company/AMERICAN_AXLE_MANUFACTURING_HO_2014Q3.txt,02406110,AXL,AMERICAN AXLE & MANUFACTURING HO,0.63,0.64
/Users/vazea/Desktop/NNW/transcripts_by_company/WHITESTONE_REIT_2012Q1.txt,96608420,WSR,WHITESTONE REIT,0.07,0.25
/Users/vazea/Desktop/NNW/transcripts_by_company/PNC_FINANCIAL_SERVICES_GROUP_INC_2011Q1.txt,69347510,PNC,PNC FINANCIAL SERVICES GROUP INC,1.57,1.35
/Users/vazea/Desktop/NNW/transcripts_by_company/DOLLAR_TREE_INC_2012Q1.txt,25674610,DLTR,DOLLAR TREE INC,0.82,0.75
/Users/vazea/Desktop/NNW/transcripts_by_company/BOSTON_SCIENTIFIC_CORP_2022Q2.txt,10113710,BSX,BOSTON SCIENTIFIC CORP,0.44,0.43
/Users/vazea/Desktop/NNW/transcripts_by_company/PATTERSON_COMPANIES_INC_2013Q3.txt,70339510,PDCO,PATTERSON COMPANIES INC,0.52,0.52
/Users/vazea/Desktop/NNW/transcripts_by_company/SYNOPSYS_INC_2010Q4.txt,87160710,SNPS,SYNOPSYS INC,1.6,1.6
/Users/vazea/Desktop/NNW/transcripts_by_company/FEI_CO_2005Q1.txt,30241L10,FEIC,FEI CO,0.11,0.13
/Users/vazea/Desktop/NNW/transcripts_by_company/ANAREN_INC_2008Q3.txt,03274410,ANEN,ANAREN INC,0.24,0.22
/Users/vazea/Desktop/NNW/transcripts_by_company/KONA_GRILL_INC_2011Q3.txt,50047H20,KONA,KONA GRILL INC,0.08,0.06
/Users/vazea/Desktop/NNW/transcripts_by_company/CATERPILLAR_INC_2014Q3.txt,14912310,CAT,CATERPILLAR INC,1.72,1.34
/Users/vazea/Desktop/NNW/transcripts_by_company/TE_CONNECTIVITY_LTD_2020Q4.txt,H8498910,TEL,TE CONNECTIVITY LTD,4.26,3.96
/Users/vazea/Desktop/NNW/transcripts_by_company/CELESTICA_INC_2008Q1.txt,15101Q10,CLS,CELESTICA INC,0.15,0.08
/Users/vazea/Desktop/NNW/transcripts_by_company/ALLETE_INC_2017Q2.txt,01852230,ALE,ALLETE INC,0.72,0.54
/Users/vazea/Desktop/NNW/transcripts_by_company/CYPRESS_SEMICONDUCTOR_CORP_2005Q3.txt,23280610,CY,CYPRESS SEMICONDUCTOR CORP,0.03,0.05
/Users/vazea/Desktop/NNW/transcripts_by_company/STAGE_STORES_2012Q4.txt,85254C30,SSI,STAGE STORES,0.92,0.93
/Users/vazea/Desktop/NNW/transcripts_by_company/KULICKE_AND_SOFFA_INDUSTRIES_INC_2012Q2.txt,50124210,KLIC,KULICKE AND SOFFA INDUSTRIES INC,0.22,0.14
/Users/vazea/Desktop/NNW/transcripts_by_company/CURIS_INC_2020Q3.txt,23126920,CRIS,CURIS INC,-0.11,-0.13
/Users/vazea/Desktop/NNW/transcripts_by_company/OUTFRONT_MEDIA_INC_2021Q4.txt,69007J10,OUT,OUTFRONT MEDIA INC,0.05,-0.16
/Users/vazea/Desktop/NNW/transcripts_by_company/CONMED_CORP_2004Q1.txt,20741010,CNMD,CONMED CORP,0.4,0.42
/Users/vazea/Desktop/NNW/transcripts_by_company/SUPERVALU_INC_2011Q2.txt,86853610,SVU,SUPERVALU INC,0.28,0.28
/Users/vazea/Desktop/NNW/transcripts_by_company/BLACKROCK_CAPITAL_INVESTMENT_COR_2009Q3.txt,09253310,BKCC,BLACKROCK CAPITAL INVESTMENT COR,0.39,0.41
/Users/vazea/Desktop/NNW/transcripts_by_company/CHICOS_FAS_INC_2014Q1.txt,16861510,CHS,CHICO'S FAS INC,0.32,0.36
/Users/vazea/Desktop/NNW/transcripts_by_company/HARROW_INC_2021Q1.txt,41585810,HROW,HARROW INC,0.01,0.02
/Users/vazea/Desktop/NNW/transcripts_by_company/PACCAR_INC_2011Q1.txt,69371810,PCAR,PACCAR INC,0.53,0.49
/Users/vazea/Desktop/NNW/transcripts_by_company/ACXIOM_CORPORATION_2016Q2.txt,00512510,ACXM,ACXIOM CORPORATION,0.14,0.11
/Users/vazea/Desktop/NNW/transcripts_by_company/OPHTHOTECH_CORP_2014Q1.txt,68374510,OPHT,OPHTHOTECH CORP,-0.64,-0.67
/Users/vazea/Desktop/NNW/transcripts_by_company/TRANE_TECHNOLOGIES_PLC_2022Q3.txt,G8994E10,TT,TRANE TECHNOLOGIES PLC,2.27,2.12
/Users/vazea/Desktop/NNW/transcripts_by_company/KNOWLES_CORP_2016Q2.txt,49926D10,KN,KNOWLES CORP,0.13,0.11
/Users/vazea/Desktop/NNW/transcripts_by_company/CBRL_GROUP_INC_2007Q4.txt,12489V10,CBRL,CBRL GROUP INC,2.64,2.46
/Users/vazea/Desktop/NNW/transcripts_by_company/ADEPTUS_HEALTH_INC_2016Q2.txt,00685510,ADPT,ADEPTUS HEALTH INC,0.48,0.51
/Users/vazea/Desktop/NNW/transcripts_by_company/LGI_HOMES_INC_2019Q3.txt,50187T10,LGIH,LGI HOMES INC,1.93,1.88
/Users/vazea/Desktop/NNW/transcripts_by_company/FABRINET_2020Q4.txt,G3323L10,FN,FABRINET,3.73,3.63
/Users/vazea/Desktop/NNW/transcripts_by_company/ONEWATER_MARINE_INC_2023Q3.txt,68280L10,ONEW,ONEWATER MARINE INC,1.95,3.19
/Users/vazea/Desktop/NNW/transcripts_by_company/NORDSON_CORP_2004Q1.txt,65566310,NDSN,NORDSON CORP,0.27,0.25
/Users/vazea/Desktop/NNW/transcripts_by_company/EXTRA_SPACE_STORAGE_INC_2005Q2.txt,30225T10,EXR,EXTRA SPACE STORAGE INC,-0.04,0.03
/Users/vazea/Desktop/NNW/transcripts_by_company/LYDALL_INC_2010Q4.txt,55081910,LDL,LYDALL INC,0.22,0.02
/Users/vazea/Desktop/NNW/transcripts_by_company/CHEMBIO_DIAGNOSTICS_INC_2018Q3.txt,16357220,CEMI,CHEMBIO DIAGNOSTICS INC,-0.16,-0.11
/Users/vazea/Desktop/NNW/transcripts_by_company/PACCAR_INC_2012Q1.txt,69371810,PCAR,PACCAR INC,0.91,0.77
/Users/vazea/Desktop/NNW/transcripts_by_company/EDUCATION_MANAGEMENT_2002Q4.txt,28139T10,EDMC,EDUCATION MANAGEMENT,1.21,1.21
/Users/vazea/Desktop/NNW/transcripts_by_company/TEXAS_CAPITAL_BANCSHARES_INC_2015Q1.txt,88224Q10,TCBI,TEXAS CAPITAL BANCSHARES INC,0.7,0.7
/Users/vazea/Desktop/NNW/transcripts_by_company/RADICA_GAMES_LTD_2003Q4.txt,G7342H10,RADA,RADICA GAMES LTD,0.66,0.67
/Users/vazea/Desktop/NNW/transcripts_by_company/LINCOLN_ELECTRIC_HOLDINGS_INC_2016Q4.txt,53390010,LECO,LINCOLN ELECTRIC HOLDINGS INC,3.29,3.3
/Users/vazea/Desktop/NNW/transcripts_by_company/QUALYS_INC_2016Q3.txt,74758T30,QLYS,QUALYS INC,0.22,0.19
/Users/vazea/Desktop/NNW/transcripts_by_company/UNITED_STATES_STEEL_CORP_2012Q3.txt,91290910,X,UNITED STATES STEEL CORP,0.14,0.0
/Users/vazea/Desktop/NNW/transcripts_by_company/BIG_5_SPORTING_GOODS_CORP_2011Q3.txt,08915P10,BGFV,BIG 5 SPORTING GOODS CORP,0.27,0.18
/Users/vazea/Desktop/NNW/transcripts_by_company/SCIENCE_APPLICATIONS_INTERNATION_2023Q2.txt,80862510,SAIC,SCIENCE APPLICATIONS INTERNATION,1.75,1.69
/Users/vazea/Desktop/NNW/transcripts_by_company/TC_PIPELINES_LP_2012Q2.txt,87233Q10,TCP,TC PIPELINES LP,0.6,0.67
/Users/vazea/Desktop/NNW/transcripts_by_company/SSR_MINING_INC_2023Q2.txt,7847301X,SSRM,SSR MINING INC,0.35,0.13
/Users/vazea/Desktop/NNW/transcripts_by_company/INFOCUS_CORPORATION_2004Q4.txt,45665B10,INFS,INFOCUS CORPORATION,-0.02,-0.07
/Users/vazea/Desktop/NNW/transcripts_by_company/INTERNATIONAL_GAME_TECHNOLOGY_PL_2022Q4.txt,G4863A10,IGT,INTERNATIONAL GAME TECHNOLOGY PL,1.35,1.88
/Users/vazea/Desktop/NNW/transcripts_by_company/AXON_ENTERPRISE_INC_2023Q1.txt,05464C10,AXON,AXON ENTERPRISE INC,0.88,0.55
/Users/vazea/Desktop/NNW/transcripts_by_company/OOMA_INC_2022Q1.txt,68341610,OOMA,OOMA INC,0.11,0.08
