ticker,quarter,eps_actual,eps_forecast,transcript_path,cosine_prepared,cosine_qa,nnw_final,has_qa_section
VRA,2022Q4,0.57,0.67,/Users/vazea/Desktop/NNW/transcripts_by_company/VERA_BRADLEY_INC_2022Q4.txt,0.2918956221815505,0.06585734941177997,0.6422470284066695,False
GHDX,2019Q1,0.34,0.29,/Users/vazea/Desktop/NNW/transcripts_by_company/GENOMIC_HEALTH_INC_2019Q1.txt,0.07730430341396327,0.1264244655646528,0.7962712310213839,True
SLAB,2012Q1,0.43,0.41,/Users/vazea/Desktop/NNW/transcripts_by_company/SILICON_LABORATORIES_INC_2012Q1.txt,0.050864999942756166,0.1735938010562217,0.7755411990010221,True
EGHT,2012Q3,0.04,0.03,/Users/vazea/Desktop/NNW/transcripts_by_company/8X8_INC_2012Q3.txt,0.02695378633765044,0.21188506142928717,0.7611611522330624,True
WEC,2019Q3,0.74,0.71,/Users/vazea/Desktop/NNW/transcripts_by_company/WEC_ENERGY_GROUP_INC_2019Q3.txt,0.08622676822018473,0.34259081378736833,0.571182417992447,True
CSC,2005Q4,3.17,3.16,/Users/vazea/Desktop/NNW/transcripts_by_company/COMPUTER_SCIENCES_CORP_2005Q4.txt,0.21203275470420851,0.056574020003612516,0.731393225292179,False
SDLP,2016Q4,3.06,3.85,/Users/vazea/Desktop/NNW/transcripts_by_company/SEADRILL_PARTNERS_LLC_2016Q4.txt,0.08423549056139988,0.47697096830767555,0.43879354113092456,True
DSKE,2023Q1,-0.05,0.05,/Users/vazea/Desktop/NNW/transcripts_by_company/DASEKE_INC_2023Q1.txt,0.22762957962271083,0.19954278723276778,0.5728276331445215,True
PBYI,2022Q4,0.0,0.16,/Users/vazea/Desktop/NNW/transcripts_by_company/PUMA_BIOTECHNOLOGY_INC_2022Q4.txt,0.18281499977995427,0.1478884641869173,0.6692965360331284,True
MCO,2016Q3,1.34,1.18,/Users/vazea/Desktop/NNW/transcripts_by_company/MOODYS_CORP_2016Q3.txt,0.14153810666041478,0.20852804223759688,0.6499338511019883,True
IDCC,2019Q1,-0.09,-0.05,/Users/vazea/Desktop/NNW/transcripts_by_company/INTERDIGITAL_INC_2019Q1.txt,0.1532116225328122,0.037959856250793664,0.8088285212163941,False
BRY,2023Q2,0.15,0.01,/Users/vazea/Desktop/NNW/transcripts_by_company/BERRY_CORPORATION_BRY_2023Q2.txt,0.23319229722112153,0.03875204259818427,0.7280556601806941,False
MSM,2014Q2,0.87,0.86,/Users/vazea/Desktop/NNW/transcripts_by_company/MSC_INDUSTRIAL_DIRECT_CO_INC_2014Q2.txt,0.07109035435578216,0.1828526994301494,0.7460569462140685,True
CVON,2018Q3,0.31,0.23,/Users/vazea/Desktop/NNW/transcripts_by_company/CONVERGEONE_HOLDINGS_INC_2018Q3.txt,0.05827313056378474,0.3412193248057687,0.6005075446304466,True
DIOD,2006Q1,0.38,0.37,/Users/vazea/Desktop/NNW/transcripts_by_company/DIODES_INC_2006Q1.txt,0.23524594290099268,0.1283865297248583,0.636367527374149,True
ECIL,2004Q2,0.04,-0.01,/Users/vazea/Desktop/NNW/transcripts_by_company/ECI_TELECOM_LTD_2004Q2.txt,0.04529585257357349,0.09430946000591456,0.860394687420512,False
IDT,2006Q4,-1.55,-1.49,/Users/vazea/Desktop/NNW/transcripts_by_company/IDT_CORP_2006Q4.txt,0.19159286858374652,0.48796359395323646,0.32044353746301707,True
FICO,2015Q1,0.43,0.6,/Users/vazea/Desktop/NNW/transcripts_by_company/FAIR_ISAAC_CORP_2015Q1.txt,0.16690739666299692,0.3136611061231211,0.519431497213882,True
SYBX,2018Q4,-2.03,-2.13,/Users/vazea/Desktop/NNW/transcripts_by_company/SYNLOGIC_INC_2018Q4.txt,0.13550097924587717,0.6014972123203675,0.2630018084337553,True
SYNA,2012Q4,2.28,2.27,/Users/vazea/Desktop/NNW/transcripts_by_company/SYNAPTICS_INC_2012Q4.txt,0.2993833676438538,0.029721290541705796,0.6708953418144404,False
SSYS,2005Q3,0.2,0.28,/Users/vazea/Desktop/NNW/transcripts_by_company/STRATASYS_INC_2005Q3.txt,0.05220113346981386,0.1506004482164294,0.7971984183137568,True
BXG,2017Q4,1.09,0.9,/Users/vazea/Desktop/NNW/transcripts_by_company/BLUEGREEN_VACATIONS_CORP_2017Q4.txt,0.17725878929260785,0.17579688790645331,0.6469443228009388,True
NGSX,2012Q2,-0.17,-0.2,/Users/vazea/Desktop/NNW/transcripts_by_company/NEUROGESX_INC_2012Q2.txt,0.20669929461231565,0.10683653153695584,0.6864641738507286,True
CNXT,2007Q1,0.02,0.02,/Users/vazea/Desktop/NNW/transcripts_by_company/CONEXANT_SYSTEMS_INCWI_2007Q1.txt,0.38542696567186413,0.06024657941876222,0.5543264549093737,False
ODP,2023Q1,1.78,1.34,/Users/vazea/Desktop/NNW/transcripts_by_company/ODP_CORP_2023Q1.txt,0.2621368904109008,0.36653012280222547,0.3713329867868737,True
HON,2015Q4,6.1,6.1,/Users/vazea/Desktop/NNW/transcripts_by_company/HONEYWELL_INTERNATIONAL_INC_2015Q4.txt,0.26018285566337007,0.17765921385220895,0.562157930484421,True
MAS,2016Q1,0.32,0.26,/Users/vazea/Desktop/NNW/transcripts_by_company/MASCO_CORP_2016Q1.txt,0.37413743758067003,0.2201816097108611,0.4056809527084688,True
INFO,2020Q4,2.84,2.78,/Users/vazea/Desktop/NNW/transcripts_by_company/IHS_MARKIT_LTD_2020Q4.txt,0.16222943861067526,0.05786605354388861,0.7799045078454361,False
DWSN,2017Q3,-0.13,-0.34,/Users/vazea/Desktop/NNW/transcripts_by_company/DAWSON_GEOPHYSICAL_CO_2017Q3.txt,0.11327622804017179,0.13389713042919857,0.7528266415306296,True
BKYI,2020Q1,-0.18,-0.05,/Users/vazea/Desktop/NNW/transcripts_by_company/BIOKEY_INTERNATIONAL_INC_2020Q1.txt,0.11703452653094532,0.2228160111845257,0.660149462284529,True
BBAI,2022Q4,-0.95,-0.81,/Users/vazea/Desktop/NNW/transcripts_by_company/BIGBEARAI_HOLDINGS_INC_2022Q4.txt,0.195933052953365,0.12693798395826433,0.6771289630883708,True
USAK,2014Q3,0.26,0.1,/Users/vazea/Desktop/NNW/transcripts_by_company/USA_TRUCK_INC_2014Q3.txt,0.07897201477695147,0.2282533051041116,0.692774680118937,True
GTEC,2010Q4,0.96,0.95,/Users/vazea/Desktop/NNW/transcripts_by_company/GLOBAL_DEFENSE_TECHNOLOGY_SYST_2010Q4.txt,0.1387799225583237,0.34225135640557103,0.5189687210361053,True
PAY,2021Q4,0.09,0.07,/Users/vazea/Desktop/NNW/transcripts_by_company/PAYMENTUS_HOLDINGS_INC_2021Q4.txt,0.12522875665225874,0.11858429861615043,0.7561869447315909,True
LXK,2014Q2,0.99,0.92,/Users/vazea/Desktop/NNW/transcripts_by_company/LEXMARK_INTERNATIONAL_INC_2014Q2.txt,0.18725014392896722,0.12315130035351567,0.6895985557175172,True
IEP,2017Q1,-0.12,0.2,/Users/vazea/Desktop/NNW/transcripts_by_company/ICAHN_ENTERPRISES_LP_2017Q1.txt,0.22472706861928515,0.10262675278367334,0.6726461785970415,True
MOTS,2022Q3,-1.69,-1.96,/Users/vazea/Desktop/NNW/transcripts_by_company/MOTUS_GI_HOLDINGS_INC_2022Q3.txt,0.24057306590412317,0.21521232875332866,0.5442146053425482,True
ISIL,2012Q1,-0.03,-0.02,/Users/vazea/Desktop/NNW/transcripts_by_company/INTERSIL_CORPORATION_2012Q1.txt,0.3089486333863527,0.07713961378387386,0.6139117528297734,False
LRAD,2014Q2,0.02,0.01,/Users/vazea/Desktop/NNW/transcripts_by_company/GENASYS_INC_2014Q2.txt,0.19387624939468556,0.23187248377156489,0.5742512668337496,True
SPG,2017Q1,1.53,1.5,/Users/vazea/Desktop/NNW/transcripts_by_company/SIMON_PROPERTY_GROUP_INC_2017Q1.txt,0.31049532338830477,0.1332610283664599,0.5562436482452353,True
DLPH,2018Q4,4.38,4.2,/Users/vazea/Desktop/NNW/transcripts_by_company/DELPHI_TECHNOLOGIES_PLC_2018Q4.txt,0.25316814017959693,0.5733856187110545,0.1734462411093486,True
UA,2018Q3,0.25,0.13,/Users/vazea/Desktop/NNW/transcripts_by_company/UNDER_ARMOUR_INC_2018Q3.txt,0.19861971329707234,0.043915653400139434,0.7574646333027881,False
CBZ,2021Q3,0.41,0.29,/Users/vazea/Desktop/NNW/transcripts_by_company/CBIZ_INC_2021Q3.txt,0.14666772472183257,0.4722717816684357,0.38106049360973177,True
XNPT,2008Q4,-2.48,-2.55,/Users/vazea/Desktop/NNW/transcripts_by_company/XENOPORT_INC_2008Q4.txt,0.32762763356019514,0.052968247226390465,0.6194041192134144,False
MDCA,2013Q1,0.48,-0.29,/Users/vazea/Desktop/NNW/transcripts_by_company/MDC_PARTNERS_INC_2013Q1.txt,0.10240043643733612,0.22483202909217725,0.6727675344704867,True
CSV,2003Q3,0.05,0.04,/Users/vazea/Desktop/NNW/transcripts_by_company/CARRIAGE_SERVICES_INC_2003Q3.txt,0.03524557585623253,0.14894932713390352,0.8158050970098639,True
CG,2012Q2,-0.19,-0.11,/Users/vazea/Desktop/NNW/transcripts_by_company/CARLYLE_GROUP_LP_2012Q2.txt,0.1863198924489379,0.16239304711998137,0.6512870604310808,True
APPF,2015Q4,-0.69,-0.78,/Users/vazea/Desktop/NNW/transcripts_by_company/APPFOLIO_INC_2015Q4.txt,0.07840786566170231,0.03680830596612695,0.8847838283721707,False
SAIA,2017Q1,0.44,0.41,/Users/vazea/Desktop/NNW/transcripts_by_company/SAIA_INC_2017Q1.txt,0.19582979210043158,0.1661254049746453,0.638044802924923,True
GIS,2018Q2,0.82,0.82,/Users/vazea/Desktop/NNW/transcripts_by_company/GENERAL_MILLS_INC_2018Q2.txt,0.34604792841683707,0.12834240926608975,0.5256096623170732,True
WBMD,2008Q2,0.11,0.1,/Users/vazea/Desktop/NNW/transcripts_by_company/WEBMD_HEALTH_CORP_2008Q2.txt,0.10802678715169167,0.19494545317950007,0.6970277596688083,True
KED,2009Q3,0.28,0.31,/Users/vazea/Desktop/NNW/transcripts_by_company/KAYNE_ANDERSON_ENERGY_DEVELOPMEN_2009Q3.txt,0.12512211815310917,0.06194081740099479,0.8129370644458961,False
SWHC,2012Q4,0.41,0.29,/Users/vazea/Desktop/NNW/transcripts_by_company/SMITH_WESSON_HOLDING_CORP_2012Q4.txt,0.12387034576484598,0.11524059747608986,0.7608890567590642,True
STZ,2013Q2,0.71,0.54,/Users/vazea/Desktop/NNW/transcripts_by_company/CONSTELLATION_BRANDS_INC_2013Q2.txt,0.15250608844280103,0.16656495560028856,0.6809289559569105,True
CEVA,2016Q4,0.93,0.91,/Users/vazea/Desktop/NNW/transcripts_by_company/CEVA_INC_2016Q4.txt,0.12307940581648645,0.3244398308492664,0.5524807633342471,True
INSG,2018Q2,-0.02,-0.02,/Users/vazea/Desktop/NNW/transcripts_by_company/INSEEGO_CORP_2018Q2.txt,0.19971721646729274,0.2025959827520018,0.5976868007807055,True
SIG,2011Q3,0.07,-0.03,/Users/vazea/Desktop/NNW/transcripts_by_company/SIGNET_JEWELERS_LTD_2011Q3.txt,0.15595706251388902,0.19291339723980422,0.6511295402463066,True
ECPG,2005Q2,0.34,0.28,/Users/vazea/Desktop/NNW/transcripts_by_company/ENCORE_CAPITAL_GROUP_INC_2005Q2.txt,0.1699311306265677,0.049107227428195746,0.7809616419452365,False
V,2016Q2,0.68,0.66,/Users/vazea/Desktop/NNW/transcripts_by_company/VISA_INC_2016Q2.txt,0.15535876634674073,0.11112745690724439,0.7335137767460149,True
ELGX,2014Q4,-0.38,-0.37,/Users/vazea/Desktop/NNW/transcripts_by_company/ENDOLOGIX_INC_2014Q4.txt,0.3765620868953872,0.378246359065474,0.24519155403913884,True
APA,2002Q3,1.0,1.09,/Users/vazea/Desktop/NNW/transcripts_by_company/APACHE_CORP_2002Q3.txt,0.19954681525463958,0.24550966839619057,0.5549435163491698,True
A,2010Q1,0.38,0.32,/Users/vazea/Desktop/NNW/transcripts_by_company/AGILENT_TECHNOLOGIES_INC_2010Q1.txt,0.09794989158181643,0.3016965373498142,0.6003535710683694,True
TEU,2003Q4,0.89,0.91,/Users/vazea/Desktop/NNW/transcripts_by_company/CP_SHIPS_LIMITED_2003Q4.txt,0.11217454550821776,0.09109394460730623,0.796731509884476,False
WAT,2016Q3,1.57,1.57,/Users/vazea/Desktop/NNW/transcripts_by_company/WATERS_CORP_2016Q3.txt,0.2849091489288096,0.3776443732574602,0.3374464778137302,True
WPC,2012Q1,0.3,0.55,/Users/vazea/Desktop/NNW/transcripts_by_company/WP_CAREY_CO_LLC_2012Q1.txt,0.14769296948088587,0.050376984425315775,0.8019300460937984,False
EGLT,2007Q3,0.09,0.1,/Users/vazea/Desktop/NNW/transcripts_by_company/EAGLE_TEST_SYSTEMS_INC_2007Q3.txt,0.32947080056105593,0.3787076192951778,0.29182158014376625,True
ENTR,2009Q1,-0.06,-0.07,/Users/vazea/Desktop/NNW/transcripts_by_company/ENTROPIC_COMMUNICATIONS_INC_2009Q1.txt,0.2653277673365115,0.20495451413377921,0.5297177185297093,True
PFMT,2015Q3,0.02,0.0,/Users/vazea/Desktop/NNW/transcripts_by_company/PERFORMANT_HEALTHCARE_INC_2015Q3.txt,0.12072632776974015,0.2538196668208011,0.6254540054094588,True
CNMD,2012Q3,0.43,0.4,/Users/vazea/Desktop/NNW/transcripts_by_company/CONMED_CORP_2012Q3.txt,0.09378508471112967,0.273214476506477,0.6330004387823933,True
MRK,2021Q3,1.75,1.54,/Users/vazea/Desktop/NNW/transcripts_by_company/MERCK_CO_INC_2021Q3.txt,0.062486696574442786,0.11291367649113028,0.8245996269344269,True
GSAT,2015Q3,-0.02,-0.03,/Users/vazea/Desktop/NNW/transcripts_by_company/GLOBALSTAR_INC_2015Q3.txt,0.47473509014611176,0.2401673020024222,0.285097607851466,True
FLWS,2004Q1,-0.08,-0.09,/Users/vazea/Desktop/NNW/transcripts_by_company/1800FLOWERSCOM_INC_2004Q1.txt,0.4639191525170068,0.042670866825747895,0.49340998065724534,False
MED,2012Q1,0.32,0.37,/Users/vazea/Desktop/NNW/transcripts_by_company/MEDIFAST_INC_2012Q1.txt,0.04978003344762611,0.2878938003218961,0.6623261662304778,True
CPTS,2007Q3,-0.09,-0.08,/Users/vazea/Desktop/NNW/transcripts_by_company/CONCEPTUS_INC_2007Q3.txt,0.33661355457128955,0.05103501335022761,0.6123514320784827,False
HP,2008Q2,0.92,0.99,/Users/vazea/Desktop/NNW/transcripts_by_company/HELMERICH_AND_PAYNE_INC_2008Q2.txt,0.05744385149484781,0.07961869562637673,0.8629374528787755,False
DSGR,2023Q3,0.17,0.23,/Users/vazea/Desktop/NNW/transcripts_by_company/DISTRIBUTION_SOLUTIONS_GROUP_INC_2023Q3.txt,0.1034449556463736,0.10381244035544118,0.7927426039981853,True
LAYN,2007Q3,0.5,0.35,/Users/vazea/Desktop/NNW/transcripts_by_company/LAYNE_CHRISTENSEN_CO_2007Q3.txt,0.1006360649427051,0.2288640071017241,0.6704999279555708,True
RFIL,2020Q2,-0.01,-0.01,/Users/vazea/Desktop/NNW/transcripts_by_company/RF_INDUSTRIES_LTD_2020Q2.txt,0.3819155200895249,0.10086754917676846,0.5172169307337067,True
EVC,2021Q3,0.14,0.09,/Users/vazea/Desktop/NNW/transcripts_by_company/ENTRAVISION_COMMUNICATIONS_CORP_2021Q3.txt,0.25323626470538513,0.322930532019549,0.4238332032750658,True
BMS,2006Q1,0.42,0.35,/Users/vazea/Desktop/NNW/transcripts_by_company/BEMIS_COMPANY_INC_2006Q1.txt,0.2986969187087273,0.4640556165998573,0.23724746469141544,True
JNPR,2018Q1,0.28,0.25,/Users/vazea/Desktop/NNW/transcripts_by_company/JUNIPER_NETWORKS_INC_2018Q1.txt,0.22066028795381878,0.03600476186499505,0.7433349501811862,False
ROP,2010Q3,0.87,0.8,/Users/vazea/Desktop/NNW/transcripts_by_company/ROPER_TECHNOLOGIES_INC_2010Q3.txt,0.3016966952553099,0.1290376623225809,0.5692656424221092,True
LEA,2021Q2,2.45,2.49,/Users/vazea/Desktop/NNW/transcripts_by_company/LEAR_CORP_2021Q2.txt,0.3091613809269674,0.19745677260144195,0.4933818464715907,True
MRSN,2020Q1,-0.35,-0.37,/Users/vazea/Desktop/NNW/transcripts_by_company/MERSANA_THERAPEUTICS_INC_2020Q1.txt,0.12377790361532513,0.3073644117371519,0.568857684647523,True
LSEA,2023Q3,0.22,0.14,/Users/vazea/Desktop/NNW/transcripts_by_company/LANDSEA_HOMES_CORP_2023Q3.txt,0.28024712649110844,0.26134570923999717,0.45840716426889444,True
CNTY,2020Q4,-1.62,-1.85,/Users/vazea/Desktop/NNW/transcripts_by_company/CENTURY_CASINOS_INC_2020Q4.txt,0.0287641951461914,0.12264874751103076,0.8485870573427778,True
SITE,2018Q3,0.79,0.72,/Users/vazea/Desktop/NNW/transcripts_by_company/SITEONE_LANDSCAPE_SUPPLY_INC_2018Q3.txt,0.31946076908337534,0.483158270862732,0.19738096005389272,True
ABC,2019Q4,7.09,7.05,/Users/vazea/Desktop/NNW/transcripts_by_company/CENCORA_INC_2019Q4.txt,0.014569718247732599,0.5189311034059313,0.46649917834633614,True
MOVE,2011Q2,0.02,0.01,/Users/vazea/Desktop/NNW/transcripts_by_company/MOVE_INC_2011Q2.txt,0.33241794775677175,0.225767850917354,0.44181420132587435,True
LNT,2009Q2,0.34,0.32,/Users/vazea/Desktop/NNW/transcripts_by_company/ALLIANT_ENERGY_CORP_2009Q2.txt,0.3601211212506908,0.0720561223880668,0.5678227563612425,False
FLKS,2016Q2,-0.71,-0.61,/Users/vazea/Desktop/NNW/transcripts_by_company/FLEX_PHARMA_INC_2016Q2.txt,0.34744462598082115,0.436350793086056,0.21620458093312284,True
CHRS,2005Q2,0.21,0.22,/Users/vazea/Desktop/NNW/transcripts_by_company/CHARMING_SHOPPES_INC_2005Q2.txt,0.14293728565542888,0.041564250039602624,0.8154984643049685,False
PJT,2020Q4,4.93,4.19,/Users/vazea/Desktop/NNW/transcripts_by_company/PJT_PARTNERS_INC_2020Q4.txt,0.10978218691499314,0.19991081314688958,0.6903069999381173,True
PM,2009Q3,0.93,0.91,/Users/vazea/Desktop/NNW/transcripts_by_company/PHILIP_MORRIS_INTERNATIONAL_INC_2009Q3.txt,0.1359005808461899,0.3134565834606704,0.5506428356931397,True
ASND,2019Q4,-4.69,-4.21,/Users/vazea/Desktop/NNW/transcripts_by_company/ASCENDIS_PHARMA_AS_2019Q4.txt,0.21481969152102712,0.3680439540903249,0.417136354388648,True
PLXP,2022Q1,-0.39,-0.7,/Users/vazea/Desktop/NNW/transcripts_by_company/PLX_PHARMA_INC_2022Q1.txt,0.3851182817284806,0.14071251702856372,0.4741692012429557,True
EMMS,2008Q1,-0.07,-0.1,/Users/vazea/Desktop/NNW/transcripts_by_company/EMMIS_COMMUNICATIONS_CORP_2008Q1.txt,0.1294598257178168,0.24988935884964464,0.6206508154325385,True
BG,2003Q2,0.71,0.7,/Users/vazea/Desktop/NNW/transcripts_by_company/BUNGE_LTD_2003Q2.txt,0.06734180776185623,0.042315747731549495,0.8903424445065943,False
LXP,2005Q3,0.04,0.2,/Users/vazea/Desktop/NNW/transcripts_by_company/LXP_INDUSTRIAL_TRUST_2005Q3.txt,0.11681641630035497,0.08530877594967047,0.7978748077499745,False
PWR,2021Q2,1.06,1.04,/Users/vazea/Desktop/NNW/transcripts_by_company/QUANTA_SERVICES_INC_2021Q2.txt,0.3446728010492906,0.10936298801514938,0.54596421093556,True
AAWW,2007Q4,4.15,3.73,/Users/vazea/Desktop/NNW/transcripts_by_company/ATLAS_AIR_WORLDWIDE_HOLDINGS_INC_2007Q4.txt,0.1339776710558734,0.1755112564036339,0.6905110725404926,True
DRI,2024Q1,1.78,1.71,/Users/vazea/Desktop/NNW/transcripts_by_company/DARDEN_RESTAURANTS_INC_2024Q1.txt,0.21575655914953748,0.06077205696546631,0.7234713838849962,False
ZLTQ,2013Q4,-0.53,-0.48,/Users/vazea/Desktop/NNW/transcripts_by_company/ZELTIQ_AESTHETICS_INC_2013Q4.txt,0.35192377230078786,0.1399976408027615,0.5080785868964506,True
NYFX,2004Q4,-1.02,-0.91,/Users/vazea/Desktop/NNW/transcripts_by_company/NYFIX_INC_2004Q4.txt,0.2631193509858357,0.30395530951908745,0.43292533949507683,True
MCFT,2020Q3,0.46,0.48,/Users/vazea/Desktop/NNW/transcripts_by_company/MASTERCRAFT_BOAT_HOLDINGS_INC_2020Q3.txt,0.377318359563063,0.11140394769581322,0.5112776927411239,True
HHS,2018Q3,-1.01,-0.77,/Users/vazea/Desktop/NNW/transcripts_by_company/HARTE_HANKS_INC_2018Q3.txt,0.08934940935395688,0.4127584647077089,0.49789212593833426,True
BOBE,2003Q3,0.47,0.45,/Users/vazea/Desktop/NNW/transcripts_by_company/BOB_EVANS_FARMS_INC_2003Q3.txt,0.07669202439527173,0.2596605441850836,0.6636474314196446,True
ABR,2021Q3,0.51,0.45,/Users/vazea/Desktop/NNW/transcripts_by_company/ARBOR_REALTY_TRUST_INC_2021Q3.txt,0.1790090584393377,0.12040660645398996,0.7005843351066724,True
EWCZ,2022Q3,0.11,0.09,/Users/vazea/Desktop/NNW/transcripts_by_company/EUROPEAN_WAX_CENTER_INC_2022Q3.txt,0.15184926905910875,0.0404299496634138,0.8077207812774774,False
TACO,2020Q2,0.0,-0.08,/Users/vazea/Desktop/NNW/transcripts_by_company/DEL_TACO_RESTAURANTS_INC_2020Q2.txt,0.08286033052435779,0.18727424407923396,0.7298654253964082,True
CCLP,2018Q4,-0.86,-0.88,/Users/vazea/Desktop/NNW/transcripts_by_company/CSI_COMPRESSCO_LP_2018Q4.txt,0.19733020608226112,0.19755812312992602,0.6051116707878128,True
CG,2023Q2,0.88,0.66,/Users/vazea/Desktop/NNW/transcripts_by_company/CARLYLE_GROUP_INC_2023Q2.txt,0.24764082885787544,0.1412525581461603,0.6111066129959642,True
OB,2007Q4,2.14,2.0,/Users/vazea/Desktop/NNW/transcripts_by_company/ONEBEACON_INSURANCE_GROUP_LTD_2007Q4.txt,0.16418017610717137,0.24832578197877592,0.5874940419140526,True
SPSS,2003Q1,0.08,0.08,/Users/vazea/Desktop/NNW/transcripts_by_company/SPSS_INCORPORATED_2003Q1.txt,0.2572188466493387,0.2224111770322877,0.5203699763183736,True
PSTG,2023Q2,0.32,0.21,/Users/vazea/Desktop/NNW/transcripts_by_company/PURE_STORAGE_INC_2023Q2.txt,0.16861074151602387,0.18895154233532646,0.6424377161486496,True
BSY,2022Q3,0.19,0.17,/Users/vazea/Desktop/NNW/transcripts_by_company/BENTLEY_SYSTEMS_INC_2022Q3.txt,0.06681462905949581,0.1506287476247495,0.7825566233157547,True
UBER,2019Q4,-6.81,-6.91,/Users/vazea/Desktop/NNW/transcripts_by_company/UBER_TECHNOLOGIES_INC_2019Q4.txt,0.336468576777216,0.10984821877386605,0.5536832044489179,True
SI,2020Q3,0.37,0.24,/Users/vazea/Desktop/NNW/transcripts_by_company/SILVERGATE_CAPITAL_CORP_2020Q3.txt,0.2564705129830004,0.031357346121222415,0.7121721408957772,False
HSII,2008Q1,0.38,0.59,/Users/vazea/Desktop/NNW/transcripts_by_company/HEIDRICK_STRUGGLES_INTERNATION_2008Q1.txt,0.006728249282530666,0.2323566346115495,0.7609151161059198,True
PACK,2021Q1,0.08,-0.02,/Users/vazea/Desktop/NNW/transcripts_by_company/RANPAK_HOLDINGS_CORP_2021Q1.txt,0.31655594110668533,0.3263653070413442,0.3570787518519704,True
DOV,2014Q2,1.29,1.27,/Users/vazea/Desktop/NNW/transcripts_by_company/DOVER_CORP_2014Q2.txt,0.06660247607900523,0.3100223968862159,0.6233751270347788,True
XLNX,2005Q2,0.24,0.23,/Users/vazea/Desktop/NNW/transcripts_by_company/XILINX_INC_2005Q2.txt,0.08940737653063002,0.23178984068835368,0.6788027827810164,True
KAR,2017Q4,2.5,2.37,/Users/vazea/Desktop/NNW/transcripts_by_company/OPENLANE_INC_2017Q4.txt,0.3090323242209378,0.14226049086014647,0.5487071849189157,True
KC,2020Q3,-0.8,-1.11,/Users/vazea/Desktop/NNW/transcripts_by_company/KINGSOFT_CLOUD_HOLDINGS_LTD_2020Q3.txt,0.3708584623509918,0.04107034079295179,0.5880711968560564,False
ACCO,2018Q3,0.34,0.35,/Users/vazea/Desktop/NNW/transcripts_by_company/ACCO_BRANDS_CORP_2018Q3.txt,0.2453534895355968,0.05755822498703351,0.6970882854773697,False
BEP,2015Q3,-0.07,-0.01,/Users/vazea/Desktop/NNW/transcripts_by_company/BROOKFIELD_RENEWABLE_PARTNERS_LP_2015Q3.txt,0.14255986993144365,0.1945914938504973,0.662848636218059,True
DOV,2019Q4,5.93,5.85,/Users/vazea/Desktop/NNW/transcripts_by_company/DOVER_CORP_2019Q4.txt,0.2668570076373063,0.04535340673743223,0.6877895856252615,False
TECD,2005Q4,2.55,2.48,/Users/vazea/Desktop/NNW/transcripts_by_company/TECH_DATA_CORP_2005Q4.txt,0.15677374614098927,0.12151931829279894,0.7217069355662118,True
ARD,2020Q4,1.44,1.41,/Users/vazea/Desktop/NNW/transcripts_by_company/ARDAGH_GROUP_SA_2020Q4.txt,0.07992586832005764,0.3239920154889749,0.5960821161909675,True
LSI,2008Q4,0.44,0.42,/Users/vazea/Desktop/NNW/transcripts_by_company/LSI_CORP_2008Q4.txt,0.10727586735594616,0.2230620325110009,0.6696621001330529,True
TXU,2004Q1,0.63,0.45,/Users/vazea/Desktop/NNW/transcripts_by_company/TXU_CORPORATION_2004Q1.txt,0.25689439149297705,0.11795359551394628,0.6251520129930767,True
BYD,2003Q2,0.21,0.28,/Users/vazea/Desktop/NNW/transcripts_by_company/BOYD_GAMING_CORP_2003Q2.txt,0.13359967131061823,0.20286024203130062,0.6635400866580812,True
WY,2006Q4,3.62,3.43,/Users/vazea/Desktop/NNW/transcripts_by_company/WEYERHAEUSER_CO_2006Q4.txt,0.35278739137140425,0.5137038260014345,0.13350878262716126,True
SLM,2002Q3,1.21,1.19,/Users/vazea/Desktop/NNW/transcripts_by_company/SLM_CORP_2002Q3.txt,0.18663272346753557,0.0843214355720581,0.7290458409604064,False
EBAY,2004Q1,0.31,0.26,/Users/vazea/Desktop/NNW/transcripts_by_company/EBAY_INC_2004Q1.txt,0.27917587790374254,0.4269812684808027,0.29384285361545476,True
