ticker,period,eps_actual,eps_forecast,transcript_path,cosine,nnw
RINGCENTRAL INC,2.0,-0.14,-0.14,transcripts_by_company/RingCentral_Inc_2014Q2.txt,0.10534832626581192,0.8946516737341881
HOLOGIC INC,3.0,1.61,1.59,transcripts_by_company/Hologic_Inc_2021Q3.txt,0.33581864833831787,0.6641813516616821
"URBAN OUTFITTERS, INC.",4.0,0.56,0.68,transcripts_by_company/Urban_Outfitters_Inc_2019Q4.txt,0.17156805098056793,0.8284319490194321
CACI INTERNATIONAL INC,2.0,5.74,3.98,transcripts_by_company/CACI_International_Inc_2021Q2.txt,0.12025950849056244,0.8797404915094376
KBR INC,1.0,-0.29,0.72,transcripts_by_company/KBR_Inc_2014Q1.txt,0.1646866500377655,0.8353133499622345
BUSINESS OBJECTS SA,4.0,0.42,0.38,transcripts_by_company/Business_Objects_2005Q4.txt,0.13635484874248505,0.863645151257515
DASSAULT SYSTEMES SE,2.0,0.56,0.64,transcripts_by_company/Dassault_Systemes_2008Q2.txt,0.18185566365718842,0.8181443363428116
MCDONALD'S CORP,3.0,1.62,1.47,transcripts_by_company/McDonalds_Corporation_2016Q3.txt,0.27479198575019836,0.7252080142498016
LIVENT CORP,4.0,-0.02,0.04,transcripts_by_company/Livent_Corporation_2020Q4.txt,0.29378068447113037,0.7062193155288696
IMMUNOCORE HOLDINGS PLC,3.0,12.0,-85.01,transcripts_by_company/Immunocore_Holdings_PLC_2022Q3.txt,0.2226974219083786,0.7773025780916214
BALLARD POWER SYSTEMS INC,3.0,-0.04,-0.04,transcripts_by_company/Ballard_Power_Systems_Inc_2019Q3.txt,0.1447494626045227,0.8552505373954773
RADIANT LOGISTICS INC,4.0,0.17,0.13,transcripts_by_company/Radiant_Logistics_Inc_2020Q4.txt,0.3340664505958557,0.6659335494041443
ACCURAY INC,2.0,-0.02,0.04,transcripts_by_company/Accuray_Incorporated_2019Q2.txt,0.15795066952705383,0.8420493304729462
HARRIS CORP,2.0,1.24,1.29,transcripts_by_company/Harris_Interactive_2011Q2.txt,0.19142386317253113,0.8085761368274689
ELANCO ANIMAL HEALTH INC,3.0,0.3,0.29,transcripts_by_company/Elanco_Animal_Health_Incorporated_2019Q3.txt,0.30294305086135864,0.6970569491386414
EVE HOLDING INC,3.0,-0.11,-0.13,transcripts_by_company/Eve_Holding_Inc_2023Q3.txt,0.101523257791996,0.898476742208004
ILLINOIS TOOL WORKS INC,2.0,0.9,0.87,transcripts_by_company/Illinois_Tool_Works_Inc_2007Q2.txt,0.2164960354566574,0.7835039645433426
KAMADA LTD,4.0,0.05,0.03,transcripts_by_company/Kamada_Ltd_2014Q4.txt,0.2817385792732239,0.7182614207267761
ONCONOVA THERAPEUTICS INC,3.0,-0.26,-0.62,transcripts_by_company/Onconova_Therapeutics_Inc_2015Q3.txt,0.27299827337265015,0.7270017266273499
MYLAN INC,1.0,0.33,0.24,transcripts_by_company/Mylan_Inc_2009Q1.txt,0.26746952533721924,0.7325304746627808
ALTERYX INC,3.0,0.02,-0.09,transcripts_by_company/Alteryx_Inc_2017Q3.txt,0.1881013661623001,0.8118986338376999
NOVOSTE CORP,3.0,-0.2,0.29,transcripts_by_company/Novoste_2002Q3.txt,0.28816595673561096,0.711834043264389
CYTYC CORPORATION,3.0,0.21,0.2,transcripts_by_company/Cytyc_Corporation_2004Q3.txt,0.1900070309638977,0.8099929690361023
UNIVERSAL TECHNICAL INSTITUTE IN,3.0,0.02,0.09,transcripts_by_company/Universal_Technical_Institute_Inc_2008Q3.txt,0.12941592931747437,0.8705840706825256
INVESCO HOLDING COMPANY LTD,4.0,0.72,0.43,transcripts_by_company/Invesco_Ltd_2020Q4.txt,0.3599978983402252,0.6400021016597748
SINA CORP,3.0,0.42,0.25,transcripts_by_company/Sina_Corporation_2013Q3.txt,0.16234815120697021,0.8376518487930298
O2MICRO INTERNATIONAL LTD,4.0,-0.11,0.17,transcripts_by_company/02Micro_International_Limited_2008Q4.txt,0.10223017632961273,0.8977698236703873
INTEGRATED DEVICE TECHNOLOGY INC,3.0,0.01,0.03,transcripts_by_company/Integrated_Device_Technology_Inc_2002Q3.txt,0.2536258399486542,0.7463741600513458
LAM RESEARCH CORP,3.0,6.85,5.88,transcripts_by_company/Lam_Research_Corporation_2023Q3.txt,0.07582753896713257,0.9241724610328674
ACRES COMMERCIAL REALTY CORP,1.0,-0.25,0.38,transcripts_by_company/ACRES_Commercial_Realty_Corp_2022Q1.txt,0.4289882481098175,0.5710117518901825
KILROY REALTY CORP,1.0,0.36,0.33,transcripts_by_company/Kilroy_Realty_Corporation_2018Q1.txt,0.12326830625534058,0.8767316937446594
CADENCE DESIGN SYSTEMS INC,2.0,1.08,0.86,transcripts_by_company/Cadence_Design_Systems_Inc_2022Q2.txt,0.102708600461483,0.897291399538517
TRINITY INDUSTRIES INC,2.0,0.48,0.36,transcripts_by_company/Trinity_Industries_Inc_2018Q2.txt,0.1715991199016571,0.8284008800983429
ESSEX CORP,2.0,0.03,0.01,transcripts_by_company/Superior_Essex_Inc_2004Q2.txt,0.18944017589092255,0.8105598241090775
MACROGENICS INC,2.0,-0.67,-0.48,transcripts_by_company/MacroGenics_Inc_2022Q2.txt,0.0928211659193039,0.9071788340806961
CHEESECAKE FACTORY INC,4.0,0.57,0.58,transcripts_by_company/The_Cheesecake_Factory_Inc_2013Q4.txt,0.36217156052589417,0.6378284394741058
NVIDIA CORP,1.0,1.57,0.83,transcripts_by_company/NVIDIA_Corporation_2018Q1.txt,0.17411327362060547,0.8258867263793945
CAREER EDUCATION CORP,2.0,0.36,0.56,transcripts_by_company/Career_Education_2006Q2.txt,0.24369817972183228,0.7563018202781677
J M SMUCKER CO,1.0,2.35,2.39,transcripts_by_company/The_J_M_Smucker_Company_2020Q1.txt,0.25096338987350464,0.7490366101264954
WORLDGATE COMMUNICATIONS INC,2.0,-0.05,0.01,transcripts_by_company/WorldGate_Communications_2008Q2.txt,0.31178519129753113,0.6882148087024689
CORELOGIC INC,4.0,0.77,0.55,transcripts_by_company/CoreLogic_Inc_2019Q4.txt,0.2555248439311981,0.7444751560688019
STAG INDUSTRIAL INC,3.0,0.07,0.08,transcripts_by_company/STAG_Industrial_Inc_2019Q3.txt,0.16226455569267273,0.8377354443073273
PACKAGING CORP OF AMERICA,3.0,0.42,0.41,transcripts_by_company/Packaging_Corporation_of_America_2006Q3.txt,0.16981634497642517,0.8301836550235748
LEXMARK INTERNATIONAL GROUP INC,4.0,0.86,0.74,transcripts_by_company/Lexmark_2002Q4.txt,0.11659291386604309,0.8834070861339569
MASIMO CORP,3.0,0.52,0.39,transcripts_by_company/Masimo_Corp_2016Q3.txt,0.2920359671115875,0.7079640328884125
MOBILE TELESYSTEMS,1.0,16.26,13.85,transcripts_by_company/Public_Joint-Stock_Company_Mobile_TeleSystems_2018Q1.txt,0.21709299087524414,0.7829070091247559
MEDIFAST INC,1.0,0.45,0.52,transcripts_by_company/Medifast_Inc_2014Q1.txt,0.16705313324928284,0.8329468667507172
MONROE CAPITAL CORP,3.0,0.29,0.25,transcripts_by_company/Monroe_Capital_Corporation_2022Q3.txt,0.2004132717847824,0.7995867282152176
IMPAX LABORATORIES INC,1.0,0.43,0.51,transcripts_by_company/Impax_Laboratories_Inc_2016Q1.txt,0.12950807809829712,0.8704919219017029
UNITED ONLINE INC,3.0,0.29,0.28,transcripts_by_company/United_Online_Inc_2007Q3.txt,0.16330695152282715,0.8366930484771729
EBIX INC,3.0,0.46,0.4,transcripts_by_company/Ebix_Inc_2012Q3.txt,0.11628199368715286,0.8837180063128471
NORTHERN BORDER PARTNERS LP,3.0,0.69,0.62,transcripts_by_company/Northern_Border_Partners_2004Q3.txt,0.09788395464420319,0.9021160453557968
TILE SHOP HOLDINGS INC,1.0,0.08,0.13,transcripts_by_company/Tile_Shop_Holdings_Inc_2015Q1.txt,0.1816633939743042,0.8183366060256958
CAVIUM INC,1.0,0.58,0.53,transcripts_by_company/Cavium_Inc_2017Q1.txt,0.11750997602939606,0.8824900239706039
STEVEN MADDEN LTD,1.0,0.52,0.58,transcripts_by_company/Steven_Madden_Ltd_2013Q1.txt,0.0940929427742958,0.9059070572257042
EXPRO GROUP HOLDINGS NV,1.0,0.01,-0.05,transcripts_by_company/Expro_Group_Holdings_NV_2022Q1.txt,0.18475662171840668,0.8152433782815933
EVEREST GROUP LTD,2.0,4.25,3.4,transcripts_by_company/Everest_Re_Group_Ltd_2012Q2.txt,0.20333518087863922,0.7966648191213608
SAP A.G.,3.0,0.59,0.54,transcripts_by_company/SAP_AG_2009Q3.txt,0.21385809779167175,0.7861419022083282
NATIONAL INTERSTATE CORP,3.0,0.31,0.45,transcripts_by_company/National_Interstate_Corporation_2011Q3.txt,0.34625670313835144,0.6537432968616486
TEXAS ROADHOUSE INC,3.0,0.15,0.13,transcripts_by_company/Texas_Roadhouse_Inc_2009Q3.txt,0.07227764278650284,0.9277223572134972
NEUTRAL TANDEM INC,1.0,0.25,0.33,transcripts_by_company/Neutral_Tandem_Inc_2010Q1.txt,0.26078805327415466,0.7392119467258453
"DAKTRONICS, INC.",2.0,-0.24,-0.01,transcripts_by_company/Daktronics_Inc_2019Q2.txt,0.30285128951072693,0.6971487104892731
AMERICAN WOODMARK CORP,2.0,0.44,0.71,transcripts_by_company/American_Woodmark_Corporation_2005Q2.txt,0.44923534989356995,0.55076465010643
CONCEPTUS INC,4.0,0.17,0.12,transcripts_by_company/Conceptus_Inc_2012Q4.txt,0.24159808456897736,0.7584019154310226
FAMOUS DAVE'S OF AMERICA,2.0,0.26,0.17,transcripts_by_company/Famous_Daves_of_America_Inc_2009Q2.txt,0.3163488209247589,0.6836511790752411
TRUEBLUE INC,2.0,0.31,0.26,transcripts_by_company/TrueBlue_Inc_2013Q2.txt,0.1214834526181221,0.8785165473818779
EAGLE MATERIALS INC,4.0,0.83,1.16,transcripts_by_company/Eagle_Materials_2006Q4.txt,0.1985112875699997,0.8014887124300003
PACKAGING CORP OF AMERICA,4.0,1.16,1.17,transcripts_by_company/Packaging_Corporation_of_America_2014Q4.txt,0.33954471349716187,0.6604552865028381
GENTIVA HEALTH SERVICES,4.0,0.15,0.13,transcripts_by_company/Gentiva_Health_Services_2003Q4.txt,0.0832783430814743,0.9167216569185257
EDISON INTERNATIONAL,2.0,1.07,0.85,transcripts_by_company/Edison_International_2014Q2.txt,0.14281314611434937,0.8571868538856506
UNIVERSAL LOGISTICS HOLDINGS INC,1.0,0.45,0.63,transcripts_by_company/Universal_Logistics_Holdings_Inc_2020Q1.txt,0.11048969626426697,0.889510303735733
QUOTIENT LTD,1.0,-0.39,-0.32,transcripts_by_company/Quotient_Technology_Inc_2021Q1.txt,0.011602208949625492,0.9883977910503745
MILLENNIUM CELL INC,1.0,-0.05,-0.06,transcripts_by_company/Millennium_Cell_Inc_2007Q1.txt,0.3486984372138977,0.6513015627861023
ORCHIDS PAPER PRODUCTS CO,1.0,0.33,0.43,transcripts_by_company/Orchids_Paper_Products_Company_2014Q1.txt,0.03850415349006653,0.9614958465099335
ARMOR HOLDINGS INC,4.0,0.74,0.47,transcripts_by_company/Armor_Holdings_Inc_2004Q4.txt,0.17244720458984375,0.8275527954101562
MAGELLAN MIDSTREAM PARTNERS LP,3.0,0.65,0.65,transcripts_by_company/Magellan_Midstream_Partners_LP_2007Q3.txt,0.1606350839138031,0.8393649160861969
DYNAVOX INC,2.0,0.0,0.14,transcripts_by_company/DynaVox_Inc_2012Q2.txt,0.15383288264274597,0.846167117357254
ANIXTER INTERNATIONAL INC,1.0,0.92,1.05,transcripts_by_company/Anixter_International_Inc_2016Q1.txt,0.22495950758457184,0.7750404924154282
UNIT CORPORATION,2.0,1.41,1.63,transcripts_by_company/Unit_Corporation_2007Q2.txt,0.2725215256214142,0.7274784743785858
HORMEL FOODS CORP,3.0,0.63,0.57,transcripts_by_company/Hormel_Foods_Corporation_2010Q3.txt,0.3965626657009125,0.6034373342990875
NICE LTD,3.0,0.83,0.8,transcripts_by_company/NICE_2016Q3.txt,0.23303867876529694,0.7669613212347031
SHISEIDO CO LTD,3.0,0.231,0.21,transcripts_by_company/Schibsted_ASA_2022Q3.txt,0.42716798186302185,0.5728320181369781
INPHI CORP,2.0,0.05,0.08,transcripts_by_company/Inphi_Corporation_2012Q2.txt,0.24926654994487762,0.7507334500551224
ENTEGRIS INC,3.0,0.4,0.29,transcripts_by_company/Entegris_Inc_2017Q3.txt,0.22748002409934998,0.77251997590065
ENERSYS INC,4.0,1.09,1.17,transcripts_by_company/EnerSys_2014Q4.txt,0.2917838990688324,0.7082161009311676
SIRTRIS PHARMACEUTICALS INC,4.0,-0.32,-0.26,transcripts_by_company/Sirtris_Pharmaceuticals_2007Q4.txt,0.19984126091003418,0.8001587390899658
FIRST INTERSTATE BANCSYSTEM INC,4.0,0.8,0.82,transcripts_by_company/First_Interstate_BancSystem_Inc_2019Q4.txt,0.22590377926826477,0.7740962207317352
TESLA INC,3.0,-2.92,-0.62,transcripts_by_company/Tesla_Inc_2017Q3.txt,0.1580333560705185,0.8419666439294815
"CITIZENS FINANCIAL GROUP, INC",3.0,0.68,0.59,transcripts_by_company/Citizens_Financial_Group_Inc_2017Q3.txt,0.12944836914539337,0.8705516308546066
AEROVIRONMENT INC,3.0,0.22,0.23,transcripts_by_company/AeroVironment_Inc_2008Q3.txt,0.24371437728405,0.75628562271595
"DAKTRONICS, INC.",1.0,-0.2,0.04,transcripts_by_company/Daktronics_2010Q1.txt,0.3053126335144043,0.6946873664855957
ONESPAWORLD HOLDINGS LTD,1.0,-0.03,-0.03,transcripts_by_company/OneSpaWorld_Holdings_Limited_2022Q1.txt,0.420291930437088,0.579708069562912
USD PARTNERS LP,1.0,0.24,0.31,transcripts_by_company/USD_Partners_LP_2018Q1.txt,0.22690173983573914,0.7730982601642609
WORLD FUEL SERVICES CORP,1.0,0.48,0.46,transcripts_by_company/World_Fuel_Services_Corporation_2003Q1.txt,0.12617400288581848,0.8738259971141815
SYPRIS SOLUTIONS INCORPORATED,4.0,-0.01,0.05,transcripts_by_company/Sypris_Solutions_Inc_2018Q4.txt,0.21862852573394775,0.7813714742660522
AMERICAN DENTAL PARTNERS INC,4.0,0.23,0.26,transcripts_by_company/American_Dental_Partners_Inc_2010Q4.txt,0.1980673372745514,0.8019326627254486
"PENNEY, JC",1.0,2.0,1.83,transcripts_by_company/JCPenney_2007Q1.txt,0.16044406592845917,0.8395559340715408
DIGITAL IMPACT INC,1.0,-0.02,-0.01,transcripts_by_company/Digital_Impact_Inc_2003Q1.txt,0.09862225502729416,0.9013777449727058
DUOLINGO INC,4.0,-0.46,-0.46,transcripts_by_company/Duolingo_Inc_2021Q4.txt,-0.031735844910144806,1.0317358449101448
CUMMINS ENG,3.0,4.59,4.6,transcripts_by_company/Cummins_Inc_2023Q3.txt,0.375406950712204,0.624593049287796
GENOPTIX INC,3.0,0.52,0.26,transcripts_by_company/Genoptix_2008Q3.txt,0.19451940059661865,0.8054805994033813
CHEFS WAREHOUSE INC,2.0,0.18,0.26,transcripts_by_company/The_Chefs_Warehouse_Inc_2014Q2.txt,0.24117323756217957,0.7588267624378204
FLOWERS FOODS INC,3.0,0.21,0.24,transcripts_by_company/Flowers_Foods_2014Q3.txt,0.31171345710754395,0.688286542892456
HENRY SCHEIN INC,3.0,1.68,1.72,transcripts_by_company/Henry_Schein_Inc_2016Q3.txt,0.14011773467063904,0.859882265329361
ARCELORMITTAL SA,1.0,-0.21,0.38,transcripts_by_company/ArcelorMittal_2013Q1.txt,0.106661356985569,0.893338643014431
ALFA CORPORATION,2.0,0.43,0.38,transcripts_by_company/Alfa_Laval_AB_2007Q2.txt,0.07440778613090515,0.9255922138690948
"ARBOR REALTY TRUST, INC",3.0,0.47,0.38,transcripts_by_company/Arbor_Realty_Trust_2004Q3.txt,0.1618262529373169,0.8381737470626831
PREVAIL THERAPEUTICS INC,2.0,-0.66,-0.7,transcripts_by_company/Prevail_Therapeutics_Inc_2020Q2.txt,0.16059277951717377,0.8394072204828262
FRANKLIN RESOURCES INC,3.0,0.76,0.66,transcripts_by_company/Franklin_Resources_Inc_2017Q3.txt,0.25369083881378174,0.7463091611862183
DEALERTRACK HOLDINGS INC,1.0,0.04,0.21,transcripts_by_company/DealerTrack_Holdings_Inc_2009Q1.txt,0.08107886463403702,0.918921135365963
L BRANDS INC,4.0,0.42,0.57,transcripts_by_company/L_Brands_Inc_2016Q4.txt,0.03833473101258278,0.9616652689874172
DREW INDUSTRIES INC,4.0,0.43,0.58,transcripts_by_company/Drew_Industries_Inc_2005Q4.txt,0.3035658895969391,0.6964341104030609
KULR TECHNOLOGY GROUP INC,2.0,-0.05,-0.05,transcripts_by_company/KULR_Technology_Group_Inc_2023Q2.txt,0.1702534705400467,0.8297465294599533
QUALCOMM INC,2.0,0.55,0.52,transcripts_by_company/QUALCOMM_Inc_2008Q2.txt,0.1759638637304306,0.8240361362695694
ABGENIX INC,2.0,-0.49,-0.48,transcripts_by_company/Abgenix_2005Q2.txt,0.239836186170578,0.760163813829422
MARLIN BUSINESS SERVICES CORP,2.0,0.36,0.41,transcripts_by_company/Marlin_Business_Services_Corp_2017Q2.txt,0.12849241495132446,0.8715075850486755
GRAND CANYON EDUCATION INC,4.0,1.63,1.56,transcripts_by_company/Grand_Canyon_Education_Inc_2019Q4.txt,0.18641754984855652,0.8135824501514435
AMERICAN EXPRESS CO,1.0,0.66,0.6,transcripts_by_company/American_Express_2004Q1.txt,0.3107214868068695,0.6892785131931305
TEMPUR-PEDIC INTERNATIONAL,1.0,0.29,0.32,transcripts_by_company/Tempur-Pedic_International_2006Q1.txt,0.34330496191978455,0.6566950380802155
SCIENTIFIC GAMES CORP,1.0,-0.26,-0.04,transcripts_by_company/Scientific_Games_Corporation_2019Q1.txt,0.39317741990089417,0.6068225800991058
BRISTOW GROUP INC,4.0,-0.29,-0.11,transcripts_by_company/Bristow_Group_Inc_2016Q4.txt,0.1663127988576889,0.8336872011423111
PDL BIOPHARMA INC,1.0,0.52,0.52,transcripts_by_company/PDL_BioPharma_Inc_2016Q1.txt,0.3189544677734375,0.6810455322265625
CARDIOTECH INTERNATIONAL,3.0,-0.02,-0.03,transcripts_by_company/CardioTech_Intl_2006Q3.txt,0.217136949300766,0.782863050699234
10X GENOMICS INC,1.0,-0.2,-0.14,transcripts_by_company/10x_Genomics_Inc_2020Q1.txt,0.16274143755435944,0.8372585624456406
ULTRALIFE BATTERIES INC,2.0,0.03,0.11,transcripts_by_company/Ultralife_Corporation_2011Q2.txt,0.16861623525619507,0.8313837647438049
"VERISIGN, INC",4.0,0.96,1.01,transcripts_by_company/VeriSign_Inc_2017Q4.txt,0.248900905251503,0.751099094748497
EBIX INC,2.0,0.73,0.6,transcripts_by_company/Ebix_Inc_2009Q2.txt,0.46539613604545593,0.5346038639545441
EXPRESSJET HOLDINGS INC,2.0,0.41,0.43,transcripts_by_company/ExpressJet_Holdings_Inc_2005Q2.txt,0.21398937702178955,0.7860106229782104
FREQUENCY THERAPEUTICS INC,1.0,-0.6,-0.29,transcripts_by_company/Frequency_Therapeutics_2021Q1.txt,0.18137072026729584,0.8186292797327042
BOOT BARN HOLDINGS INC,1.0,1.47,0.62,transcripts_by_company/Boot_Barn_Holdings_Inc_2022Q1.txt,0.3024638891220093,0.6975361108779907
HUNTSMAN CORP,3.0,0.26,0.4,transcripts_by_company/Huntsman_Corporation_2007Q3.txt,0.15841902792453766,0.8415809720754623
FIRST HORIZON CORP,3.0,0.27,0.23,transcripts_by_company/First_Horizon_National_Corporation_2016Q3.txt,0.04870051518082619,0.9512994848191738
EOG RESOURCES INC,2.0,2.1,1.41,transcripts_by_company/EOG_Resources_Inc_2013Q2.txt,0.2890776991844177,0.7109223008155823
ARISTA NETWORKS INC,2.0,1.93,1.52,transcripts_by_company/Arista_Networks_Inc_2018Q2.txt,0.25283193588256836,0.7471680641174316
DISCOVERY INC,4.0,0.86,0.68,transcripts_by_company/Discovery_Laboratories_2011Q4.txt,0.27134743332862854,0.7286525666713715
COMPASS MINERALS INTERNATIONAL I,2.0,0.42,0.69,transcripts_by_company/Mercator_Minerals_Ltd_2011Q2.txt,0.10858523845672607,0.8914147615432739
CNX COAL RESOURCES LP,2.0,0.11,0.38,transcripts_by_company/CNX_Coal_Resources_LP_2016Q2.txt,0.16493640840053558,0.8350635915994644
SEITEL INC,3.0,0.08,0.02,transcripts_by_company/Seitel_2006Q3.txt,0.18225988745689392,0.8177401125431061
LENNAR CORP,1.0,0.26,0.17,transcripts_by_company/Lennar_Corp_2013Q1.txt,0.2210978865623474,0.7789021134376526
TELENAV INC,3.0,-0.17,-0.12,transcripts_by_company/Telenav_Inc_2015Q3.txt,0.08971507847309113,0.9102849215269089
NETAPP INC,4.0,0.6,0.57,transcripts_by_company/NetApp_Inc_2016Q4.txt,0.18463367223739624,0.8153663277626038
ATRICURE INC,3.0,-0.02,-0.23,transcripts_by_company/AtriCure_Inc_2014Q3.txt,0.21584424376487732,0.7841557562351227
KELLOGG CO,4.0,0.91,0.93,transcripts_by_company/Kellogg_Company_2019Q4.txt,0.20379891991615295,0.796201080083847
MELLANOX TECHNOLOGIES LTD,3.0,1.33,0.94,transcripts_by_company/Mellanox_Technologies_Ltd_2018Q3.txt,0.27684715390205383,0.7231528460979462
HUMANA INC,4.0,1.62,2.73,transcripts_by_company/Humana_Inc_2022Q4.txt,0.07315356284379959,0.9268464371562004
ARADIGM CORP,4.0,-0.1,-0.08,transcripts_by_company/Aradigm_Corp_2004Q4.txt,0.3510405123233795,0.6489594876766205
WEYERHAEUSER CO,3.0,-0.01,0.36,transcripts_by_company/Weyerhaeuser_Company_2008Q3.txt,0.29922255873680115,0.7007774412631989
DELTA APPAREL INC,1.0,0.22,0.42,transcripts_by_company/Delta_Apparel_Inc_2012Q1.txt,0.2777421772480011,0.7222578227519989
MEDNAX INC,3.0,1.09,1.15,transcripts_by_company/MEDNAX_Inc_2016Q3.txt,0.21093164384365082,0.7890683561563492
ANADIGICS INC,1.0,-0.2,-0.18,transcripts_by_company/ANADIGICS_Inc_2013Q1.txt,0.16156427562236786,0.8384357243776321
SOUTHERN CO,2.0,0.63,0.58,transcripts_by_company/Southern_Union_Company_2008Q2.txt,0.12051916867494583,0.8794808313250542
AVNET INC,3.0,1.12,1.06,transcripts_by_company/Avnet_Inc_2015Q3.txt,0.12358355522155762,0.8764164447784424
HAVERTY FURNITURE COMPANIES INC,2.0,0.16,0.2,transcripts_by_company/Haverty_Furniture_2004Q2.txt,0.1557159125804901,0.8442840874195099
BLUELINX HOLDINGS INC,1.0,-0.42,-0.26,transcripts_by_company/BlueLinx_Holdings_Inc_2011Q1.txt,0.16970878839492798,0.830291211605072
F5 INC,2.0,1.14,1.12,transcripts_by_company/F5_Networks_Inc_2012Q2.txt,0.1890408992767334,0.8109591007232666
MEMC ELECTRONIC MATERIALS INC,3.0,0.03,0.36,transcripts_by_company/MEMC_Electronic_Materials_Inc_2011Q3.txt,0.12163389474153519,0.8783661052584648
PIERIS PHARMACEUTICALS INC,3.0,-0.16,-0.23,transcripts_by_company/Pieris_Pharmaceuticals_Inc_2017Q3.txt,0.18466906249523163,0.8153309375047684
EMBARCADERO TECHNOLOGIES,2.0,0.08,0.08,transcripts_by_company/Embarcadero_Technologies_Inc_2006Q2.txt,0.3677433729171753,0.6322566270828247
OPEN TEXT CORP (PRE-REINCORPORAT,3.0,0.97,0.81,transcripts_by_company/Open_Text_Corporation_2014Q3.txt,0.10432242602109909,0.8956775739789009
INOGEN INC,1.0,0.27,0.12,transcripts_by_company/Inogen_Inc_2017Q1.txt,0.1649116575717926,0.8350883424282074
SYNOPSYS INC,4.0,0.33,0.39,transcripts_by_company/Synopsys_Inc_2009Q4.txt,0.31792759895324707,0.6820724010467529
ADVANCED ENERGY INDUSTRIES INC,3.0,0.54,0.76,transcripts_by_company/Advanced_Energy_Industries_Inc_2019Q3.txt,0.17060105502605438,0.8293989449739456
MENS WEARHOUSE INC,2.0,0.41,0.37,transcripts_by_company/Mens_Wearhouse_2004Q2.txt,0.24973025918006897,0.750269740819931
SAFLINK CORP,4.0,-0.04,-0.06,transcripts_by_company/Saflink_Corporation_2006Q4.txt,0.1300009936094284,0.8699990063905716
PRETIUM RESOURCES INC,3.0,0.14,0.17,transcripts_by_company/Pretium_Resources_Inc_2018Q3.txt,0.06847304850816727,0.9315269514918327
ASSERTIO THERAPEUTICS INC,1.0,0.23,0.17,transcripts_by_company/Assertio_Therapeutics_Inc_2019Q1.txt,0.19069065153598785,0.8093093484640121
WASHINGTON POST CO,4.0,8.71,7.46,transcripts_by_company/The_Washington_Post_2009Q4.txt,0.14811623096466064,0.8518837690353394
INOVIO PHARMACEUTICALS INC,3.0,-0.27,-0.3,transcripts_by_company/Inovio_Pharmaceuticals_Inc_2018Q3.txt,0.28203925490379333,0.7179607450962067
DUKE ENERGY CORP,1.0,1.13,1.2,transcripts_by_company/Duke_Energy_Corporation_2016Q1.txt,0.18312394618988037,0.8168760538101196
ISUN INC,3.0,-0.07,-0.05,transcripts_by_company/iSun_Inc_2023Q3.txt,0.14360077679157257,0.8563992232084274
TEVA PHARMACEUTICAL INDUSTRIES L,4.0,0.77,0.74,transcripts_by_company/Teva_Pharmaceutical_Industries_Limited_2021Q4.txt,0.1395534873008728,0.8604465126991272
INSPERITY INC,2.0,0.24,0.29,transcripts_by_company/Insperity_Inc_2013Q2.txt,0.15303409099578857,0.8469659090042114
BLACK HILLS CORP,2.0,0.56,0.53,transcripts_by_company/Black_Hills_Corporation_2015Q2.txt,0.12363997101783752,0.8763600289821625
PDF SOLUTIONS INC,1.0,-0.02,0.17,transcripts_by_company/PDF_Solutions_2008Q1.txt,0.2977852523326874,0.7022147476673126
ORBOTECH LTD,2.0,0.16,0.24,transcripts_by_company/Orbotech_2008Q2.txt,0.42309531569480896,0.576904684305191
TOLL BROTHERS IN,2.0,1.01,1.04,transcripts_by_company/Toll_Brothers_Inc_2021Q2.txt,0.27189019322395325,0.7281098067760468
EAGLE MATERIALS INC,4.0,0.26,0.32,transcripts_by_company/Eagle_Materials_Inc_2008Q4.txt,0.230233296751976,0.769766703248024
GLASS HOUSE BRANDS INC,2.0,-0.33,-0.22,transcripts_by_company/Glass_House_Brands_Inc_2023Q2.txt,0.12051477283239365,0.8794852271676064
NETEASE.COM,1.0,0.29,0.29,transcripts_by_company/NetEasecom_2007Q1.txt,0.22826837003231049,0.7717316299676895
MATINAS BIOPHARMA HOLDINGS INC,2.0,-0.03,-0.04,transcripts_by_company/Matinas_BioPharma_Holdings_Inc_2022Q2.txt,0.19436895847320557,0.8056310415267944
TTM TECHNOLOGIES INC,2.0,0.08,0.18,transcripts_by_company/TTM_Technologies_Inc_2005Q2.txt,0.308969110250473,0.691030889749527
