ticker,period,eps_actual,eps_forecast,transcript_path,cosine,nnw
VERITEX HOLDINGS INC,2.0,0.59,0.6,transcripts_by_company/Veritex_Holdings_Inc_2019Q2.txt,0.38333654403686523,0.6166634559631348
COACH INC,1.0,0.84,0.85,transcripts_by_company/Coach_Inc_2013Q1.txt,0.23128102719783783,0.7687189728021622
MKS INSTRUMENTS INC,3.0,0.0,-0.05,transcripts_by_company/MKS_Instruments_Inc_2002Q3.txt,0.15434227883815765,0.8456577211618423
MEADOWBROOK INSURANCE GROUP,4.0,0.09,0.11,transcripts_by_company/Meadowbrook_Insurance_2004Q4.txt,0.12820066511631012,0.8717993348836899
RANGE RESOURCES CORP,4.0,0.08,0.12,transcripts_by_company/Range_Resources_Corporation_2019Q4.txt,0.16897252202033997,0.83102747797966
AMERON INC,1.0,-0.47,0.68,transcripts_by_company/Hammerson_plc_2011Q1.txt,0.14522765576839447,0.8547723442316055
WD 40 CO,3.0,0.37,0.51,transcripts_by_company/WD-40_Company_2006Q3.txt,0.11427842080593109,0.8857215791940689
HAEMONETICS CORP,3.0,0.72,0.84,transcripts_by_company/Haemonetics_Corporation_2011Q3.txt,0.16468574106693268,0.8353142589330673
ISTAR INC,2.0,-0.42,-0.04,transcripts_by_company/SkiStar_AB_2022Q2.txt,0.1951095014810562,0.8048904985189438
"PROSPERITY BANCSHARES, INC.",2.0,0.68,0.64,transcripts_by_company/Prosperity_Bancshares_2010Q2.txt,0.0542033314704895,0.9457966685295105
RETROPHIN INC,3.0,-0.46,-0.31,transcripts_by_company/Retrophin_Inc_2017Q3.txt,0.06912197917699814,0.9308780208230019
FPIC INSURANCE GROUP INC,2.0,0.87,0.84,transcripts_by_company/FPIC_Insurance_Group_Inc_2006Q2.txt,0.2309904545545578,0.7690095454454422
MAC-GRAY CORP,4.0,0.17,0.2,transcripts_by_company/Mac-Gray_Corporation_2012Q4.txt,0.23189638555049896,0.768103614449501
TRIUMPH GROUP INC,1.0,0.69,0.86,transcripts_by_company/Triumph_Group_Inc_2020Q1.txt,0.10162023454904556,0.8983797654509544
TIMKEN CO,3.0,0.58,0.44,transcripts_by_company/The_Timken_Company_2005Q3.txt,0.11403127759695053,0.8859687224030495
ON SEMICONDUCTOR CORP,4.0,0.21,0.24,transcripts_by_company/ON_Semiconductor_2007Q4.txt,0.3200445771217346,0.6799554228782654
VECTOR GROUP LTD,4.0,0.25,0.26,transcripts_by_company/Vector_Group_Ltd_2006Q4.txt,0.22094370424747467,0.7790562957525253
HOOPER HOLMES,3.0,-0.03,0.0,transcripts_by_company/Hooper_Holmes_2008Q3.txt,0.20886537432670593,0.7911346256732941
ALLIANCE DATA SYSTEMS CORP,1.0,4.44,4.89,transcripts_by_company/Alliance_Data_Systems_Corporation_2018Q1.txt,0.4322507083415985,0.5677492916584015
MPLX LP,1.0,0.1,0.69,transcripts_by_company/MPLX_LP_2016Q1.txt,0.23141205310821533,0.7685879468917847
LIMELIGHT NETWORKS INC,3.0,-0.07,-0.05,transcripts_by_company/Limelight_Networks_Inc_2013Q3.txt,0.0683261975646019,0.9316738024353981
TENABLE HOLDINGS INC,2.0,0.09,0.06,transcripts_by_company/Tenable_Holdings_Inc_2021Q2.txt,0.22601138055324554,0.7739886194467545
FACTSET RESEARCH SYSTEMS INC,1.0,0.41,0.4,transcripts_by_company/FactSet_Research_Systems_2004Q1.txt,0.25791019201278687,0.7420898079872131
DNOW INC,1.0,0.14,0.04,transcripts_by_company/Mednow_Inc_2022Q1.txt,0.3246474266052246,0.6753525733947754
ATLANTIC UNION BANKSHARES CORP,4.0,0.78,0.68,transcripts_by_company/Atlantic_Union_Bankshares_Corporation_2023Q4.txt,0.1230127289891243,0.8769872710108757
MT BANK CORP,3.0,2.17,1.75,transcripts_by_company/TD_Bank_Group_2012Q3.txt,0.15002813935279846,0.8499718606472015
CITY OFFICE REIT INC,1.0,-0.07,-0.02,transcripts_by_company/Slate_Office_REIT_2019Q1.txt,0.11901451647281647,0.8809854835271835
THOR INDUSTRIES INC,2.0,1.65,2.66,transcripts_by_company/Toray_Industries_Inc_2019Q2.txt,0.1381903439760208,0.8618096560239792
SOLAR CAPITAL LTD,1.0,0.64,0.54,transcripts_by_company/Solar_Capital_Ltd_2010Q1.txt,0.10304510593414307,0.8969548940658569
INCYTE CORP,3.0,-0.29,-0.21,transcripts_by_company/Incyte_Corporation_2007Q3.txt,0.18108132481575012,0.8189186751842499
REGENERON PHARMACEUTICALS INC,3.0,6.67,5.85,transcripts_by_company/Regeneron_Pharmaceuticals_Inc_2019Q3.txt,0.1516171544790268,0.8483828455209732
"ALLOY ONLINE, INC.",1.0,0.15,0.22,transcripts_by_company/Alloy_Inc_2003Q1.txt,0.20763683319091797,0.792363166809082
MODTECH HOLDINGS INC,3.0,-0.66,0.21,transcripts_by_company/Modtech_Holdings_Inc_2005Q3.txt,0.2741162180900574,0.7258837819099426
INTERCONTINENTAL EXCHANGE INC,2.0,1.07,1.04,transcripts_by_company/Intercontinental_Exchange_Inc_2020Q2.txt,0.19788071513175964,0.8021192848682404
AMEREN CORP,2.0,0.93,0.7,transcripts_by_company/Ameren_Corporation_2005Q2.txt,0.1585799604654312,0.8414200395345688
NORTHWEST NATURAL HOLDING CO,1.0,1.72,1.55,transcripts_by_company/Northwest_Natural_Holding_Company_2019Q1.txt,0.09866233915090561,0.9013376608490944
ASSEMBLY BIOSCIENCES INC,4.0,-0.99,-1.2,transcripts_by_company/Assembly_Biosciences_Inc_2019Q4.txt,0.23322603106498718,0.7667739689350128
SUPER MICRO COMPUTER INC,3.0,0.15,0.11,transcripts_by_company/Super_Micro_Computer_Inc_2009Q3.txt,0.2109125703573227,0.7890874296426773
MERCANTILE BANKSHARES CORP,4.0,0.67,0.72,transcripts_by_company/Mercantile_Bankshares_Corp_2003Q4.txt,0.16355794668197632,0.8364420533180237
GREAT AMERICAN GROUP INC,3.0,0.02,-0.02,transcripts_by_company/Great_American_Group_Inc_2010Q3.txt,0.1471433937549591,0.8528566062450409
ASPEN INSURANCE HOLDINGS LTD,4.0,-0.15,0.79,transcripts_by_company/Aspen_Insurance_Holdings_Ltd_2012Q4.txt,0.21248634159564972,0.7875136584043503
JINKOSOLAR HOLDING CO LTD,2.0,0.64,0.85,transcripts_by_company/JinkoSolar_Holding_Co_Ltd_2014Q2.txt,0.11004216223955154,0.8899578377604485
CONMED CORP,1.0,0.45,0.46,transcripts_by_company/CONMED_Corporation_2013Q1.txt,0.2578343152999878,0.7421656847000122
MERCANTILE BANK CORP,4.0,0.7,0.63,transcripts_by_company/Mercantile_Bank_Corporation_2018Q4.txt,0.1899711787700653,0.8100288212299347
COLUMBIA SPORTSWEAR CO,1.0,1.07,0.86,transcripts_by_company/Columbia_Sportswear_Company_2019Q1.txt,0.1750367134809494,0.8249632865190506
CARDIONET INC,2.0,-0.01,-0.07,transcripts_by_company/CardioNet_Inc_2012Q2.txt,0.18744736909866333,0.8125526309013367
HOLLYSYS AUTOMATION TECHNOLOGIES,1.0,0.38,0.36,transcripts_by_company/Hollysys_Automation_Technologies_Ltd_2016Q1.txt,0.25159794092178345,0.7484020590782166
HOT TOPIC,1.0,0.23,0.48,transcripts_by_company/Hot_Topic_2006Q1.txt,0.16415779292583466,0.8358422070741653
UNITED RENTALS INC,3.0,2.2,1.99,transcripts_by_company/United_Rentals_Inc_2014Q3.txt,0.24612855911254883,0.7538714408874512
CATAPULT COMMUNICATIONS CORP,4.0,0.0,0.0,transcripts_by_company/Catapult_Communications_2008Q4.txt,0.3664577901363373,0.6335422098636627
VIRTUS INVESTMENT PARTNERS INC,2.0,3.24,3.96,transcripts_by_company/Virtus_Investment_Partners_Inc_2020Q2.txt,0.018306266516447067,0.9816937334835529
BCE INC,1.0,0.81,0.77,transcripts_by_company/BCE_Inc_2014Q1.txt,0.1987713724374771,0.8012286275625229
SEALED AIR CORP,1.0,0.35,0.34,transcripts_by_company/Sealed_Air_2008Q1.txt,0.3124845027923584,0.6875154972076416
PACTIV CORP,1.0,0.38,0.55,transcripts_by_company/Pactiv_2010Q1.txt,0.15360422432422638,0.8463957756757736
ROYAL CARIBBEAN CRUISES LTD,1.0,0.35,0.31,transcripts_by_company/Royal_Caribbean_Cruises_Ltd_2013Q1.txt,0.11876370757818222,0.8812362924218178
CARMAX INC,2.0,2.63,1.5,transcripts_by_company/CarMax_Inc_2021Q2.txt,0.28965404629707336,0.7103459537029266
MARATHON OIL CORP,2.0,0.85,0.67,transcripts_by_company/Marathon_Oil_Corporation_2003Q2.txt,0.1478598266839981,0.8521401733160019
CONIFER HOLDINGS INC,2.0,-0.14,0.17,transcripts_by_company/Conifer_Holdings_Inc_2016Q2.txt,0.14756686985492706,0.8524331301450729
HEALTHCARE REALTY TRUST INC,1.0,0.28,0.07,transcripts_by_company/Healthcare_Realty_Trust_2022Q1.txt,0.18074464797973633,0.8192553520202637
HEADWATERS,1.0,-0.14,-0.17,transcripts_by_company/Headwaters_Inc_2013Q1.txt,0.1032872423529625,0.8967127576470375
INTUIT INC,1.0,1.0,0.44,transcripts_by_company/Intuit_Inc_2019Q1.txt,0.3031146228313446,0.6968853771686554
METLIFE INC,2.0,1.38,1.33,transcripts_by_company/MetLife_Inc_2019Q2.txt,0.2016359567642212,0.7983640432357788
STEREOTAXIS INC,2.0,-0.18,-0.17,transcripts_by_company/Stereotaxis_2009Q2.txt,0.1387394517660141,0.8612605482339859
CONN'S INC,3.0,0.62,0.66,transcripts_by_company/Conns_Inc_2019Q3.txt,0.3056968152523041,0.6943031847476959
QUICKSILVER RESOURCES INC,4.0,-0.01,-0.03,transcripts_by_company/Quicksilver_Resources_Inc_2012Q4.txt,0.12023843079805374,0.8797615692019463
ADAPTEC INC,1.0,0.01,0.0,transcripts_by_company/Adaptec_Inc_2009Q1.txt,0.22648881375789642,0.7735111862421036
IPASS INC,4.0,-0.04,-0.07,transcripts_by_company/iPass_Inc_2014Q4.txt,0.12216327339410782,0.8778367266058922
ZIPREALTY INC,4.0,-0.08,-0.05,transcripts_by_company/ZipRealty_Inc_2011Q4.txt,0.3200805187225342,0.6799194812774658
PENUMBRA INC,4.0,0.16,0.28,transcripts_by_company/Penumbra_Inc_2022Q4.txt,0.11087053269147873,0.8891294673085213
LIFE TIME FITNESS INC,1.0,0.44,0.41,transcripts_by_company/Life_Time_Fitness_2010Q1.txt,0.1267768293619156,0.8732231706380844
RED HAT INC,3.0,0.2,0.14,transcripts_by_company/Red_Hat_Inc_2009Q3.txt,0.19360564649105072,0.8063943535089493
LOGMEIN INC,4.0,0.62,0.55,transcripts_by_company/LogMein_Inc_2016Q4.txt,0.09656792134046555,0.9034320786595345
AVNET INC,3.0,0.9,0.89,transcripts_by_company/Avnet_Incorporated_2013Q3.txt,0.2980469763278961,0.7019530236721039
@ROAD,3.0,0.02,0.02,transcripts_by_company/Road_2003Q3.txt,0.3878595232963562,0.6121404767036438
"VERISIGN, INC",1.0,0.14,0.15,transcripts_by_company/VeriSign_Inc_2004Q1.txt,0.1937539428472519,0.8062460571527481
EASTERLY GOVERNMENT PROPERTIES I,4.0,0.08,0.1,transcripts_by_company/Easterly_Government_Properties_Inc_2021Q4.txt,0.2645499110221863,0.7354500889778137
CARDIOVASCULAR SYSTEMS INC,3.0,-0.06,0.01,transcripts_by_company/Cardiovascular_Systems_Inc_2017Q3.txt,0.24860718846321106,0.7513928115367889
CUTERA INC,4.0,0.15,0.13,transcripts_by_company/Cutera_Inc_2015Q4.txt,0.20258605480194092,0.7974139451980591
CLIFFS NATURAL RESOURCES INC,3.0,-0.12,-0.09,transcripts_by_company/Cliffs_Natural_Resources_Inc_2016Q3.txt,0.4800030589103699,0.5199969410896301
STR HOLDINGS INC,2.0,0.3,0.41,transcripts_by_company/STR_Holdings_Inc_2011Q2.txt,0.14971913397312164,0.8502808660268784
DESTINATION MATERNITY CORP,3.0,0.2,0.36,transcripts_by_company/Destination_Maternity_Corporation_2011Q3.txt,0.3605950176715851,0.6394049823284149
CIRRUS LOGIC INC,4.0,-0.02,-0.1,transcripts_by_company/Cirrus_Logic_2003Q4.txt,0.28698402643203735,0.7130159735679626
IPG PHOTONICS CORP,3.0,0.81,0.72,transcripts_by_company/IPG_Photonics_Corporation_2012Q3.txt,0.19528064131736755,0.8047193586826324
UTSTARCOM HOLDINGS CORP,4.0,-0.37,-0.04,transcripts_by_company/Utstarcom_Inc_2015Q4.txt,0.10568464547395706,0.8943153545260429
GOODYEAR TIRE  RUBBER CO,3.0,0.53,0.81,transcripts_by_company/Goodyear_Tire_and_Rubber_Company_2012Q3.txt,0.18617235124111176,0.8138276487588882
DCP MIDSTREAM LP,3.0,0.46,0.32,transcripts_by_company/DCP_Midstream_LP_2020Q3.txt,0.26920732855796814,0.7307926714420319
SOLARIS OILFIELD INFRASTRUCTURE,3.0,0.24,0.1,transcripts_by_company/Solaris_Oilfield_Infrastructure_Inc_2022Q3.txt,0.173674538731575,0.826325461268425
NATUS MEDICAL INC,4.0,0.51,0.52,transcripts_by_company/Natus_Medical_Incorporated_2016Q4.txt,0.27547651529312134,0.7245234847068787
UNITED STATIONERS INC,4.0,1.17,1.14,transcripts_by_company/United_Stationers_Inc_2010Q4.txt,0.2415992021560669,0.7584007978439331
SCHLUMBERGER LTD,1.0,0.62,0.64,transcripts_by_company/Schlumberger_Limited_2010Q1.txt,0.19025108218193054,0.8097489178180695
ATHEROS COMMUNICATIONS INC.,3.0,0.46,0.11,transcripts_by_company/Atheros_Communications_Inc_2009Q3.txt,0.27257445454597473,0.7274255454540253
MGM RESORTS INTERNATIONAL,3.0,-1.39,0.19,transcripts_by_company/MGM_Resorts_International_2022Q3.txt,0.14108385145664215,0.8589161485433578
NEUROGEN CORP,3.0,-0.52,-0.27,transcripts_by_company/Neurogen_2008Q3.txt,0.13549721240997314,0.8645027875900269
RAMBUS INC,3.0,-0.26,-0.26,transcripts_by_company/Rambus_Inc_2009Q3.txt,0.25269290804862976,0.7473070919513702
TRIBUNE CO NEW,1.0,0.4,0.44,transcripts_by_company/Tribune_Company_2004Q1.txt,0.1316373348236084,0.8683626651763916
L BRANDS INC,3.0,0.63,0.64,transcripts_by_company/Pacific_Brands_Limited_2014Q3.txt,0.20065578818321228,0.7993442118167877
AGILON HEALTH INC,2.0,-0.04,0.0,transcripts_by_company/agilon_health_inc_2023Q2.txt,0.09300529956817627,0.9069947004318237
MDU RESOURCES GROUP INC,3.0,0.38,0.81,transcripts_by_company/MDU_Resources_Group_Inc_2023Q3.txt,0.17348414659500122,0.8265158534049988
STOCKHOUSE INC,4.0,-0.02,-0.15,transcripts_by_company/Stockhouse_Inc_2008Q4.txt,0.3199048936367035,0.6800951063632965
DEUTSCHE BANK AG,3.0,0.15,0.19,transcripts_by_company/Deutsche_Pfandbriefbank_AG_2021Q3.txt,0.1970832645893097,0.8029167354106903
EXLSERVICE HOLDINGS INC,1.0,0.64,0.69,transcripts_by_company/ExlService_Holdings_Inc_2018Q1.txt,0.09787175804376602,0.902128241956234
WABTEC CORPORATION,4.0,0.37,0.37,transcripts_by_company/Wabted_Corporation_2005Q4.txt,0.18867595493793488,0.8113240450620651
PLANAR SYSTEMS INCORPORATED,1.0,0.03,0.01,transcripts_by_company/Planar_Systems_Inc_2014Q1.txt,0.10643494874238968,0.8935650512576103
HANOVER INSURANCE GROUP INC,2.0,1.88,1.87,transcripts_by_company/The_Hanover_Insurance_Group_Inc_2019Q2.txt,0.2362532913684845,0.7637467086315155
LEXMARK INTERNATIONAL GROUP INC,4.0,1.25,1.13,transcripts_by_company/Lexmark_International_Inc_2011Q4.txt,0.14525920152664185,0.8547407984733582
ALTERA CORP,1.0,0.21,0.25,transcripts_by_company/Altera_Corporation_2007Q1.txt,0.2631063461303711,0.7368936538696289
EVERGREEN SOLAR INC,4.0,-0.48,-0.01,transcripts_by_company/Evergreen_Solar_Inc_2009Q4.txt,0.22310903668403625,0.7768909633159637
INVESCO HOLDING COMPANY LTD,4.0,0.08,0.46,transcripts_by_company/Investec_plc_2008Q4.txt,0.2530456781387329,0.7469543218612671
DIGITALGLOBE INC,3.0,0.02,0.11,transcripts_by_company/DigitalGlobe_Inc_2011Q3.txt,0.06719062477350235,0.9328093752264977
COGNEX CORP,4.0,0.44,0.43,transcripts_by_company/Cognex_Corp_2011Q4.txt,0.26300808787345886,0.7369919121265411
KARYOPHARM THERAPEUTICS INC,4.0,-0.59,-0.48,transcripts_by_company/Karyopharm_Therapeutics_Inc_2020Q4.txt,0.17051313817501068,0.8294868618249893
MINERALS TECHNOLOGIES INC,4.0,0.63,0.74,transcripts_by_company/MINERALS_TECHNOLOGIES_INC_2006Q4.txt,0.19695448875427246,0.8030455112457275
PSYCHIATRIC SOLUTIONS INC,4.0,0.33,0.29,transcripts_by_company/Psychiatric_Solutions_Inc_2006Q4.txt,0.1245415061712265,0.8754584938287735
ORCHARD THERAPEUTICS PLC,3.0,-0.2,-0.55,transcripts_by_company/Orchard_Therapeutics_plc_2020Q3.txt,0.2648299038410187,0.7351700961589813
COLDWATER CREEK INC,2.0,0.13,0.18,transcripts_by_company/Coldwater_Creek_2007Q2.txt,0.10958239436149597,0.890417605638504
CROSS COUNTRY HEALTHCARE INC,4.0,0.18,0.19,transcripts_by_company/Cross_Country_Healthcare_2004Q4.txt,0.26991915702819824,0.7300808429718018
LYONDELL,1.0,0.96,0.97,transcripts_by_company/Lyondell_Chemicals_2006Q1.txt,0.33145466446876526,0.6685453355312347
BOOKS-A-MILLION INC,3.0,0.19,0.16,transcripts_by_company/Books-A-Million_Inc_2007Q3.txt,0.13889944553375244,0.8611005544662476
AVON PRODUCTS INC,3.0,0.37,0.63,transcripts_by_company/Avon_Products_Inc_2004Q3.txt,0.3126160800457001,0.6873839199542999
TARGACEPT INC,2.0,-0.33,-0.32,transcripts_by_company/Targacept_Inc_2006Q2.txt,0.25955793261528015,0.7404420673847198
ORASURE TECHNOLOGIES INC,2.0,-0.01,0.01,transcripts_by_company/OraSure_Technologies_2003Q2.txt,0.163081094622612,0.836918905377388
RMR GROUP INC,3.0,0.31,0.45,transcripts_by_company/The_RMR_Group_Inc_2017Q3.txt,0.16333092749118805,0.836669072508812
TELENET GROUP HOLDING NV,3.0,0.58,0.45,transcripts_by_company/Telenet_Group_Holding_NV_2016Q3.txt,0.14122000336647034,0.8587799966335297
VIAD CORP,3.0,0.41,0.45,transcripts_by_company/Viad_Corp_2002Q3.txt,0.08969132602214813,0.9103086739778519
AGILENT TECHNOLOGIES INC,4.0,0.3,0.32,transcripts_by_company/Agilent_Technologies_Inc_2004Q4.txt,0.15980644524097443,0.8401935547590256
CYBERARK SOFTWARE LTD,4.0,0.28,0.35,transcripts_by_company/CyberArk_Software_Ltd_2021Q4.txt,0.19634422659873962,0.8036557734012604
GRAFTECH INTERNATIONAL LTD,2.0,0.31,0.26,transcripts_by_company/GrafTech_International_Ltd_2010Q2.txt,0.09754082560539246,0.9024591743946075
NAVIOS MARITIME HOLDINGS INC,3.0,0.34,0.24,transcripts_by_company/Navios_Maritime_Holdings_Inc_2007Q3.txt,0.22822171449661255,0.7717782855033875
MEDIAALPHA INC,3.0,-0.29,-0.18,transcripts_by_company/MediaAlpha_Inc_2023Q3.txt,0.30631008744239807,0.6936899125576019
TAILORED BRANDS INC,4.0,0.53,0.95,transcripts_by_company/Tailored_Brands_Inc_2019Q4.txt,0.10878636687994003,0.89121363312006
HEARTLAND PAYMENT SYSTEMS INC,1.0,0.17,0.2,transcripts_by_company/Heartland_Payment_Systems_2007Q1.txt,0.13699737191200256,0.8630026280879974
AKAMAI TECHNOLOGIES INC,3.0,1.26,1.48,transcripts_by_company/Akamai_Technologies_Inc_2022Q3.txt,0.16915884613990784,0.8308411538600922
PITNEY BOWES INC,2.0,0.02,0.08,transcripts_by_company/Pitney_Bowes_Inc_2022Q2.txt,0.1434096097946167,0.8565903902053833
LXP INDUSTRIAL TRUST,2.0,0.14,0.01,transcripts_by_company/LXP_Industrial_Trust_2022Q2.txt,0.2972935736179352,0.7027064263820648
PREFERRED APARTMENT COMMUNITIES,3.0,-0.56,-0.01,transcripts_by_company/Preferred_Apartment_Communities_Inc_2011Q3.txt,0.30890411138534546,0.6910958886146545
HUTCHINSON TECHNOLOGY INC,4.0,0.22,0.77,transcripts_by_company/Hutchinson_Technology_2005Q4.txt,0.09258737415075302,0.907412625849247
INFOCUS CORPORATION,2.0,0.01,-0.01,transcripts_by_company/InFocus_2004Q2.txt,0.13450820744037628,0.8654917925596237
AUTOZONE INC,4.0,9.36,9.29,transcripts_by_company/AutoZone_Inc_2016Q4.txt,0.23071721196174622,0.7692827880382538
RESERVOIR MEDIA INC,3.0,0.05,0.05,transcripts_by_company/Reservoir_Media_Inc_2023Q3.txt,0.14840589463710785,0.8515941053628922
SRAX INC,1.0,-0.57,-0.36,transcripts_by_company/SRAX_Inc_2021Q1.txt,0.13726577162742615,0.8627342283725739
METHODE ELECTRONICS INC,1.0,0.87,0.59,transcripts_by_company/Methode_Electronics_Inc_2018Q1.txt,0.15250113606452942,0.8474988639354706
JOY GLOBAL INC,1.0,-0.23,0.31,transcripts_by_company/Joy_Global_Inc_2016Q1.txt,0.18054938316345215,0.8194506168365479
CORESITE REALTY CORP,3.0,0.46,0.41,transcripts_by_company/CoreSite_Realty_Corporation_2017Q3.txt,0.22310411930084229,0.7768958806991577
PULTE CORPORATION,1.0,-0.33,0.5,transcripts_by_company/Pulte_Homes_2007Q1.txt,0.20072321593761444,0.7992767840623856
RITHM CAPITAL CORP,1.0,0.35,0.31,transcripts_by_company/Rithm_Capital_Corp_2023Q1.txt,0.06196794658899307,0.9380320534110069
RPM INTERNATIONAL INC,2.0,1.28,1.37,transcripts_by_company/RPM_International_Inc_2021Q2.txt,0.21549062430858612,0.7845093756914139
UNITED COMMUNITY BANKS INC,3.0,0.36,0.37,transcripts_by_company/United_Community_Banks_2005Q3.txt,0.24380488693714142,0.7561951130628586
ROCKWELL COLLINS INC,2.0,0.43,0.34,transcripts_by_company/Rockwell_Collins_2003Q2.txt,0.19172878563404083,0.8082712143659592
ARCUS BIOSCIENCES INC,3.0,-0.9,-0.9,transcripts_by_company/Arcus_Biosciences_Inc_2022Q3.txt,0.19842392206192017,0.8015760779380798
AXCELIS TECHNOLOGIES INC,2.0,0.04,0.06,transcripts_by_company/Axcelis_Technologies_Inc_2011Q2.txt,0.15420371294021606,0.8457962870597839
UPWORK INC,3.0,0.04,-0.03,transcripts_by_company/Upwork_Inc_2021Q3.txt,0.3677094578742981,0.6322905421257019
PIPER JAFFRAY COMPANIES INC.,2.0,-0.32,0.64,transcripts_by_company/Piper_Jaffray_2008Q2.txt,0.3815763294696808,0.6184236705303192
AMERICAN FINANCE TRUST INC,1.0,-0.04,0.27,transcripts_by_company/American_Finance_Trust_Inc_2020Q1.txt,0.17619702219963074,0.8238029778003693
PENNTEX MIDSTREAM PARTNERS LP,2.0,0.13,0.29,transcripts_by_company/PennTex_Midstream_Partners_LP_2016Q2.txt,0.2970358431339264,0.7029641568660736
NEXSTAR BROADCASTING GROUP INC.,4.0,-0.09,-0.14,transcripts_by_company/NEXSTAR_Broadcasting_Group_Inc_2007Q4.txt,0.2995806336402893,0.7004193663597107
EXTREME NETWORKS INC,4.0,0.14,0.17,transcripts_by_company/Extreme_Networks_Inc_2017Q4.txt,0.28931206464767456,0.7106879353523254
NASDAQ INC,2.0,0.62,0.7,transcripts_by_company/The_NASDAQ_OMX_Group_Inc_2013Q2.txt,0.15957602858543396,0.840423971414566
COMPTON PETROLEUM CORP,1.0,-0.11,0.12,transcripts_by_company/Compton_Petroleum_2009Q1.txt,0.2072327882051468,0.7927672117948532
VALMONT INDUSTRIES INC,2.0,0.42,0.38,transcripts_by_company/Valmont_Industries_Inc_2005Q2.txt,0.07546944171190262,0.9245305582880974
ACETO CORP.,3.0,0.21,0.21,transcripts_by_company/Aceto_2004Q3.txt,0.3702308237552643,0.6297691762447357
TRAVELERS COMPANIES INC,4.0,3.07,2.38,transcripts_by_company/The_Travelers_Companies_Inc_2014Q4.txt,0.1658519208431244,0.8341480791568756
WORLD FUEL SERVICES CORP,1.0,0.51,0.63,transcripts_by_company/World_Fuel_Services_2007Q1.txt,0.17996415495872498,0.820035845041275
CARBO CERAMICS INC,2.0,-0.93,-0.6,transcripts_by_company/CARBO_Ceramics_Inc_2017Q2.txt,0.3725520968437195,0.6274479031562805
VEECO INSTRUMENTS INC,4.0,0.01,0.37,transcripts_by_company/Veeco_Instruments_Inc_2015Q4.txt,0.24454423785209656,0.7554557621479034
BRADY CORP,1.0,0.7,0.77,transcripts_by_company/Brady_Corporation_2022Q1.txt,0.10957871377468109,0.8904212862253189
ADVANCED MICRO DEVICES INC,1.0,-0.66,-0.31,transcripts_by_company/Advanced_Micro_Devices_2009Q1.txt,0.24404878914356232,0.7559512108564377
ALICO INC,2.0,0.6,0.61,transcripts_by_company/Aimco_2013Q2.txt,0.07348684966564178,0.9265131503343582
"URBAN OUTFITTERS, INC.",2.0,0.31,0.23,transcripts_by_company/Urban_Outfitters_Inc_2010Q2.txt,0.25547105073928833,0.7445289492607117
PERKINELMER INC,2.0,2.32,1.55,transcripts_by_company/PerkinElmer_Inc_2022Q2.txt,0.2807556688785553,0.7192443311214447
IDEXX LABORATORIES INC,2.0,1.56,2.53,transcripts_by_company/IDEXX_Laboratories_Inc_2022Q2.txt,0.27414268255233765,0.7258573174476624
CRANE CO,2.0,0.52,0.5,transcripts_by_company/Crane_Co_2004Q2.txt,0.14708872139453888,0.8529112786054611
ELEMENT SOLUTIONS INC,3.0,0.35,0.29,transcripts_by_company/Element_Solutions_Inc_2021Q3.txt,0.13601402938365936,0.8639859706163406
EMPRESA BRASILEIRA DE AERONAUTIC,1.0,0.46,0.63,transcripts_by_company/Embraer-Empresa_Brasileira_de_Aeronautica_SA_2008Q1.txt,0.23821544647216797,0.761784553527832
DFC GLOBAL CORP,4.0,0.56,0.61,transcripts_by_company/DFC_Global_Corp_2012Q4.txt,0.12730616331100464,0.8726938366889954
HAIN CELESTIAL GROUP INC,3.0,0.29,0.3,transcripts_by_company/Hain_Celestial_Group_2011Q3.txt,0.21257159113883972,0.7874284088611603
UTI WORLDWIDE INC,4.0,0.62,0.48,transcripts_by_company/UTi_Worldwide_2004Q4.txt,0.29426026344299316,0.7057397365570068
AMEDISYS INC,2.0,1.16,1.3,transcripts_by_company/Amedisys_Inc_2010Q2.txt,0.1987295299768448,0.8012704700231552
LNR PROPERTY CORPORATION,1.0,1.06,0.99,transcripts_by_company/LNR_Property_2003Q1.txt,0.21385128796100616,0.7861487120389938
GRAFTECH INTERNATIONAL LTD,4.0,0.26,0.16,transcripts_by_company/GrafTech_International_2009Q4.txt,0.15884988009929657,0.8411501199007034
COOPER TIRE & RUBBER CO,2.0,0.3,1.07,transcripts_by_company/Cooper_Tire_and_Rubber_Company_2018Q2.txt,0.44985049962997437,0.5501495003700256
TRANSUNION,4.0,0.44,0.34,transcripts_by_company/TransUnion_2016Q4.txt,0.13927413523197174,0.8607258647680283
MASTERCARD INC,3.0,2.68,2.74,transcripts_by_company/Mastercard_Incorporated_2022Q3.txt,0.22481949627399445,0.7751805037260056
SALARY.COM INC,4.0,-0.16,-0.19,transcripts_by_company/Salarycom_2008Q4.txt,0.08865445852279663,0.9113455414772034
FIRST FINANCIAL CORP,4.0,0.73,0.73,transcripts_by_company/First_National_Financial_Corporation_2017Q4.txt,0.2926441729068756,0.7073558270931244
OCUGEN INC,2.0,-0.13,-0.04,transcripts_by_company/Ocugen_Inc_2021Q2.txt,0.2765847444534302,0.7234152555465698
GREATBATCH INC,4.0,0.4,0.45,transcripts_by_company/Greatbatch_Inc_2009Q4.txt,0.17933185398578644,0.8206681460142136
