eps_name,quarter,actual_eps,forecast_eps,filepath
WAGE,2017Q1,0.46,0.43,/Users/vazea/Desktop/NNW/transcripts_by_company/WAGEWORKS_INC_2017Q1.txt
AOS,2010Q3,0.6933,0.92,/Users/vazea/Desktop/NNW/transcripts_by_company/A_O_SMITH_CORP_2010Q3.txt
SDBT,2013Q1,-0.03,-0.08,/Users/vazea/Desktop/NNW/transcripts_by_company/SOUNDBITE_COMMUNICATIONS_INC_2013Q1.txt
LOCO,2021Q4,0.17,0.83,/Users/vazea/Desktop/NNW/transcripts_by_company/EL_POLLO_LOCO_HOLDINGS_INC_2021Q4.txt
EIX,2013Q1,0.77,0.66,/Users/vazea/Desktop/NNW/transcripts_by_company/EDISON_INTERNATIONAL_2013Q1.txt
RSVR,2024Q2,0.05,0.0,/Users/vazea/Desktop/NNW/transcripts_by_company/RESERVOIR_MEDIA_INC_2024Q2.txt
KEYN,2003Q3,-0.06,-0.1,/Users/vazea/Desktop/NNW/transcripts_by_company/KEYNOTE_SYSTEMS_INC_2003Q3.txt
AMG,2008Q3,1.31,1.37,/Users/vazea/Desktop/NNW/transcripts_by_company/AFFILIATED_MANAGERS_GROUP_INC_2008Q3.txt
KMB,2019Q1,1.66,1.55,/Users/vazea/Desktop/NNW/transcripts_by_company/KIMBERLYCLARK_CORP_2019Q1.txt
CACH,2014Q2,-0.33,-0.22,/Users/vazea/Desktop/NNW/transcripts_by_company/CACHE_INC_2014Q2.txt
RBS,2012Q4,,27.97,/Users/vazea/Desktop/NNW/transcripts_by_company/ROYAL_BANK_OF_SCOTLAND_GROUP_PLC_2012Q4.txt
CNK,2013Q3,0.69,0.53,/Users/vazea/Desktop/NNW/transcripts_by_company/CINEMARK_HOLDINGS_INC_2013Q3.txt
ALOG,2017Q4,0.42,2.92,/Users/vazea/Desktop/NNW/transcripts_by_company/ANALOGIC_CORP_2017Q4.txt
MMM,2018Q1,2.5,2.54,/Users/vazea/Desktop/NNW/transcripts_by_company/3M_CO_2018Q1.txt
CNXT,2007Q4,-0.04,-0.09,/Users/vazea/Desktop/NNW/transcripts_by_company/CONEXANT_SYSTEMS_INCWI_2007Q4.txt
MDLZ,2020Q1,0.69,0.66,/Users/vazea/Desktop/NNW/transcripts_by_company/MONDELEZ_INTERNATIONAL_INC_2020Q1.txt
XENE,2016Q3,-0.51,-0.42,/Users/vazea/Desktop/NNW/transcripts_by_company/XENON_PHARMACEUTICALS_INC_2016Q3.txt
WINS,2006Q1,0.06,0.05,/Users/vazea/Desktop/NNW/transcripts_by_company/SMA_2006Q1.txt
STON,2009Q1,-0.07,0.05,/Users/vazea/Desktop/NNW/transcripts_by_company/STONEMOR_PARTNERS_LP_2009Q1.txt
CATY,2023Q3,1.13,1.1,/Users/vazea/Desktop/NNW/transcripts_by_company/CATHAY_GENERAL_BANCORP_2023Q3.txt
RMBS,2020Q1,0.32,0.23,/Users/vazea/Desktop/NNW/transcripts_by_company/RAMBUS_INC_2020Q1.txt
PER,2003Q4,0.14,0.54,/Users/vazea/Desktop/NNW/transcripts_by_company/PEROT_SYSTEMS_CORPORATION_2003Q4.txt
INVE,2013Q4,0.03,-0.15,/Users/vazea/Desktop/NNW/transcripts_by_company/IDENTIVE_GROUP_INC_2013Q4.txt
IVZ,2009Q3,0.24,0.22,/Users/vazea/Desktop/NNW/transcripts_by_company/INVESCO_LTD_2009Q3.txt
VSAT,2015Q2,0.68,0.15,/Users/vazea/Desktop/NNW/transcripts_by_company/VIASAT_INC_2015Q2.txt
TMRK,2008Q4,-0.05,-0.7,/Users/vazea/Desktop/NNW/transcripts_by_company/TERREMARK_WORLDWIDE_INC_2008Q4.txt
ZRAN,2002Q1,0.12,0.1,/Users/vazea/Desktop/NNW/transcripts_by_company/ZORAN_CORPORATION_2002Q1.txt
SSNI,2016Q2,0.02,-0.05,/Users/vazea/Desktop/NNW/transcripts_by_company/SILVER_SPRING_NETWORKS_INC_2016Q2.txt
CTB,2004Q1,0.32,0.26,/Users/vazea/Desktop/NNW/transcripts_by_company/COOPER_TIRE_RUBBER_CO_2004Q1.txt
SASR,2012Q4,0.4,1.49,/Users/vazea/Desktop/NNW/transcripts_by_company/SANDY_SPRING_BANCORP_INC_2012Q4.txt
FTR,2013Q4,0.07,0.23,/Users/vazea/Desktop/NNW/transcripts_by_company/FRONTIER_COMMUNICATIONS_CORP_2013Q4.txt
ZION,2022Q3,1.4,1.6,/Users/vazea/Desktop/NNW/transcripts_by_company/ZIONS_BANCORPORATION_NA_2022Q3.txt
LBY,2003Q4,0.52,2.11,/Users/vazea/Desktop/NNW/transcripts_by_company/LIBBEY_INC_2003Q4.txt
CALX,2015Q1,-0.07,-0.06,/Users/vazea/Desktop/NNW/transcripts_by_company/CALIX_INC_2015Q1.txt
BLI,2020Q4,-0.19,-1.29,/Users/vazea/Desktop/NNW/transcripts_by_company/PHENOMEX_INC_2020Q4.txt
NAPS,2006Q4,-0.17,-1.54,/Users/vazea/Desktop/NNW/transcripts_by_company/NAPSTER_INC_2006Q4.txt
HCSG,2021Q2,0.13,0.29,/Users/vazea/Desktop/NNW/transcripts_by_company/HEALTHCARE_SERVICES_GROUP_INC_2021Q2.txt
ATRC,2019Q3,-0.25,-0.29,/Users/vazea/Desktop/NNW/transcripts_by_company/ATRICURE_INC_2019Q3.txt
FSLR,2014Q2,0.04,0.3,/Users/vazea/Desktop/NNW/transcripts_by_company/FIRST_SOLAR_INC_2014Q2.txt
CPF,2017Q2,0.42,0.4,/Users/vazea/Desktop/NNW/transcripts_by_company/CENTRAL_PACIFIC_FINANCIAL_CORP_2017Q2.txt
MGP,2020Q1,-0.39,0.27,/Users/vazea/Desktop/NNW/transcripts_by_company/MGM_GROWTH_PROPERTIES_LLC_2020Q1.txt
ARDX,2018Q2,-0.42,-0.45,/Users/vazea/Desktop/NNW/transcripts_by_company/ARDELYX_INC_2018Q2.txt
HAL,2006Q4,0.62,2.13,/Users/vazea/Desktop/NNW/transcripts_by_company/HALLIBURTON_CO_2006Q4.txt
WU,2009Q3,0.33,0.32,/Users/vazea/Desktop/NNW/transcripts_by_company/WESTERN_UNION_CO_2009Q3.txt
PDLI,2008Q4,0.34,0.55,/Users/vazea/Desktop/NNW/transcripts_by_company/PDL_BIOPHARMA_INC_2008Q4.txt
ILMN,2006Q3,0.32,0.16,/Users/vazea/Desktop/NNW/transcripts_by_company/ILLUMINA_INC_2006Q3.txt
UNT,2012Q3,0.97,0.96,/Users/vazea/Desktop/NNW/transcripts_by_company/UNIT_CORPORATION_2012Q3.txt
NVTS,2022Q4,-0.06,-0.3,/Users/vazea/Desktop/NNW/transcripts_by_company/NAVITAS_SEMICONDUCTOR_CORP_2022Q4.txt
PWER,2005Q4,0.0,-0.15,/Users/vazea/Desktop/NNW/transcripts_by_company/POWERONE_INC_2005Q4.txt
GPS,2003Q1,0.04,-0.04,/Users/vazea/Desktop/NNW/transcripts_by_company/GAP_INC_2003Q1.txt
SNV,2014Q3,0.37,0.37,/Users/vazea/Desktop/NNW/transcripts_by_company/SYNOVUS_FINANCIAL_CORP_2014Q3.txt
TU,2019Q3,0.76,0.76,/Users/vazea/Desktop/NNW/transcripts_by_company/TELUS_CORP_2019Q3.txt
DDD,2012Q4,0.26,1.22,/Users/vazea/Desktop/NNW/transcripts_by_company/3D_SYSTEMS_CORP_2012Q4.txt
CACH,2004Q2,0.27,0.4,/Users/vazea/Desktop/NNW/transcripts_by_company/CACHE_INC_2004Q2.txt
FLWS,2022Q4,-0.34,0.56,/Users/vazea/Desktop/NNW/transcripts_by_company/1800FLOWERSCOM_INC_2022Q4.txt
CHKE,2015Q1,0.43,0.27,/Users/vazea/Desktop/NNW/transcripts_by_company/CHEROKEE_INC_2015Q1.txt
MMS,2011Q3,0.56,1.03,/Users/vazea/Desktop/NNW/transcripts_by_company/MAXIMUS_INC_2011Q3.txt
LXP,2020Q3,0.15,0.04,/Users/vazea/Desktop/NNW/transcripts_by_company/LXP_INDUSTRIAL_TRUST_2020Q3.txt
MIME,2019Q2,0.06,0.03,/Users/vazea/Desktop/NNW/transcripts_by_company/MIMECAST_LTD_2019Q2.txt
PUBM,2022Q2,0.14,0.08,/Users/vazea/Desktop/NNW/transcripts_by_company/PUBMATIC_INC_2022Q2.txt
TTEC,2006Q4,0.25,0.58,/Users/vazea/Desktop/NNW/transcripts_by_company/TELETECH_HOLDINGS_INC_2006Q4.txt
HOV,2011Q4,-0.9,-2.3,/Users/vazea/Desktop/NNW/transcripts_by_company/HOVNANIAN_ENTERPRISES_INC_2011Q4.txt
IEX,2006Q3,0.62,0.61,/Users/vazea/Desktop/NNW/transcripts_by_company/IDEX_CORP_2006Q3.txt
NWY,2008Q1,0.06,0.13,/Users/vazea/Desktop/NNW/transcripts_by_company/NEW_YORK_CO_INC_2008Q1.txt
GOGL,2020Q3,0.25,0.17,/Users/vazea/Desktop/NNW/transcripts_by_company/GOLDEN_OCEAN_GROUP_LTD_2020Q3.txt
NWN,2022Q1,1.8,1.96,/Users/vazea/Desktop/NNW/transcripts_by_company/NORTHWEST_NATURAL_HOLDING_CO_2022Q1.txt
RELY,2023Q1,-0.16,-0.18,/Users/vazea/Desktop/NNW/transcripts_by_company/REMITLY_GLOBAL_INC_2023Q1.txt
UTHR,2020Q2,2.41,2.7,/Users/vazea/Desktop/NNW/transcripts_by_company/UNITED_THERAPEUTICS_CORP_2020Q2.txt
UBNT,2012Q2,0.27,0.25,/Users/vazea/Desktop/NNW/transcripts_by_company/UBIQUITI_NETWORKS_INC_2012Q2.txt
LHDX,2021Q1,-0.54,-0.36,/Users/vazea/Desktop/NNW/transcripts_by_company/LUCIRA_HEALTH_INC_2021Q1.txt
MGIC,2006Q4,-0.11,0.01,/Users/vazea/Desktop/NNW/transcripts_by_company/MAGIC_SOFTWARE_ENTERPRISES_LTD_2006Q4.txt
FMBI,2012Q4,0.13,-0.27,/Users/vazea/Desktop/NNW/transcripts_by_company/FIRST_MIDWEST_BANCORP_INC_2012Q4.txt
LFUS,2007Q1,0.4,0.34,/Users/vazea/Desktop/NNW/transcripts_by_company/LITTELFUSE_INC_2007Q1.txt
RADN,2005Q3,0.16,0.12,/Users/vazea/Desktop/NNW/transcripts_by_company/RADYNE_CORP_2005Q3.txt
MHO,2012Q1,-0.17,-0.28,/Users/vazea/Desktop/NNW/transcripts_by_company/MI_HOMES_INC_2012Q1.txt
ADCT,2002Q2,-0.06,-0.04,/Users/vazea/Desktop/NNW/transcripts_by_company/ADC_TELECOM_2002Q2.txt
CPG,2017Q4,-0.1,-0.07,/Users/vazea/Desktop/NNW/transcripts_by_company/VEREN_INC_2017Q4.txt
ATI,2002Q1,-0.14,-0.1,/Users/vazea/Desktop/NNW/transcripts_by_company/ATI_INC_2002Q1.txt
SMTX,2004Q4,-0.17,0.04,/Users/vazea/Desktop/NNW/transcripts_by_company/SMTC_CORP_2004Q4.txt
XRTX,2007Q3,0.25,0.24,/Users/vazea/Desktop/NNW/transcripts_by_company/XYRATEX_LTD_2007Q3.txt
ACIA,2018Q3,0.42,0.17,/Users/vazea/Desktop/NNW/transcripts_by_company/ACACIA_COMMUNICATIONS_INC_2018Q3.txt
MRAM,2021Q1,0.01,-0.04,/Users/vazea/Desktop/NNW/transcripts_by_company/EVERSPIN_TECHNOLOGIES_INC_2021Q1.txt
MMYT,2018Q1,-0.7,-0.5,/Users/vazea/Desktop/NNW/transcripts_by_company/MAKEMYTRIP_LTD_2018Q1.txt
LIQT,2023Q2,-0.27,-0.24,/Users/vazea/Desktop/NNW/transcripts_by_company/LIQTECH_INTERNATIONAL_INC_2023Q2.txt
PACR,2008Q3,0.49,0.42,/Users/vazea/Desktop/NNW/transcripts_by_company/PACER_INTERNATIONAL_INC_2008Q3.txt
TICC,2015Q3,0.18,0.18,/Users/vazea/Desktop/NNW/transcripts_by_company/TICC_CAPITAL_CORP_2015Q3.txt
GSIT,2010Q3,0.07,0.07,/Users/vazea/Desktop/NNW/transcripts_by_company/GSI_TECHNOLOGY_INC_2010Q3.txt
HD,2004Q1,0.39,0.37,/Users/vazea/Desktop/NNW/transcripts_by_company/HOME_DEPOT_INC_2004Q1.txt
JFIN,2020Q2,0.76,0.59,/Users/vazea/Desktop/NNW/transcripts_by_company/JIAYIN_GROUP_INC_2020Q2.txt
FSS,2017Q3,0.24,0.21,/Users/vazea/Desktop/NNW/transcripts_by_company/FEDERAL_SIGNAL_CORP_2017Q3.txt
XXIA,2014Q3,0.09,0.07,/Users/vazea/Desktop/NNW/transcripts_by_company/IXIA_INC_2014Q3.txt
LPSN,2008Q2,0.04,0.03,/Users/vazea/Desktop/NNW/transcripts_by_company/LIVEPERSON_INC_2008Q2.txt
TMDX,2021Q4,-0.46,-1.57,/Users/vazea/Desktop/NNW/transcripts_by_company/TRANSMEDICS_GROUP_INC_2021Q4.txt
NTRI,2005Q3,0.19,0.1,/Users/vazea/Desktop/NNW/transcripts_by_company/NUTRISYSTEM_INC_2005Q3.txt
ANET,2022Q3,1.25,1.04,/Users/vazea/Desktop/NNW/transcripts_by_company/ARISTA_NETWORKS_INC_2022Q3.txt
CRM,2016Q3,0.21,0.19,/Users/vazea/Desktop/NNW/transcripts_by_company/SALESFORCE_INC_2016Q3_1.txt
INCY,2016Q3,0.19,-0.03,/Users/vazea/Desktop/NNW/transcripts_by_company/INCYTE_CORP_2016Q3.txt
ACN,2011Q3,0.93,0.9,/Users/vazea/Desktop/NNW/transcripts_by_company/ACCENTURE_PLC_2011Q3.txt
RCEL,2021Q3,-0.26,-0.33,/Users/vazea/Desktop/NNW/transcripts_by_company/AVITA_MEDICAL_INC_2021Q3.txt
QADA,2019Q3,0.25,0.14,/Users/vazea/Desktop/NNW/transcripts_by_company/QAD_INC_2019Q3.txt
CONN,2019Q2,0.57,0.44,/Users/vazea/Desktop/NNW/transcripts_by_company/CONNS_INC_2019Q2.txt
ORCL,2015Q2,0.69,0.68,/Users/vazea/Desktop/NNW/transcripts_by_company/ORACLE_CORP_2015Q2.txt
BBBY,2003Q4,0.35,0.98,/Users/vazea/Desktop/NNW/transcripts_by_company/BED_BATH_BEYOND_INC_2003Q4.txt
AEMD,2022Q2,-0.13,-0.16,/Users/vazea/Desktop/NNW/transcripts_by_company/AETHLON_MEDICAL_INC_2022Q2.txt
MMM,2006Q4,1.1,4.54,/Users/vazea/Desktop/NNW/transcripts_by_company/3M_CO_2006Q4.txt
STFC,2005Q2,0.94,0.64,/Users/vazea/Desktop/NNW/transcripts_by_company/STATE_AUTO_FINANCIAL_CORP_2005Q2.txt
SALM,2011Q2,0.04,0.09,/Users/vazea/Desktop/NNW/transcripts_by_company/SALEM_MEDIA_GROUP_INC_2011Q2.txt
RIG,2004Q2,0.08,0.1,/Users/vazea/Desktop/NNW/transcripts_by_company/TRANSOCEAN_INC_2004Q2.txt
PFPT,2015Q2,-0.09,-0.09,/Users/vazea/Desktop/NNW/transcripts_by_company/PROOFPOINT_INC_2015Q2.txt
EBAY,2012Q1,0.55,0.51,/Users/vazea/Desktop/NNW/transcripts_by_company/EBAY_INC_2012Q1.txt
HMLP,2017Q3,0.07,0.39,/Users/vazea/Desktop/NNW/transcripts_by_company/HOEGH_LNG_PARTNERS_LP_2017Q3.txt
UROV,2021Q1,-0.99,-1.18,/Users/vazea/Desktop/NNW/transcripts_by_company/UROVANT_SCIENCES_LTD_2021Q1.txt
DE,2009Q2,1.11,1.13,/Users/vazea/Desktop/NNW/transcripts_by_company/DEERE_CO_2009Q2.txt
FLDR,2009Q2,0.09,0.1,/Users/vazea/Desktop/NNW/transcripts_by_company/FLANDERS_CORPORATION_2009Q2.txt
SYRS,2021Q1,-0.23,-0.37,/Users/vazea/Desktop/NNW/transcripts_by_company/SYROS_PHARMACEUTICALS_INC_2021Q1.txt
NEWR,2019Q2,0.2,0.12,/Users/vazea/Desktop/NNW/transcripts_by_company/NEW_RELIC_INC_2019Q2.txt
LM,2014Q1,0.38,0.51,/Users/vazea/Desktop/NNW/transcripts_by_company/LEGG_MASON_INC_2014Q1.txt
RCL,2018Q4,1.53,8.83,/Users/vazea/Desktop/NNW/transcripts_by_company/ROYAL_CARIBBEAN_CRUISES_LTD_2018Q4.txt
AX,2020Q4,0.75,2.87,/Users/vazea/Desktop/NNW/transcripts_by_company/AXOS_FINANCIAL_INC_2020Q4.txt
UAL,2013Q1,-0.98,-0.79,/Users/vazea/Desktop/NNW/transcripts_by_company/UNITED_AIRLINES_HOLDINGS_INC_2013Q1.txt
ACLS,2014Q2,-0.06,-0.01,/Users/vazea/Desktop/NNW/transcripts_by_company/AXCELIS_TECHNOLOGIES_INC_2014Q2.txt
BMRN,2003Q4,-0.4,-1.21,/Users/vazea/Desktop/NNW/transcripts_by_company/BIOMARIN_PHARMACEUTICAL_INC_2003Q4.txt
VITL,2004Q2,0.42,0.47,/Users/vazea/Desktop/NNW/transcripts_by_company/VITAL_SIGNS_INC_2004Q2.txt
NSC,2018Q1,1.93,1.87,/Users/vazea/Desktop/NNW/transcripts_by_company/NORFOLK_SOUTHERN_CORP_2018Q1.txt
IMBI,2023Q3,-0.72,-0.32,/Users/vazea/Desktop/NNW/transcripts_by_company/IMEDIA_BRANDS_INC_2023Q3.txt
ARW,2007Q3,0.76,0.79,/Users/vazea/Desktop/NNW/transcripts_by_company/ARROW_ELECTRONICS_INC_2007Q3.txt
PRIM,2018Q2,0.31,0.34,/Users/vazea/Desktop/NNW/transcripts_by_company/PRIMORIS_SERVICES_CORP_2018Q2.txt
ATHX,2012Q2,-0.13,-0.13,/Users/vazea/Desktop/NNW/transcripts_by_company/ATHERSYS_INC_2012Q2.txt
CLDT,2022Q3,0.21,0.06,/Users/vazea/Desktop/NNW/transcripts_by_company/CHATHAM_LODGING_TRUST_2022Q3.txt
VBLT,2018Q3,-0.15,-0.12,/Users/vazea/Desktop/NNW/transcripts_by_company/VASCULAR_BIOGENICS_LTD_2018Q3.txt
BEP,2017Q3,-0.14,-0.14,/Users/vazea/Desktop/NNW/transcripts_by_company/BROOKFIELD_RENEWABLE_PARTNERS_LP_2017Q3.txt
VG,2018Q3,0.09,0.08,/Users/vazea/Desktop/NNW/transcripts_by_company/VONAGE_HOLDINGS_CORP_2018Q3.txt
FAF,2020Q4,2.11,5.54,/Users/vazea/Desktop/NNW/transcripts_by_company/FIRST_AMERICAN_FINANCIAL_CORP_2020Q4.txt
GTS,2010Q3,0.58,0.52,/Users/vazea/Desktop/NNW/transcripts_by_company/TRIPLES_MANAGEMENT_CORP_2010Q3.txt
TAP,2023Q2,1.78,1.41,/Users/vazea/Desktop/NNW/transcripts_by_company/MOLSON_COORS_BEVERAGE_CO_2023Q2.txt
JOSB,2008Q1,0.45,0.4,/Users/vazea/Desktop/NNW/transcripts_by_company/JOS_A_BANK_CLOTHIERS_INC_2008Q1.txt
CHS,2012Q1,0.26,0.25,/Users/vazea/Desktop/NNW/transcripts_by_company/CHICOS_FAS_INC_2012Q1.txt
GWGH,2017Q2,-1.34,-0.29,/Users/vazea/Desktop/NNW/transcripts_by_company/GWG_HOLDINGS_INC_2017Q2.txt
PH,2016Q4,1.9,6.3,/Users/vazea/Desktop/NNW/transcripts_by_company/PARKERHANNIFIN_CORP_2016Q4.txt
PTLA,2013Q4,-0.63,-3.28,/Users/vazea/Desktop/NNW/transcripts_by_company/PORTOLA_PHARMACEUTICALS_INC_2013Q4.txt
TLS,2021Q2,0.04,0.01,/Users/vazea/Desktop/NNW/transcripts_by_company/TELOS_CORP_2021Q2.txt
CCMP,2017Q3,0.81,0.84,/Users/vazea/Desktop/NNW/transcripts_by_company/CABOT_MICROELECTRONICS_CORP_2017Q3.txt
TREX,2010Q4,0.23,-0.05,/Users/vazea/Desktop/NNW/transcripts_by_company/TREX_CO_INC_2010Q4.txt
UIS,2010Q1,-0.4,0.04,/Users/vazea/Desktop/NNW/transcripts_by_company/UNISYS_CORP_2010Q1.txt
TEVA,2022Q4,0.71,2.53,/Users/vazea/Desktop/NNW/transcripts_by_company/TEVA_PHARMACEUTICAL_INDUSTRIES_L_2022Q4.txt
KEYN,2012Q3,0.18,0.19,/Users/vazea/Desktop/NNW/transcripts_by_company/KEYNOTE_SYSTEMS_INC_2012Q3.txt
RGS,2015Q2,-0.16,-0.09,/Users/vazea/Desktop/NNW/transcripts_by_company/REGIS_CORP_2015Q2.txt
PJC,2008Q1,-0.22,0.67,/Users/vazea/Desktop/NNW/transcripts_by_company/PIPER_SANDLER_COMPANIES_2008Q1.txt
GGG,2005Q3,0.44,0.49,/Users/vazea/Desktop/NNW/transcripts_by_company/GRACO_INC_2005Q3.txt
PJC,2016Q3,1.37,0.93,/Users/vazea/Desktop/NNW/transcripts_by_company/PIPER_SANDLER_COMPANIES_2016Q3.txt
IPCC,2005Q1,0.77,0.77,/Users/vazea/Desktop/NNW/transcripts_by_company/INFINITY_PROPERTY_AND_CSLTY_CORP_2005Q1.txt
TEAM,2022Q2,0.5,0.38,/Users/vazea/Desktop/NNW/transcripts_by_company/ATLASSIAN_CORPORATION_PLC_2022Q2.txt
CHRW,2008Q3,0.54,0.53,/Users/vazea/Desktop/NNW/transcripts_by_company/CH_ROBINSON_WORLDWIDE_INC_2008Q3.txt
BIG,2014Q4,1.45,2.25,/Users/vazea/Desktop/NNW/transcripts_by_company/BIG_LOTS_INC_2014Q4.txt
SLCA,2018Q1,0.54,0.47,/Users/vazea/Desktop/NNW/transcripts_by_company/US_SILICA_HOLDINGS_INC_2018Q1.txt
ZUO,2021Q4,-0.02,-0.12,/Users/vazea/Desktop/NNW/transcripts_by_company/ZUORA_INC_2021Q4.txt
LOW,2004Q2,0.75,0.69,/Users/vazea/Desktop/NNW/transcripts_by_company/LOWES_COMPANIES_INC_2004Q2.txt
AER,2008Q4,-0.22,2.5,/Users/vazea/Desktop/NNW/transcripts_by_company/AERCAP_HOLDINGS_NV_2008Q4.txt
GIB,2017Q4,0.93,3.67,/Users/vazea/Desktop/NNW/transcripts_by_company/CGI_2017Q4.txt
LL,2011Q4,0.3,0.97,/Users/vazea/Desktop/NNW/transcripts_by_company/LL_FLOORING_HOLDINGS_INC_2011Q4.txt
AVID,2021Q2,0.25,0.23,/Users/vazea/Desktop/NNW/transcripts_by_company/AVID_TECHNOLOGY_INC_2021Q2.txt
CA,2017Q4,0.54,2.44,/Users/vazea/Desktop/NNW/transcripts_by_company/CA_INC_2017Q4.txt
ESLT,2003Q2,0.33,0.32,/Users/vazea/Desktop/NNW/transcripts_by_company/ELBIT_SYSTEMS_LTD_2003Q2.txt
RCI,2008Q2,0.56,0.52,/Users/vazea/Desktop/NNW/transcripts_by_company/ROGERS_COMMUNICATIONS_INC_2008Q2.txt
ALV,2002Q3,0.42,0.42,/Users/vazea/Desktop/NNW/transcripts_by_company/AUTOLIV_INC_2002Q3.txt
WBS,2015Q2,0.55,0.55,/Users/vazea/Desktop/NNW/transcripts_by_company/WEBSTER_FINANCIAL_CORP_2015Q2.txt
DELL,2024Q2,1.74,1.13,/Users/vazea/Desktop/NNW/transcripts_by_company/DELL_TECHNOLOGIES_INC_2024Q2.txt
IMMY,2014Q4,-0.3,-1.08,/Users/vazea/Desktop/NNW/transcripts_by_company/IMPRIMIS_PHARMACEUTICALS_INC_2014Q4.txt
ABC,2007Q2,0.68,0.67,/Users/vazea/Desktop/NNW/transcripts_by_company/CENCORA_INC_2007Q2.txt
RRGB,2015Q1,1.1,0.88,/Users/vazea/Desktop/NNW/transcripts_by_company/RED_ROBIN_GOURMET_BURGERS_INC_2015Q1.txt
MXIM,2014Q3,0.43,0.39,/Users/vazea/Desktop/NNW/transcripts_by_company/MAXIM_INTEGRATED_PRODUCTS_INC_2014Q3.txt
MSCC,2012Q3,0.55,0.53,/Users/vazea/Desktop/NNW/transcripts_by_company/MICROSEMI_CORPORATION_2012Q3.txt
JASO,2013Q4,0.16,-1.63,/Users/vazea/Desktop/NNW/transcripts_by_company/JA_SOLAR_HOLDINGS_CO_LTD_2013Q4.txt
DYAI,2022Q1,-0.09,-0.09,/Users/vazea/Desktop/NNW/transcripts_by_company/DYADIC_INTERNATIONAL_INC_2022Q1.txt
EXAR,2007Q3,0.1,0.09,/Users/vazea/Desktop/NNW/transcripts_by_company/EXAR_CORPORATION_2007Q3_1.txt
EQIX,2012Q1,0.71,0.49,/Users/vazea/Desktop/NNW/transcripts_by_company/EQUINIX_INC_2012Q1.txt
CALX,2010Q2,0.14,0.03,/Users/vazea/Desktop/NNW/transcripts_by_company/CALIX_INC_2010Q2.txt
OMER,2015Q3,-0.53,-0.46,/Users/vazea/Desktop/NNW/transcripts_by_company/OMEROS_CORP_2015Q3.txt
NVMI,2021Q4,1.08,3.8,/Users/vazea/Desktop/NNW/transcripts_by_company/NOVA_LTD_2021Q4.txt
RDFN,2019Q3,0.07,0.05,/Users/vazea/Desktop/NNW/transcripts_by_company/REDFIN_CORP_2019Q3.txt
SWI,2019Q2,0.2,0.19,/Users/vazea/Desktop/NNW/transcripts_by_company/SOLARWINDS_CORP_2019Q2.txt
LOGM,2016Q2,0.49,0.46,/Users/vazea/Desktop/NNW/transcripts_by_company/LOGMEIN_INC_2016Q2.txt
NKE,2013Q1,1.23,1.13,/Users/vazea/Desktop/NNW/transcripts_by_company/NIKE_INC_2013Q1.txt
KMDA,2014Q4,0.05,-0.3,/Users/vazea/Desktop/NNW/transcripts_by_company/KAMADA_LTD_2014Q4.txt
YI,2018Q4,,-3.58,/Users/vazea/Desktop/NNW/transcripts_by_company/111_INC_2018Q4.txt
SRI,2006Q3,0.19,0.06,/Users/vazea/Desktop/NNW/transcripts_by_company/STONERIDGE_INC_2006Q3.txt
SYNC,2013Q4,0.01,-0.06,/Users/vazea/Desktop/NNW/transcripts_by_company/SYNACOR_INC_2013Q4.txt
ALK,2008Q2,-0.39,-0.1,/Users/vazea/Desktop/NNW/transcripts_by_company/ALASKA_AIR_GROUP_INC_2008Q2.txt
BGFV,2015Q4,0.22,0.71,/Users/vazea/Desktop/NNW/transcripts_by_company/BIG_5_SPORTING_GOODS_CORP_2015Q4.txt
PEG,2009Q1,0.95,0.8,/Users/vazea/Desktop/NNW/transcripts_by_company/PUBLIC_SERVICE_ENTERPRISE_GROUP_2009Q1.txt
OCX,2019Q2,-0.1,-0.09,/Users/vazea/Desktop/NNW/transcripts_by_company/ONCOCYTE_CORP_2019Q2.txt
INSM,2012Q1,-0.28,-0.38,/Users/vazea/Desktop/NNW/transcripts_by_company/INSMED_INC_2012Q1.txt
DLTR,2022Q2,1.23,1.0,/Users/vazea/Desktop/NNW/transcripts_by_company/DOLLAR_TREE_INC_2022Q2.txt
RUTH,2012Q1,0.15,0.15,/Users/vazea/Desktop/NNW/transcripts_by_company/RUTHS_HOSPITALITY_GROUP_INC_2012Q1.txt
CERS,2015Q2,-0.17,-0.15,/Users/vazea/Desktop/NNW/transcripts_by_company/CERUS_CORP_2015Q2.txt
BG,2006Q3,1.55,1.43,/Users/vazea/Desktop/NNW/transcripts_by_company/BUNGE_LTD_2006Q3.txt
HZO,2018Q2,0.25,0.15,/Users/vazea/Desktop/NNW/transcripts_by_company/MARINEMAX_INC_2018Q2.txt
PHTN,2005Q4,-0.31,-1.29,/Users/vazea/Desktop/NNW/transcripts_by_company/PHOTON_DYNAMICS_INC_2005Q4.txt
UNFI,2016Q3,0.77,0.66,/Users/vazea/Desktop/NNW/transcripts_by_company/UNITED_NATURAL_FOODS_INC_2016Q3.txt
DOVR,2009Q1,-0.11,-0.08,/Users/vazea/Desktop/NNW/transcripts_by_company/DOVER_SADDLERY_INC_2009Q1.txt
KESAF,2015Q4,,0.06,/Users/vazea/Desktop/NNW/transcripts_by_company/DARTY_PLC_2015Q4.txt
